,회사명,거래소코드,회계년도,설비투자효율,총자본투자효율,부채구성비율,비유동장기적합률,재고자산보유기간,매출채권회수기간,매입채무회전률,경영자본회전률,경영자본순이익률,자기자본순이익률,자기자본증가율,년,key,부도
1582,(주)초록뱀컴퍼니,52300.0,2020/12,438.05,15.41,34.33286683742177,123.35,0.5085336119818878,87.32057416267943,16.7,0.47,53.63,17.47,42.05,2020.0,523002021.0,0.0
1583,(주)칩스앤미디어,94360.0,2019/12,1100.42,22.11,10.410260672040776,28.95,0.0,131.29496402877697,0.0,0.52,14.64,14.75,12.28,2019.0,943602020.0,0.0
1584,(주)칩스앤미디어,94360.0,2020/12,124.35,16.51,17.87955301117472,40.81,0.0,129.8932384341637,0.0,0.45,5.64,5.87,1.57,2020.0,943602021.0,0.0
1585,(주)카스,16920.0,2019/12,117.18,18.47,62.06933653040678,124.61,42.640186915887845,116.2420382165605,7.16,1.29,1.14,2.1,-1.65,2019.0,169202020.0,0.0
1586,(주)카스,16920.0,2020/12,95.62,12.94,63.45455069788903,118.91,40.37610619469027,93.83033419023135,6.99,1.28,-2.97,-5.62,2.7,2020.0,169202021.0,0.0
1587,(주)카이노스메드,284620.0,2019/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,2846202020.0,0.0
1588,(주)카이노스메드,284620.0,2020/12,-2794.18,-33.36,59.95915853619008,59.76,0.0,0.0,0.0,0.0,-90.83,-108.0,0.0,2020.0,2846202021.0,0.0
1589,(주)카카오게임즈,293490.0,2019/12,1680.52,16.34,18.37451555040004,59.51,0.0225673759829947,45.79673776662485,53.49,1.04,10.78,8.05,5.68,2019.0,2934902020.0,0.0
1590,(주)카카오게임즈,293490.0,2020/12,3253.25,12.45,10.454651925215318,57.07,0.0376561569880026,54.8048048048048,165428.03,0.84,19.62,12.16,141.95,2020.0,2934902021.0,0.0
1591,(주)캐리소프트,317530.0,2019/12,13.62,5.31,15.418866192334177,66.15,19.57104557640751,52.66955266955267,735.58,0.61,-12.07,-17.49,526.64,2019.0,3175302020.0,0.0
1592,(주)캐리소프트,317530.0,2020/12,-2.6,-1.14,15.298036062937866,77.34,66.97247706422019,91.9395465994962,535.93,0.21,-22.33,-22.16,-19.95,2020.0,3175302021.0,0.0
1593,(주)캐스텍코리아,71850.0,2019/12,14.75,2.95,52.22733129142011,110.36,54.154302670623146,165.9090909090909,18.33,0.8,-2.3,-2.81,-3.22,2019.0,718502020.0,0.0
1594,(주)캐스텍코리아,71850.0,2020/12,-2.39,-0.47,53.90476663233268,117.55,67.21915285451198,208.57142857142856,14.54,0.58,-8.5,-10.71,-10.02,2020.0,718502021.0,0.0
1595,(주)캔서롭,180400.0,2019/12,-145.85,-42.5,20.965344081403416,98.37,49.32432432432432,36.90596562184024,11.57,0.22,-61.45,-67.35,-1.77,2019.0,1804002020.0,0.0
1596,(주)캔서롭,180400.0,2020/12,-37.84,-10.52,15.3365256717212,89.65,63.81118881118881,53.75552282768778,20.41,0.42,-30.06,-22.33,6.42,2020.0,1804002021.0,0.0
1597,(주)캠시스,50110.0,2019/12,73.98,7.51,66.70573927362662,100.54,14.14180550174351,43.556085918854414,5.31,2.31,3.75,8.29,36.65,2019.0,501102020.0,0.0
1598,(주)캠시스,50110.0,2020/12,10.66,1.41,63.03421516195071,107.01,12.93867422899681,29.723127035830625,7.23,2.88,-7.6,-15.46,-12.06,2020.0,501102021.0,0.0
1599,(주)컴투스,78340.0,2019/12,1535.36,16.92,7.679721132616978,25.92,0.0,39.97809419496166,0.0,0.6,14.95,13.22,9.56,2019.0,783402020.0,0.0
1600,(주)컴투스,78340.0,2020/12,1238.85,12.24,6.5002663610085945,34.61,0.0,36.68341708542714,0.0,0.67,10.81,8.64,5.99,2020.0,783402021.0,0.0
1601,(주)케어랩스,263700.0,2019/12,92.84,13.23,45.95741099234071,97.94,0.7834635528462265,30.366056572379367,0.0,0.68,3.72,4.99,8.24,2019.0,2637002020.0,0.0
1602,(주)케어랩스,263700.0,2020/12,115.65,15.38,19.073909889578463,62.24,0.8783117164376639,24.846834581347856,0.0,0.68,5.24,5.47,56.37,2020.0,2637002021.0,0.0
1603,(주)케어젠,214370.0,2019/12,140.34,20.04,5.28600337413651,24.16,30.958439355385924,13.229430953243927,83.11,0.3,13.4,13.64,6.42,2019.0,2143702020.0,0.0
1604,(주)케어젠,214370.0,2020/12,136.15,19.86,5.087379359140958,36.0,36.21031746031746,22.48921749845964,161.95,0.3,14.38,13.67,-6.5,2020.0,2143702021.0,0.0
1605,(주)케이사인,192250.0,2019/12,627.58,10.86,15.297569807551234,41.82,0.0,55.55555555555555,10.09,0.43,4.29,4.33,5.32,2019.0,1922502020.0,0.0
1606,(주)케이사인,192250.0,2020/12,139.09,13.57,13.784090280466891,40.02,0.0,42.05069124423963,11.55,0.55,7.71,7.43,14.88,2020.0,1922502021.0,0.0
1607,(주)케이씨씨건설,21320.0,2019/12,3401.0,7.62,63.67034098508943,43.02,31.84991273996509,28.18532818532819,10.16,1.88,3.23,7.72,6.74,2019.0,213202020.0,0.0
1608,(주)케이씨씨건설,21320.0,2020/12,50.1,8.76,59.0249965474382,64.68,15.98773543583005,36.06719367588933,8.19,1.22,4.18,9.68,6.09,2020.0,213202021.0,0.0
1609,(주)케이씨아이,36670.0,2019/12,58.07,25.12,16.859759602488282,55.24,87.74038461538461,61.75972927241963,17.7,0.98,16.06,18.93,17.23,2019.0,366702020.0,0.0
1610,(주)케이씨아이,36670.0,2020/12,56.32,23.35,11.764984264451858,55.62,94.0721649484536,57.12050078247262,16.64,0.93,13.54,15.2,14.58,2020.0,366702021.0,0.0
1611,(주)케이씨에스,115500.0,2019/12,146.29,16.8,41.75087966220971,24.71,18.824136152656006,67.5925925925926,8.19,1.24,8.9,14.1,6.5,2019.0,1155002020.0,0.0
1612,(주)케이씨에스,115500.0,2020/12,117.95,15.73,32.95744952721697,28.67,18.12313803376365,104.88505747126436,5.47,0.92,6.25,9.93,1.42,2020.0,1155002021.0,0.0
1613,(주)케이씨티,89150.0,2019/12,181.06,5.47,36.87245474145306,122.3,65.52962298025135,19.36339522546419,7.19,1.75,7.48,2.26,-5.73,2019.0,891502020.0,0.0
1614,(주)케이씨티,89150.0,2020/12,169.82,5.0,34.979105122847464,95.4,24.8130523453433,16.55328798185941,25.75,2.35,6.55,1.56,-2.15,2020.0,891502021.0,0.0
1615,(주)케이씨피드,25880.0,2019/12,-2.9,-0.6,47.13384117540651,80.16,64.48763250883393,103.988603988604,14.35,0.81,-7.77,-11.11,-11.18,2019.0,258802020.0,0.0
1616,(주)케이씨피드,25880.0,2020/12,35.37,6.89,46.228866703456575,75.72,64.37389770723104,101.95530726256985,21.66,0.84,1.74,2.51,1.87,2020.0,258802021.0,0.0
1617,(주)케이아이엔엑스,93320.0,2019/12,177.2,37.45,20.423311292622845,54.21,0.0,48.34437086092716,43.02,0.9,19.54,18.87,17.61,2019.0,933202020.0,0.0
1618,(주)케이아이엔엑스,93320.0,2020/12,82.71,26.16,21.98218971137792,47.26,0.0,48.15303430079155,36.81,0.64,12.31,13.82,33.22,2020.0,933202021.0,0.0
1619,(주)케이에스피,73010.0,2019/12,16.59,8.81,48.53100705116616,89.63,127.17770034843204,46.91516709511568,40.41,0.7,3.89,7.47,7.68,2019.0,730102020.0,0.0
1620,(주)케이에스피,73010.0,2020/12,16.24,8.3,48.83130189766688,85.84,87.74038461538461,50.764951321279554,32.28,0.87,2.75,5.33,5.25,2020.0,730102021.0,0.0
1621,(주)케이에이치바텍,60720.0,2019/12,-21.94,-2.87,16.97939315849283,68.82,23.825065274151434,268.38235294117646,28.16,0.18,-7.43,-6.31,5.88,2019.0,607202020.0,0.0
1622,(주)케이에이치바텍,60720.0,2020/12,-42.58,-5.86,18.487452890890708,66.14,12.924929178470256,212.2093023255814,30.21,0.21,-10.0,-6.95,-4.42,2020.0,607202021.0,0.0
1623,(주)케이엔더블유,105330.0,2019/12,-6.84,-2.57,33.36846860412589,60.17,34.82824427480916,108.30860534124628,11.92,0.9,-17.54,-24.59,-21.9,2019.0,1053302020.0,0.0
1624,(주)케이엔더블유,105330.0,2020/12,-70.05,-20.15,26.416557714893525,40.97,24.30093209054594,183.41708542713567,11.48,0.44,-33.04,-45.44,25.07,2020.0,1053302021.0,0.0
1625,(주)케이엔엔,58400.0,2019/12,31.42,10.04,6.293803845358295,77.57,0.0,77.33050847457628,0.0,0.5,5.94,3.94,2.52,2019.0,584002020.0,0.0
1626,(주)케이엔엔,58400.0,2020/12,24.21,7.34,6.195234871688056,78.17,0.0,125.0,0.0,0.41,4.84,3.03,1.72,2020.0,584002021.0,0.0
1627,(주)케이엔제이,272110.0,2019/12,83.45,15.91,54.46019930571148,84.55,91.25,52.142857142857146,9.31,1.14,8.38,24.94,282.48,2019.0,2721102020.0,0.0
1628,(주)케이엔제이,272110.0,2020/12,-8.63,-1.44,70.65912172445282,115.92,90.79601990049753,68.60902255639097,17.93,0.8,-9.81,-21.9,-19.57,2020.0,2721102021.0,0.0
1629,(주)케이엘넷,39420.0,2019/12,66.66,20.44,17.82526009620763,77.88,0.4597266830404937,18.19541375872383,34.85,1.14,11.81,10.22,2.62,2019.0,394202020.0,0.0
1630,(주)케이엘넷,39420.0,2020/12,71.58,22.5,13.759358991199264,73.64,0.0,14.617541049259112,50.02,1.16,12.1,10.74,7.26,2020.0,394202021.0,0.0
1631,(주)케이엠,83550.0,2019/12,31.55,12.29,37.46275562135653,84.21,93.1122448979592,51.55367231638418,15.01,1.01,7.1,9.13,8.25,2019.0,835502020.0,0.0
1632,(주)케이엠,83550.0,2020/12,101.68,30.81,33.279099393503,68.0,74.03651115618662,34.59715639810426,23.46,1.38,28.49,36.09,42.59,2020.0,835502021.0,0.0
1633,(주)케이엠더블유,32500.0,2019/12,301.08,35.37,45.66340119626813,57.54,23.412443874278384,70.59961315280464,7.6,2.26,37.96,66.8,148.5,2019.0,325002020.0,0.0
1634,(주)케이엠더블유,32500.0,2020/12,73.05,11.28,31.52183249821045,52.27,41.01123595505618,139.31297709923663,5.97,1.13,8.39,10.69,11.65,2020.0,325002021.0,0.0
1635,(주)케이엠에이치,122450.0,2019/12,356.34,8.05,30.60498025148457,130.6,0.0,55.98159509202454,226.27,1.04,14.86,3.76,3.89,2019.0,1224502020.0,0.0
1636,(주)케이엠에이치,122450.0,2020/12,361.06,5.78,44.281141658645005,137.23,0.0,64.60176991150442,278.23,0.7,6.93,2.56,12.72,2020.0,1224502021.0,0.0
1637,(주)케이엠에이치하이텍,52900.0,2019/12,56.88,11.26,15.284050715568371,68.64,29.36444086886565,57.661927330173775,23.51,1.38,6.04,4.0,-2.95,2019.0,529002020.0,0.0
1638,(주)케이엠에이치하이텍,52900.0,2020/12,54.23,7.79,22.47637168324613,82.1,33.333333333333336,46.734955185659416,33.46,1.66,3.35,2.19,20.39,2020.0,529002021.0,0.0
1639,(주)케이지모빌리언스,46440.0,2019/12,1708.06,10.12,41.90819795314941,40.2,0.0035453714786811,53.2069970845481,521.29,0.36,5.1,8.14,5.49,2019.0,464402020.0,0.0
1640,(주)케이지모빌리언스,46440.0,2020/12,2178.85,11.46,35.70010374773581,36.48,0.0,30.749789385004213,482.97,0.57,6.57,9.51,17.78,2020.0,464402021.0,0.0
1641,(주)케이지이니시스,35600.0,2019/12,1128.33,12.18,63.436464969306925,152.87,0.0582372153356936,11.87764399609502,5918.79,2.05,17.25,21.55,15.28,2019.0,356002020.0,0.0
1642,(주)케이지이니시스,35600.0,2020/12,1368.59,10.25,62.54769859698087,173.2,0.1582937237622732,11.72125883108542,3369.45,2.1,15.8,16.85,28.21,2020.0,356002021.0,0.0
1643,(주)케이티서브마린,60370.0,2019/12,18.93,15.15,15.256269274971682,91.97,8.554019217248651,67.09558823529412,0.0,0.44,0.39,0.47,-0.67,2019.0,603702020.0,0.0
1644,(주)케이티서브마린,60370.0,2020/12,37.99,14.37,12.012361637831406,44.48,7.574185515667152,59.44625407166125,0.0,0.44,1.01,1.17,0.28,2020.0,603702021.0,0.0
1645,(주)케이티알파,36030.0,2019/12,164.49,13.01,26.720582664446173,75.48,5.246514302141728,42.99175500588928,11.23,1.32,0.59,0.69,-0.89,2019.0,360302020.0,0.0
1646,(주)케이티알파,36030.0,2020/12,162.55,12.18,30.903344426786774,73.46,3.42176806974782,38.70625662778368,10.93,1.47,-1.76,-2.1,-5.43,2020.0,360302021.0,0.0
1647,(주)케이프,64820.0,2019/12,12.57,5.3,31.637050329128424,82.49,105.79710144927536,61.139028475711896,76.95,0.24,4.07,4.49,6.48,2019.0,648202020.0,0.0
1648,(주)케이프,64820.0,2020/12,15.57,6.21,26.123956462909227,83.16,101.95530726256985,63.14878892733564,95.88,0.26,5.37,5.6,13.65,2020.0,648202021.0,0.0
1649,(주)케이피에스,256940.0,2019/12,21.98,5.76,21.628189550425272,39.7,88.37772397094432,96.56084656084656,10.82,0.37,-0.81,-1.0,-1.9,2019.0,2569402020.0,0.0
1650,(주)케이피에스,256940.0,2020/12,44.85,5.59,32.523787260389945,53.04,42.00230149597238,57.38993710691824,31.89,0.31,2.1,2.5,76.15,2020.0,2569402021.0,0.0
1651,(주)케이피에프,24880.0,2019/12,44.79,8.07,47.63229315341032,63.88,83.71559633027522,70.1923076923077,18.02,0.93,2.5,3.94,6.91,2019.0,248802020.0,0.0
1652,(주)케이피에프,24880.0,2020/12,17.16,2.99,49.004025481238486,84.13,91.02244389027432,72.13438735177866,17.26,0.86,-3.89,-6.0,-8.84,2020.0,248802021.0,0.0
1653,(주)케이피엠테크,42040.0,2019/12,-222.23,-17.21,23.740221203129213,88.4,43.29774614472124,130.82437275985663,7.97,0.34,-59.96,-24.71,-15.01,2019.0,420402020.0,0.0
1654,(주)케이피엠테크,42040.0,2020/12,-95.01,-7.19,15.674270825024594,75.45,61.139028475711896,93.83033419023135,16.36,0.39,-25.8,-12.95,12.19,2020.0,420402021.0,0.0
1655,(주)케이피티유,54410.0,2019/12,15.25,2.69,47.151832628991045,112.49,24.23638778220452,115.14195583596216,6.96,0.98,-3.1,-2.35,2.24,2019.0,544102020.0,0.0
1656,(주)케이피티유,54410.0,2020/12,-12.89,-2.3,51.427328402663896,122.41,20.726859738784785,90.34653465346534,10.29,1.07,-12.91,-10.1,-11.74,2020.0,544102021.0,0.0
1657,(주)켐온,217600.0,2019/12,24.33,12.28,16.80785262874815,66.92,0.3027914886556887,70.73643410852713,63.92,0.49,4.54,5.42,9.01,2019.0,2176002020.0,0.0
1658,(주)켐온,217600.0,2020/12,23.05,8.47,24.76988483922896,49.5,0.286972246245774,31.41135972461274,77.45,0.43,3.36,4.18,47.29,2020.0,2176002021.0,0.0
1659,(주)켐트로닉스,89010.0,2019/12,31.86,10.1,59.908042477749326,87.85,34.466477809254016,94.31524547803618,13.65,1.29,0.07,0.15,3.54,2019.0,890102020.0,0.0
1660,(주)켐트로닉스,89010.0,2020/12,41.7,14.11,62.74235935558095,108.45,25.17241379310345,74.94866529774127,13.28,1.41,2.92,6.6,8.13,2020.0,890102021.0,0.0
1661,(주)켐트로스,220260.0,2019/12,6.1,2.2,34.55910439867188,91.25,48.60186418109188,69.12878787878788,13.73,0.82,0.53,0.7,24.69,2019.0,2202602020.0,0.0
1662,(주)켐트로스,220260.0,2020/12,11.08,6.31,35.57408469620448,83.81,51.04895104895105,68.22429906542057,12.53,0.76,2.64,3.32,3.38,2020.0,2202602021.0,0.0
1663,(주)코다코,46070.0,2019/12,20.73,10.67,82.82542151331138,73.14,52.59365994236311,85.08158508158508,27.73,0.76,-3.99,-15.87,-44.83,2019.0,460702020.0,0.0
1664,(주)코다코,46070.0,2020/12,12.79,6.72,85.60867355581907,332.93,64.37389770723104,97.33333333333331,17.11,0.68,-5.06,-29.45,-18.16,2020.0,460702021.0,0.0
1665,(주)코데즈컴바인,47770.0,2019/12,223.14,16.55,12.158377377241722,47.82,42.34338747099768,28.18532818532819,43.14,1.5,30.58,19.51,21.7,2019.0,477702020.0,0.0
1666,(주)코데즈컴바인,47770.0,2020/12,258.29,13.66,12.346004749243978,44.84,52.36728837876614,34.96168582375479,30.33,0.89,12.52,10.49,11.05,2020.0,477702021.0,0.0
1667,(주)코디,80530.0,2019/12,14.9,3.17,58.16273114415472,70.69,21.483225426721603,48.21664464993395,15.44,0.63,-11.29,-16.29,-6.22,2019.0,805302020.0,0.0
1668,(주)코디,80530.0,2020/12,31.83,6.63,42.94936225031498,82.41,18.58452138492872,41.8098510882016,18.82,0.95,-1.92,-1.96,36.28,2020.0,805302021.0,0.0
1669,(주)코디엠,224060.0,2019/12,60.99,3.01,41.208548859216485,138.06,117.74193548387096,143.1372549019608,4.42,0.34,1.34,0.76,3.85,2019.0,2240602020.0,0.0
1670,(주)코디엠,224060.0,2020/12,-77.22,-3.39,18.36396171787036,97.98,79.6943231441048,46.43765903307888,6.16,1.24,-33.28,-10.76,38.46,2020.0,2240602021.0,0.0
1671,(주)코렌텍,104540.0,2019/12,77.93,14.32,53.39780277613316,77.66,148.3739837398374,118.12297734627832,31.86,0.72,4.23,9.3,25.3,2019.0,1045402020.0,0.0
1672,(주)코렌텍,104540.0,2020/12,71.06,11.01,52.196218095480376,46.64,166.66666666666666,145.4183266932271,21.2,0.58,2.94,5.58,59.16,2020.0,1045402021.0,0.0
1673,(주)코리아나화장품,27050.0,2019/12,35.42,16.2,34.23940086530433,91.27,45.006165228113446,37.82383419689119,14.7,1.02,0.62,0.81,0.08,2019.0,270502020.0,0.0
1674,(주)코리아나화장품,27050.0,2020/12,26.24,12.41,29.695388229808373,94.79,63.47826086956522,42.99175500588928,11.3,0.76,-0.44,-0.54,0.55,2020.0,270502021.0,0.0
1675,(주)코리아센터,290510.0,2019/12,84.59,10.22,35.35450499135017,103.38,38.06047966631908,32.3868677905945,94.38,0.74,4.94,2.58,45.3,2019.0,2905102020.0,0.0
1676,(주)코리아센터,290510.0,2020/12,108.77,12.94,26.402111348142487,111.65,38.9957264957265,32.853285328532856,179.64,0.87,6.91,3.12,11.12,2020.0,2905102021.0,0.0
1677,(주)코리아에스이,101670.0,2019/12,30.65,8.03,8.48185868873329,42.74,228.125,64.03508771929825,18.01,0.41,2.92,2.96,2.56,2019.0,1016702020.0,0.0
1678,(주)코리아에스이,101670.0,2020/12,-79.51,-14.75,17.58285160317403,36.12,244.9664429530201,69.92337164750958,15.19,0.42,-22.29,-22.3,-20.17,2020.0,1016702021.0,0.0
1679,(주)코맥스,36690.0,2019/12,64.11,14.32,37.13699910185345,50.11,67.34317343173431,92.17171717171718,6.99,1.45,3.93,5.68,4.95,2019.0,366902020.0,0.0
1680,(주)코맥스,36690.0,2020/12,46.32,10.56,38.76606018797965,51.25,84.29561200923787,100.0,5.56,1.26,2.4,3.51,2.48,2020.0,366902021.0,0.0
1681,(주)코메론,49430.0,2019/12,141.45,12.06,5.34947818722097,38.27,57.57097791798108,100.82872928176796,17.65,0.56,12.24,9.22,7.62,2019.0,494302020.0,0.0
1682,(주)코메론,49430.0,2020/12,179.56,11.93,5.020999736235197,55.33,47.34111543450065,103.6931818181818,19.87,0.64,13.53,9.11,6.5,2020.0,494302021.0,0.0
1683,(주)코미코,183300.0,2019/12,62.97,21.22,41.5398555673943,104.08,10.515701526937482,23.732119635890765,48.27,0.72,18.91,19.45,21.22,2019.0,1833002020.0,0.0
1684,(주)코미코,183300.0,2020/12,74.48,22.32,27.279888881978565,90.16,8.610521349374853,21.58486102897694,40.37,0.74,18.18,15.37,36.61,2020.0,1833002021.0,0.0
1685,(주)코미팜,41960.0,2019/12,1.79,0.88,41.71079672883249,74.7,128.0701754385965,117.36334405144694,11.53,0.32,-13.91,-20.56,-17.77,2019.0,419602020.0,0.0
1686,(주)코미팜,41960.0,2020/12,18.19,8.5,36.77545970391228,78.75,125.4295532646048,107.03812316715542,10.84,0.34,0.1,0.16,8.4,2020.0,419602021.0,0.0
1687,(주)코세스,89890.0,2019/12,36.49,21.29,49.831500203681074,92.27,38.66525423728814,59.34959349593496,13.53,1.23,11.73,25.95,28.81,2019.0,898902020.0,0.0
1688,(주)코세스,89890.0,2020/12,37.5,16.35,60.46639988960949,67.89,33.42490842490842,91.25,15.88,1.05,10.47,22.76,5.75,2020.0,898902021.0,0.0
1689,(주)코센,9730.0,2019/12,-501.63,-46.41,90.0297042489991,548.33,73.44064386317908,75.88357588357589,9.83,1.29,-121.12,-328.77,-62.31,2019.0,97302020.0,0.0
1690,(주)코센,9730.0,2020/12,-213.78,-44.54,61.28678002044913,116.29,84.68677494199537,88.37772397094432,7.26,0.94,-76.28,-206.61,140.76,2020.0,97302021.0,0.0
1691,(주)코스나인,82660.0,2019/12,56.57,3.94,73.88703421392871,219.59,29.340836012861736,168.98148148148147,6.42,0.49,-77.32,-210.06,-3.27,2019.0,826602020.0,0.0
1692,(주)코스나인,82660.0,2020/12,-9.88,-3.52,71.50808000904057,151.92,44.95073891625616,70.46332046332047,5.02,0.74,-33.49,-61.03,49.06,2020.0,826602021.0,0.0
1693,(주)코스메카코리아,241710.0,2019/12,38.04,10.71,44.17025743479476,99.58,25.960170697012803,45.625,11.87,1.57,5.93,5.7,4.92,2019.0,2417102020.0,0.0
1694,(주)코스메카코리아,241710.0,2020/12,33.26,10.22,46.84666220673707,114.2,34.20805998125586,51.264044943820224,11.31,1.34,3.8,4.16,4.21,2020.0,2417102021.0,0.0
1695,(주)코스온,69110.0,2019/12,21.39,3.76,45.61414968720951,99.63,97.85522788203754,101.67130919220055,7.53,0.69,-1.92,-2.25,-0.47,2019.0,691102020.0,0.0
1696,(주)코스온,69110.0,2020/12,-63.67,-10.87,50.63963968870324,110.64,67.09558823529412,58.02861685214626,6.36,0.68,-31.7,-34.73,-16.26,2020.0,691102021.0,0.0
1697,(주)코썬바이오,204990.0,2019/12,-1004.24,-516.37,53.92240158595298,122.92,69.25996204933587,986.4864864864865,5.79,0.21,-245.97,-173.13,-92.05,2019.0,2049902020.0,0.0
1698,(주)코아시아,45970.0,2019/12,72.03,9.23,35.08281618267131,102.1,13.003206270039188,38.38065194532072,15.39,2.44,41.1,14.06,19.16,2019.0,459702020.0,0.0
1699,(주)코아시아,45970.0,2020/12,36.93,4.31,40.22724531902957,92.27,8.287920072661217,26.564774381368267,19.06,3.61,-9.06,-6.04,-5.07,2020.0,459702021.0,0.0
1700,(주)코아시아옵틱스,196450.0,2019/12,40.6,3.99,24.60065851843546,79.29,16.720109940448925,36.03158933859822,13.99,1.57,-2.97,-2.31,89.83,2019.0,1964502020.0,0.0
1701,(주)코아시아옵틱스,196450.0,2020/12,-83.68,-8.79,23.108442246555988,80.58,23.50289761751449,44.67564259485924,8.0,1.6,-24.2,-17.46,-11.71,2020.0,1964502021.0,0.0
1702,(주)코엔텍,29960.0,2019/12,67.31,23.35,22.91440707464599,44.16,0.2162219800009478,42.7400468384075,96.49,0.36,12.38,16.0,2.73,2019.0,299602020.0,0.0
1703,(주)코엔텍,29960.0,2020/12,60.49,23.25,20.919153559656703,52.37,0.2090564395110943,41.33635334088335,112.28,0.37,13.5,16.79,-0.93,2020.0,299602021.0,0.0
1704,(주)코윈테크,282880.0,2019/12,95.98,20.01,10.192933317096085,25.18,4.15528233151184,88.80778588807785,124.24,1.18,22.01,27.29,388.76,2019.0,2828802020.0,0.0
1705,(주)코윈테크,282880.0,2020/12,15.82,3.06,21.75379696243005,39.16,39.037433155080215,255.24475524475525,18.0,0.35,0.97,1.1,-5.19,2020.0,2828802021.0,0.0
1706,(주)코이즈,121850.0,2019/12,25.4,12.53,50.52807993928662,105.96,39.28955866523143,16.59090909090909,19.49,1.06,-2.57,-5.44,19.15,2019.0,1218502020.0,0.0
1707,(주)코이즈,121850.0,2020/12,15.85,6.89,56.96515109423712,73.45,34.662867996201335,21.147161066048664,21.19,1.12,-5.66,-11.92,-10.88,2020.0,1218502021.0,0.0
1708,(주)코콤,15710.0,2019/12,75.83,15.35,20.02089254583811,58.58,34.99520613614573,85.480093676815,9.9,1.3,7.98,7.11,4.24,2019.0,157102020.0,0.0
1709,(주)코콤,15710.0,2020/12,65.34,12.67,19.018563080096254,60.55,34.928229665071775,74.33808553971487,10.55,1.14,6.99,6.05,3.89,2020.0,157102021.0,0.0
1710,(주)코텍,52330.0,2019/12,101.45,13.32,8.966864939918063,34.88,78.49462365591397,77.49469214437367,20.86,0.96,11.06,10.75,9.95,2019.0,523302020.0,0.0
1711,(주)코텍,52330.0,2020/12,8.82,1.33,6.515057830799448,34.96,104.28571428571428,83.14350797266515,16.12,0.66,-0.25,-0.22,-3.2,2020.0,523302021.0,0.0
1712,(주)코퍼스코리아,322780.0,2019/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,3227802020.0,0.0
1713,(주)코퍼스코리아,322780.0,2020/12,5246.02,12.58,6.158350556047633,52.19,20.88100686498856,128.5211267605634,0.0,0.34,8.74,5.56,0.0,2020.0,3227802021.0,0.0
1714,(주)코프라,126600.0,2019/12,76.07,8.63,16.720003129768006,30.51,67.09558823529412,138.7832699619772,8.38,1.17,4.9,5.31,3.75,2019.0,1266002020.0,0.0
1715,(주)코프라,126600.0,2020/12,111.58,11.97,12.11041436507072,28.3,59.54323001631322,144.84126984126985,10.94,1.01,8.56,8.6,6.14,2020.0,1266002021.0,0.0
1716,(주)쿠콘,294570.0,2019/12,194.71,20.54,61.869492908570656,62.89,0.0,36.42714570858284,0.0,0.45,9.54,22.71,0.0,2019.0,2945702020.0,0.0
1717,(주)쿠콘,294570.0,2020/12,304.79,24.19,53.126503807286205,93.96,0.0,31.4384151593454,0.0,0.56,21.0,36.14,79.44,2020.0,2945702021.0,0.0
1718,(주)퀀타매트릭스,317690.0,2019/12,-2244.23,-153.32,10.30316910480662,23.92,337.96296296296293,79.520697167756,7.85,0.03,-195.1,-198.43,0.0,2019.0,3176902020.0,0.0
1719,(주)퀀타매트릭스,317690.0,2020/12,-219.81,-9.95,6.53573826527498,19.51,237.012987012987,25.22460262612301,29.66,0.04,-28.42,-27.76,95.49,2020.0,3176902021.0,0.0
1720,(주)큐라클,365270.0,2019/12,0.0,0.0,195.11079618654983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,3652702020.0,0.0
1721,(주)큐라클,365270.0,2020/12,-1819.05,-218.72,46.985102861196495,26.29,0.0,0.0,0.0,0.0,-226.01,-425.33,0.0,2020.0,3652702021.0,0.0
1722,(주)큐로컴,40350.0,2019/12,-159839.96,-19.25,44.95117775001157,162.74,19.66594827586207,16.651459854014597,13.6,1.58,-282.65,-32.59,-26.25,2019.0,403502020.0,0.0
1723,(주)큐로컴,40350.0,2020/12,-11419.0,-11.99,34.0935077336751,127.16,15.284757118927974,23.56358941252421,23.78,1.13,-132.88,-23.41,10.23,2020.0,403502021.0,0.0
1724,(주)큐로홀딩스,51780.0,2019/12,-117.95,-2.37,46.79491850664335,121.14,64.94661921708185,47.83748361730013,197.58,1.47,-36.39,-29.53,34.25,2019.0,517802020.0,0.0
1725,(주)큐로홀딩스,51780.0,2020/12,-1981.02,-21.57,23.808968044630145,57.72,103.39943342776203,29.942575881870383,466.24,1.51,-59.83,-44.94,49.02,2020.0,517802021.0,0.0
1726,(주)큐리언트,115180.0,2019/12,-55133.59,-97.94,15.282246270839428,8.9,0.0,0.0,0.0,0.0,-71.25,-79.94,-55.9,2019.0,1151802020.0,0.0
1727,(주)큐리언트,115180.0,2020/12,-57331.01,-26.14,6.070853723966377,7.23,0.0,0.0,0.0,0.0,-49.6,-52.68,232.44,2020.0,1151802021.0,0.0
1728,(주)큐브엔터테인먼트,182360.0,2019/12,80.38,14.57,44.53953371299122,71.85,0.0,34.49905482041588,10.97,0.97,3.43,5.97,5.54,2019.0,1823602020.0,0.0
