회사명,거래소코드,회계년도,소속코드,상장폐지일,감사의견코드,자기자본증가율,경영자본순이익률,총자본순이익률,자기자본순이익률,순운전자본비율,비유동장기적합률,경영자본회전률,매입채무회전률,총자본투자효율,설비투자효율,재고자산회전률,매출채권회전률,자산총계(요약)(백만원),부채총계(요약)(백만원)
(주)한화,000880,2016/12,1,,UQ,16.46,3.47,1.38,3.68,-15.18,125.83,1.67,8.07,4.77,36.76,8.6,5.8,7769210,4659493
(주)한화,000880,2017/12,1,,UQ,3.37,5.21,2.1,5.07,-12.45,119.31,1.51,8.84,6.6,44.31,8.28,6.38,7479345,4264962
(주)한화,000880,2018/12,1,,UQ,5.56,9.06,3.73,8.61,-7.5,111.64,1.66,12.82,7.66,59.38,7.95,8.13,7778277,4385332
(주)한화,000880,2019/12,1,,UQ,0.91,3.02,1.28,2.94,-9.02,114.24,1.33,12.78,4.74,37.34,5.73,7.09,7931295,4507347
(주)한화,000880,2000/12,1,,UQ,-7.48,4.48,2.82,7.31,-16.99,129.26,1.38,7.05,14.43,40.83,6.07,12.96,3960366,2570548
(주)한화,000880,2011/12,1,,UQ,-10.57,3,1.13,2.55,-5.76,108.7,2.34,8.31,4.22,36.29,8.64,6.7,6160600,3586396
(주)한화,000880,2020/12,1,,UQ,2,4.13,1.68,3.72,-6.67,109.37,1.28,14.49,5.9,39.68,5.99,8.6,7362795,3870332
(주)한화갤러리아타임월드,027390,2002/12,4,2020/04/16,,18.57,5.2,5.14,20.47,-36.54,177.56,0.85,4.23,14.75,18.26,8.5,51.48,260397,191627
(주)한화갤러리아타임월드,027390,2003/12,4,2020/04/16,,14.7,4.26,4.22,13.91,-31.84,150.25,0.35,2.28,16.82,18.47,6.01,20.27,226328,147453
(주)한화갤러리아타임월드,027390,2004/12,4,2020/04/16,,5.86,2.99,2.97,8.09,-51.2,212.47,0.34,3.31,16.77,17.95,75.03,18.72,216567,133069
(주)한화갤러리아타임월드,027390,2005/12,4,2020/04/16,,18.23,5.43,5.23,12.61,-23.43,131.86,0.38,3.48,18.25,20.4,79.45,19.05,223024,124301
(주)한화갤러리아타임월드,027390,2006/12,4,2020/04/16,,6.53,7.23,6.81,15.07,-22.75,132.61,0.4,2.96,20.11,23.19,80.89,16.41,228277,123106
(주)한화갤러리아타임월드,027390,2007/12,4,2020/04/16,,10.76,5.45,5.15,10.58,-37.51,165.54,0.41,2.65,18.64,21.38,85.32,18.48,227001,110511
(주)한화갤러리아타임월드,027390,2001/12,4,2020/04/16,,15.48,3.74,3.7,16.81,-20.11,129.42,0.84,4.17,13.91,16.15,10.27,67.31,244143,186143
(주)한화갤러리아타임월드,027390,2009/12,4,2020/04/16,,45.36,6.5,6.12,11.36,-22.86,133.62,0.41,2.93,17.06,20.28,85.61,24.5,309769,128823
(주)한화갤러리아타임월드,027390,2010/12,4,2020/04/16,,12.27,9.09,8.26,13.4,-21.27,129.09,0.43,2.87,20.22,25.16,88.3,23.91,313289,110140
(주)한화갤러리아타임월드,027390,2011/12,4,2020/04/16,,-1.27,9.94,8.14,12.58,-15.67,122.11,0.5,2.69,20.49,33.06,79.66,21.66,310987,110412
(주)한화갤러리아타임월드,027390,2012/12,4,2020/04/16,,21.62,15.71,11.52,17.38,-6.54,108.76,0.52,2.49,20.89,40.75,73.48,17.49,359665,115715
(주)한화갤러리아타임월드,027390,2013/12,4,2020/04/16,,5.78,5.22,3.32,4.87,-19.33,126.04,0.53,2.32,15.28,30.99,74.18,15.27,376473,118423
(주)한화갤러리아타임월드,027390,2014/12,4,2020/04/16,,9.97,10.89,6.23,9.03,-16.79,122.01,0.71,2.84,18.81,41.69,38.39,17.83,408457,124667
(주)한화갤러리아타임월드,027390,2015/12,4,2020/04/16,,-1.27,2.9,1.85,3.02,-10.28,114.36,0.58,2.7,13.97,31.14,16.51,16.65,511810,231620
(주)한화갤러리아타임월드,027390,2016/12,4,2020/04/16,,-12.25,-5.41,-3.75,-7.09,-20.02,130.66,0.83,4.05,13.51,27.29,11.79,23.06,483989,238115
(주)한화갤러리아타임월드,027390,2017/12,4,2020/04/16,,-2,-3.18,-2.19,-4.39,-21.86,137.77,0.98,4.45,13.99,30.2,9.12,23.29,489308,248353
(주)한화갤러리아타임월드,027390,2018/12,4,2020/04/16,,-8.74,2.86,2.03,4.14,-10.61,117.1,1,4.56,16.46,37.32,7.39,22.45,451803,231899
(주)한화갤러리아타임월드,027390,2019/12,4,2020/04/16,,-43.91,-22.55,-17.47,-40.74,-35.63,176.27,0.46,2.17,10.62,19.58,5.24,10.23,348474,225125
(주)한화갤러리아타임월드,027390,2000/12,4,2020/04/16,,4.84,-5.67,-5.55,-28.34,-24.59,138.48,0.86,4.22,9.21,10.64,11.64,84.68,247787,197560
(주)한화갤러리아타임월드,027390,2008/12,4,2020/04/16,,6.86,5.47,5.13,10.31,-31.34,152.93,0.41,2.82,17.11,20.55,88.54,25.31,256972,132490
(주)해태유통,010090,2002/12,4,2004/04/24,,-83.89,-29.7,-29.59,-144.61,-3.4,104.3,1.04,11.44,-14.84,-23.68,26.62,113.16,139783,130309
(주)해태유통,010090,2003/12,4,2004/04/24,,0,-24.41,-24.38,0,-6.4,0,1.49,11.03,3.63,7.09,30.57,131.56,96739,116077
(주)해태유통,010090,2000/12,4,2004/04/24,,0,126.41,126.14,342.22,-0.48,100.54,1.06,13.49,150.39,207.63,25.43,59.7,209772,132452
(주)해태유통,010090,2001/12,4,2004/04/24,,-23.93,-9.63,-9.59,-28.45,-0.58,100.69,1.13,15.06,10.31,14.48,28.55,83.3,194013,135195
(주)허메스홀딩스,012400,2001/12,4,2012/06/12,,-28.95,-19.81,-17.09,-40.2,9.59,83.29,1.12,6.4,3.46,10.32,4.61,6.28,52101,32482
(주)허메스홀딩스,012400,2003/12,4,2012/06/12,,-1.72,-0.22,-0.19,-0.41,10.8,81.94,1.52,8.99,33.85,104.51,4.92,8.33,47265,26718
(주)허메스홀딩스,012400,2002/12,4,2012/06/12,,6.56,1.95,1.68,4.01,7.89,86.76,1.83,10.97,31.06,88.11,6.15,12.21,44625,23718
(주)허메스홀딩스,012400,2000/12,4,2012/06/12,,13.45,-10.19,-8.81,-17.95,19.76,70.66,1,5.85,8.35,26.1,6.3,5.94,59026,31414
(주)허메스홀딩스,012400,2006/12,4,2012/06/12,,3.4,-29.23,-25.22,-69.88,5.65,89.75,0.83,6.79,-7.15,-26.26,4.61,3.44,51349,36121
(주)허메스홀딩스,012400,2007/12,4,2012/06/12,UQ,-34.48,-104.03,-86.37,-303.11,10.6,75.47,0.22,1.24,-72.47,-1269.73,0.8,0.81,37107,27130
(주)허메스홀딩스,012400,2008/12,4,2012/06/12,QU,204.63,-87.12,-72.16,-127.35,75.59,18.73,0.34,2.5,-66.46,-1596.76,1.81,2,34140,3745
(주)허메스홀딩스,012400,2009/12,4,2012/06/12,,-96.87,-160.29,-136.49,-185.96,-8.59,131.97,0.07,2.24,-312.86,-15843.22,59.53,2.03,8566,7615
(주)허메스홀딩스,012400,2010/12,4,2012/06/12,,1179.45,-146.5,-45.46,-99.56,-14.72,120.18,1.36,12.75,-24.59,-2983.43,1167.58,9.52,20189,8011
(주)허메스홀딩스,012400,2011/12,4,2012/06/12,DU,-20.98,-226.07,-28.22,-52.35,-36.31,167.29,2.13,7.35,-14.23,-1630.74,1032.43,6.53,20257,10634
(주)허메스홀딩스,012400,2005/12,4,2012/06/12,,59.31,-22.23,-19.28,-52.91,15.19,75.74,1.15,11.72,-6.28,-20.12,5.76,6.39,31666,16938
(주)허메스홀딩스,012400,2004/12,4,2012/06/12,,-55.01,-30.99,-26.72,-73.02,-9.3,120.53,1.39,10.44,-12.55,-30.07,4.64,8.26,34140,24895
(주)현대그린푸드,005440,2002/12,1,,UQ,-73.6,10.09,8.03,18.12,17.07,74.4,2.06,7.28,101.19,533.62,22.22,10.85,313715,118501
(주)현대그린푸드,005440,2003/12,1,,UQ,17.4,11.31,7.59,11.43,20.07,73.51,1.58,5.4,16.51,89.04,105.24,3.56,324938,95757
(주)현대그린푸드,005440,2004/12,1,,UQ,9.88,11.17,7.03,10.01,19.66,73.83,1.64,5.38,14.74,89.41,138.78,4.03,359912,108083
(주)현대그린푸드,005440,2005/12,1,,UQ,18.39,17.34,9.63,13.62,12.07,84.57,1.67,5.53,17.2,113.31,147.92,4.32,418075,119935
(주)현대그린푸드,005440,2006/12,1,,UQ,43.58,10.97,4.6,6.46,10.56,87.61,1.89,6.28,8.31,80.81,176.25,4.58,602873,174795
(주)현대그린푸드,005440,2007/12,1,,UQ,23.5,14.2,4.9,6.88,11.14,87.2,1.98,6.69,8.07,95.81,150.47,5.06,739703,211040
(주)현대그린푸드,005440,2008/12,1,,UQ,-11.68,21.71,8.07,10.89,19.69,77.39,1.85,7.4,13.61,150.64,134.57,4.97,602931,136031
(주)현대그린푸드,005440,2009/12,1,,UQ,33.57,19.63,6.79,8.35,16.18,83.32,1.27,8.49,7.53,84.35,178.93,4.37,737541,113904
(주)현대그린푸드,005440,2010/12,1,,UQ,71.08,23.5,7.8,9.24,16.11,83.16,1.19,23.39,9.22,126.56,142.53,7.83,1265231,198314
(주)현대그린푸드,005440,2011/12,1,,UQ,7.13,8.28,3.14,3.89,15.37,83.21,1.53,20.24,5.33,75.76,36.08,9.46,1472214,329260
(주)현대그린푸드,005440,2012/12,1,,UQ,3.58,8.54,3.46,4.43,16.13,82.44,1.93,21.33,6.33,74.02,26.71,10.58,1510434,326579
(주)현대그린푸드,005440,2013/12,1,,UQ,6,7.89,3.28,4.17,17.09,81.4,1.98,24.41,8.26,102.21,23.88,11.12,1590520,335661
(주)현대그린푸드,005440,2014/12,1,,UQ,-6.73,7.82,3.48,4.37,20.37,77.71,2.01,25.27,9.79,103.3,22.44,11.34,1457238,286779
(주)현대그린푸드,005440,2015/12,1,,UQ,3.87,8.44,3.85,4.79,15.29,83.21,2.18,26.06,10.57,103.85,19.65,11.97,1508920,293193
(주)현대그린푸드,005440,2016/12,1,,UQ,0.86,8.34,3.76,4.65,17.24,80.81,2.28,24.55,11.02,111.5,20.42,12.2,1510319,284146
(주)현대그린푸드,005440,2017/12,1,,UQ,7.54,14.35,6.46,7.94,17.2,81.18,2.1,23.2,14.16,155.33,23.25,11.78,1619121,300501
(주)현대그린푸드,005440,2018/12,1,,UQ,1.76,11.69,4.96,6.09,14.95,83.54,2.19,26.72,12.19,119.94,24.96,12.16,1642342,300482
(주)현대그린푸드,005440,2019/12,1,,UQ,1.8,8.63,3.69,4.55,14.4,83.97,2.16,28.06,10.38,83.62,28.47,11.72,1695521,329451
(주)현대그린푸드,005440,2020/12,1,,UQ,2.38,4.75,2.18,2.73,14.3,83.84,1.9,26.79,8.63,72.63,28.62,10.92,1760241,361610
(주)현대그린푸드,005440,2000/12,1,,UQ,10.71,6.51,5.26,12.95,-10.85,116.69,1.36,4.99,19.25,36.03,14.79,8.64,1587955,937487
(주)현대그린푸드,005440,2001/12,1,,UQ,13.69,6.99,5.62,13.67,-20.19,136.79,1.32,4.7,19.26,35.18,13.23,8.51,1795582,1056052
(주)현대금속,018410,2002/12,4,2010/05/13,,24.23,13.3,13.02,23.96,38,51.86,1.07,9.89,23.55,69.88,14.5,7.38,53131,15953
(주)현대금속,018410,2003/12,4,2010/05/13,,8.7,5.92,5.78,8.32,37.85,50.77,0.95,6.47,17.59,57.47,9.09,6.44,58490,18078
(주)현대금속,018410,2004/12,4,2010/05/13,,-10.43,-5.62,-4.99,-7.73,9.39,85.9,1.06,7.84,3.81,13.69,7.33,6.71,60197,23999
(주)현대금속,018410,2005/12,4,2010/05/13,,23.28,-35.62,-29.16,-46.27,42.74,47.58,0.83,6.76,-16.6,-96.89,5.68,4.97,68044,23419
(주)현대금속,018410,2006/12,4,2010/05/13,QS,-41.49,-47.98,-38.44,-57.75,13.96,79.84,0.58,6.39,-40.03,-145.79,4.77,3.22,38226,12118
(주)현대금속,018410,2007/12,4,2010/05/13,QS,44.36,-31.63,-18.38,-26.5,-2.48,103.51,1.28,11.87,-8.49,-45.96,11.01,6.09,53782,16094
(주)현대금속,018410,2008/12,4,2010/05/13,UQ,-31.39,-67.01,-33.36,-49.44,4,94.5,1.4,9.98,-29.77,-136.27,12.17,7.84,40390,14534
(주)현대금속,018410,2009/12,4,2010/05/13,,-21.61,-85.85,-56.34,-87.55,19.15,70.81,1.21,10.9,-54.71,-208.4,10.19,7.37,31279,11011
(주)현대금속,018410,2001/12,4,2010/05/13,,0,29,27.85,0,23.62,52.49,1.04,16.1,40.83,173.97,10.57,6.94,70332,40405
(주)현대금속,018410,2000/12,4,2010/05/13,,0,-9.27,-8.57,0,18.34,0,1.15,16.81,22.51,47.75,7.22,7.05,42143,108799
(주)현대디에스에프,016510,2002/12,4,2011/07/18,,0.21,0.07,0.07,0.21,-30.57,174.88,1.42,4.54,14.61,20.79,11.58,10.9,214016,139746
(주)현대디에스에프,016510,2001/12,4,2011/07/18,,1.26,0.94,0.89,2.64,-27.96,158.32,1.52,5.16,16.08,22.95,14.97,13.47,222275,148164
(주)현대디에스에프,016510,2004/12,4,2011/07/18,,6,2.48,2.48,5.83,-11.67,116.9,0.47,2.98,18.01,22.61,106.67,2.57,177328,97039
(주)현대디에스에프,016510,2003/12,4,2011/07/18,,1.98,0.73,0.73,1.96,-16.22,126.01,0.47,1.93,16.07,20.72,6.14,2.98,189093,113350
(주)현대디에스에프,016510,2005/12,4,2011/07/18,,11.75,5.23,5.23,11.1,-22.62,140.53,0.49,3.02,19.2,25.03,122.48,2.68,183612,93888
(주)현대디에스에프,016510,2007/12,4,2011/07/18,,12.95,8.39,8.38,13.83,-4.9,106.84,0.5,2.85,22.71,30.24,142.86,2.51,176960,62691
(주)현대디에스에프,016510,2008/12,4,2011/07/18,,11.88,8.49,8.48,12.7,2.12,97.2,0.5,2.92,22.5,32.04,132.12,2.5,185579,57738
(주)현대디에스에프,016510,2009/12,4,2011/07/18,,10.44,7.7,7.69,11.26,9.55,86.92,0.46,2.99,19.85,32.76,126.18,2.56,208029,66846
(주)현대디에스에프,016510,2006/12,4,2011/07/18,,12.76,6.33,6.32,11.99,-14.78,123.17,0.49,2.84,20.64,26.89,130.06,2.52,178463,77291
(주)현대디에스에프,016510,2000/12,4,2011/07/18,,8.6,4.11,3.88,11.4,-24.94,145.48,1.56,5.81,20.02,27.26,16.43,23.79,212785,139594
(주)현대디에스에프,016510,2010/12,4,2011/07/18,,12.62,8.94,8.84,13.07,11.2,83.55,0.44,2.84,17.74,33.67,165.64,2.49,235523,76523
(주)현대리바트,079430,2002/12,1,,,30.7,7.21,7.06,28.22,16.72,55.91,2.13,3.9,18.44,135.39,9.91,6.66,135496,97043
(주)현대리바트,079430,2003/12,1,,,31.33,9.03,8.82,27.88,22.47,48.25,1.96,4.24,21.02,156.47,7.9,7.42,145644,95144
(주)현대리바트,079430,2004/12,1,,,14.18,4.9,4.75,13.42,16.59,60.92,1.85,4.17,19.83,133.05,7.83,6.82,160286,102622
(주)현대리바트,079430,2001/12,1,,,54.73,9.89,9.64,43.88,11.06,64.06,2.63,4.39,17.52,139.38,12.49,5.86,135720,106300
(주)현대리바트,079430,2006/12,1,,,12.44,7.08,6.63,14.55,19.41,63.85,1.63,4.47,20.31,113.75,9.64,5.04,189280,94354
(주)현대리바트,079430,2007/12,1,,,12.44,8.55,7.95,15.72,21.55,59.92,1.84,8.3,20.83,122.86,9.88,6.15,209551,102816
(주)현대리바트,079430,2008/12,1,,,12.03,9.19,8.49,15.99,23.08,59.77,1.78,7.52,22.58,116.18,8.75,6.03,216596,97024
(주)현대리바트,079430,2009/12,1,,,13.46,9.38,8.73,15.82,22.38,60.89,1.76,6.88,21.21,94.4,8.65,5.41,246112,110445
(주)현대리바트,079430,2005/12,1,,,46.41,7.1,6.78,17.39,15.46,65.35,1.66,3.46,17.62,108.69,9.44,5.4,204205,119783
(주)현대리바트,079430,2011/12,1,,UQ,28.56,2.28,2.16,3.86,16.36,75.05,1.72,7.88,11.36,29.48,8.57,6.47,336936,146693
(주)현대리바트,079430,2012/12,1,,UQ,0.73,1.32,1.25,2.14,17.73,74.34,1.56,7.96,12.09,30.17,7.81,6.76,319276,127643
(주)현대리바트,079430,2013/12,1,,UQ,1.63,1.98,1.89,3.15,22.08,67.64,1.71,8.83,15.08,38.22,8.77,7.32,324095,129348
(주)현대리바트,079430,2014/12,1,,UQ,11.27,7.1,6.9,11.14,25.31,63.14,1.96,9.36,18.81,51.08,9.85,7.75,339983,123283
(주)현대리바트,079430,2015/12,1,,UQ,13.72,9.07,8.81,13.61,29.1,58.35,2,9.21,21.37,64.46,11.22,6.67,375774,129347
(주)현대리바트,079430,2016/12,1,,UQ,13.74,9.06,8.84,13.36,30.93,56.37,1.88,8.69,20.81,58.61,11.68,5.21,420143,139859
(주)현대리바트,079430,2017/12,1,,UQ,48.13,6.6,6.48,10.23,31.74,50.74,1.64,6.28,14.14,59.45,10.44,4.11,677911,262739
(주)현대리바트,079430,2018/12,1,,UQ,7.68,5.64,5.47,8.55,33.98,51.08,2.02,7.43,17.72,73.48,11.08,5.27,670250,223189
(주)현대리바트,079430,2019/12,1,,UQ,2.34,3.01,2.76,4.32,20.14,70.14,1.88,7.32,13.81,49.7,9.67,5.48,743057,285539
(주)현대리바트,079430,2000/12,1,,,0,13.14,12.76,56.9,14.73,40.11,2.96,5,27.74,772.21,14.92,5.23,84826,65812
(주)현대리바트,079430,2020/12,1,,UQ,4.73,3.61,3.24,5.32,13.1,80.74,1.98,7.88,15.15,39.52,12.46,6.62,794871,315692
(주)현대리바트,079430,2010/12,1,,,9.07,7.57,7.13,12.93,21.57,65.35,1.61,6.6,19.18,68.77,8.38,5.02,268362,120388
(주)현대미포조선,010620,2002/12,1,,UQ,-29.37,-7.46,-7.07,-33.68,-15.22,142.52,0.99,10.07,13.16,32.64,28.57,2.56,1041017,857963
(주)현대미포조선,010620,2003/12,1,,UQ,39.84,3.8,3.37,15.09,-32.83,194.73,1.38,12.68,33.26,78.37,38.75,4.16,924632,668651
(주)현대미포조선,010620,2004/12,1,,UQ,81.72,10.69,8.91,29.47,-8.97,126.25,1.44,10.52,13.51,50.98,30.72,5.44,1461477,996307
(주)현대미포조선,010620,2005/12,1,,UQ,51.95,8.15,6.42,21.89,-9.96,130.09,1.23,9.54,8.64,48.76,26.09,4.88,2533013,1826169
(주)현대미포조선,010620,2006/12,1,,UQ,72.64,11.07,7.81,24.52,-4.87,111.77,1.09,10.15,9.92,74.91,23.13,5.33,3516808,2296543
(주)현대미포조선,010620,2007/12,1,,UQ,152.57,17.97,10.08,24.6,-0.75,101.35,0.97,11.51,10.42,155.32,21.77,6.64,6984202,3902217
(주)현대미포조선,010620,2008/12,1,,UQ,-26.65,12.64,7.29,19.43,-6.91,115,0.93,12.66,8.58,120.51,17.17,7.11,7256560,4995938
(주)현대미포조선,010620,2009/12,1,,UQ,15.72,9.41,5.71,15.53,-3.96,107.54,0.92,12.74,8.54,97.29,18.7,5.53,5995933,3379845
