,회사명,거래소코드,회계년도,당좌자산(요약),당기순이익(요약),자기자본증가율,매출액총이익률,유동비율,부도
18185,(주)피에이치씨,57880.0,2007/12,130574.0,32901.0,115.65,32.57,256.79,1.0
18186,(주)피에이치씨,57880.0,2008/12,114082.0,7270.0,4.2,20.76,365.16,1.0
18187,(주)피에이치씨,57880.0,2009/12,120608.0,1302.0,1.16,24.02,373.98,1.0
18188,(주)피에이치씨,57880.0,2010/12,94980.0,-18189.0,-14.7,20.87,317.71,1.0
18189,(주)피에이치씨,57880.0,2011/12,74833.0,2952.0,0.09,22.54,885.14,1.0
18190,(주)피에이치씨,57880.0,2012/12,57317.0,-15556.0,-16.03,8.58,601.61,1.0
18191,(주)피에이치씨,57880.0,2013/12,53573.0,-4536.0,-5.47,24.99,453.6,1.0
18192,(주)피에이치씨,57880.0,2014/12,31333.0,-36560.0,-45.89,-46.28,266.39,1.0
18193,(주)피에이치씨,57880.0,2015/12,22661.0,-16302.0,-37.48,2.42,159.57,1.0
18194,(주)피에이치씨,57880.0,2016/12,10426.0,-6074.0,5.22,28.75,76.31,1.0
18195,(주)피에이치씨,57880.0,2017/12,15864.0,-19529.0,-46.24,20.98,75.73,1.0
18196,(주)피에이치씨,57880.0,2018/12,16274.0,-17367.0,48.59,23.03,87.67,1.0
18197,(주)피에이치씨,57880.0,2019/12,16495.0,-26749.0,16.2,14.19,45.73,1.0
18198,(주)피에이치씨,57880.0,2020/12,39417.0,1732.0,175.79,40.08,477.47,1.0
24668,유니셈(주),36200.0,2000/12,19658.0,2884.0,124.19,43.94,466.87,1.0
24669,유니셈(주),36200.0,2001/12,11701.0,428.0,1.96,40.57,436.48,1.0
24670,유니셈(주),36200.0,2002/12,12759.0,-2043.0,0.81,21.64,169.61,1.0
24671,유니셈(주),36200.0,2003/12,10490.0,1182.0,2.85,22.6,164.86,1.0
24672,유니셈(주),36200.0,2004/12,9847.0,771.0,5.35,15.72,149.42,1.0
24673,유니셈(주),36200.0,2005/12,9536.0,2004.0,7.78,14.25,134.06,1.0
24674,유니셈(주),36200.0,2006/12,14665.0,4676.0,16.84,16.29,184.43,1.0
24675,유니셈(주),36200.0,2007/12,24056.0,5045.0,13.93,19.9,210.35,1.0
24676,유니셈(주),36200.0,2008/12,22595.0,-2384.0,-9.08,21.63,172.81,1.0
24677,유니셈(주),36200.0,2009/12,38277.0,-205.0,-1.09,19.14,134.23,1.0
24678,유니셈(주),36200.0,2010/12,33959.0,3594.0,31.29,19.92,148.16,1.0
24679,유니셈(주),36200.0,2011/12,32523.0,1911.0,7.69,22.44,164.13,1.0
24680,유니셈(주),36200.0,2012/12,22006.0,970.0,2.91,21.1,184.37,1.0
24681,유니셈(주),36200.0,2013/12,31633.0,1754.0,5.16,22.71,173.04,1.0
24682,유니셈(주),36200.0,2014/12,37615.0,2959.0,14.04,22.65,201.9,1.0
24683,유니셈(주),36200.0,2015/12,45427.0,4497.0,12.58,28.89,234.47,1.0
24684,유니셈(주),36200.0,2016/12,48154.0,8741.0,11.54,32.14,298.75,1.0
24685,유니셈(주),36200.0,2017/12,75227.0,21500.0,24.66,31.86,237.67,1.0
24686,유니셈(주),36200.0,2018/12,86473.0,15937.0,14.11,32.0,287.61,1.0
24687,유니셈(주),36200.0,2019/12,104508.0,22059.0,19.56,38.7,314.05,1.0
24688,유니셈(주),36200.0,2020/12,124553.0,21622.0,18.14,37.58,313.92,1.0
26764,한국정보통신(주),25770.0,2000/12,50725.0,1153.0,250.81,30.19,97.15,1.0
26765,한국정보통신(주),25770.0,2001/12,47782.0,-1234.0,-2.05,29.78,49.1,1.0
26766,한국정보통신(주),25770.0,2002/12,32244.0,-22305.0,-37.75,25.1,29.72,1.0
26767,한국정보통신(주),25770.0,2003/12,29050.0,-28372.0,-70.61,20.14,46.71,1.0
26768,한국정보통신(주),25770.0,2004/12,20028.0,-45313.0,-90.24,18.39,36.49,1.0
26769,한국정보통신(주),25770.0,2005/12,19338.0,4015.0,3228.65,35.76,71.17,1.0
26770,한국정보통신(주),25770.0,2006/12,27028.0,4594.0,14.08,36.43,83.34,1.0
26771,한국정보통신(주),25770.0,2007/12,26654.0,1296.0,-1.46,34.76,78.52,1.0
26772,한국정보통신(주),25770.0,2008/12,27618.0,-15810.0,-40.49,32.84,75.87,1.0
26773,한국정보통신(주),25770.0,2009/12,35263.0,20889.0,90.25,29.08,83.77,1.0
26774,한국정보통신(주),25770.0,2010/12,43770.0,8344.0,18.76,27.33,104.8,1.0
26775,한국정보통신(주),25770.0,2011/12,49989.0,10216.0,12.3,26.03,100.49,1.0
26776,한국정보통신(주),25770.0,2012/12,65373.0,9411.0,15.23,22.53,116.52,1.0
26777,한국정보통신(주),25770.0,2013/12,85222.0,16798.0,24.03,22.07,133.2,1.0
26778,한국정보통신(주),25770.0,2014/12,102370.0,16653.0,18.85,20.65,140.92,1.0
26779,한국정보통신(주),25770.0,2015/12,129827.0,21225.0,20.53,20.5,158.8,1.0
26780,한국정보통신(주),25770.0,2016/12,152156.0,26788.0,21.76,16.36,179.96,1.0
26781,한국정보통신(주),25770.0,2017/12,173898.0,24868.0,13.74,13.01,189.01,1.0
26782,한국정보통신(주),25770.0,2018/12,211621.0,25797.0,10.7,9.72,214.14,1.0
26783,한국정보통신(주),25770.0,2019/12,260492.0,22726.0,8.51,8.5,195.08,1.0
26784,한국정보통신(주),25770.0,2020/12,241367.0,8604.0,1.12,5.44,236.44,1.0
19601,KB오토시스(주),24120.0,2000/12,4831.0,1719.0,31.82,19.11,111.7,1.0
19602,KB오토시스(주),24120.0,2001/12,3553.0,2015.0,13.02,15.23,118.19,1.0
19603,KB오토시스(주),24120.0,2002/12,5671.0,1806.0,29.94,13.86,126.35,1.0
19604,KB오토시스(주),24120.0,2003/12,7064.0,1785.0,7.03,12.39,142.99,1.0
19605,KB오토시스(주),24120.0,2004/12,8124.0,2052.0,7.29,10.65,127.06,1.0
19606,KB오토시스(주),24120.0,2005/12,12329.0,3436.0,15.29,13.44,149.43,1.0
19607,KB오토시스(주),24120.0,2006/12,14880.0,4908.0,18.45,13.51,136.89,1.0
19608,KB오토시스(주),24120.0,2007/12,20115.0,10057.0,34.39,11.65,145.98,1.0
19609,KB오토시스(주),24120.0,2008/12,11677.0,3741.0,24.34,2.01,121.54,1.0
19610,KB오토시스(주),24120.0,2009/12,22119.0,4182.0,17.24,9.56,140.24,1.0
19611,KB오토시스(주),24120.0,2010/12,17378.0,3043.0,3.61,6.52,116.24,1.0
19612,KB오토시스(주),24120.0,2011/12,29995.0,4771.0,5.51,7.2,120.86,1.0
19613,KB오토시스(주),24120.0,2012/12,29511.0,6121.0,8.45,11.04,147.24,1.0
19614,KB오토시스(주),24120.0,2013/12,31405.0,6354.0,8.06,11.04,152.19,1.0
19615,KB오토시스(주),24120.0,2014/12,27763.0,4939.0,5.3,10.46,145.22,1.0
19616,KB오토시스(주),24120.0,2015/12,41340.0,9958.0,11.18,13.81,158.01,1.0
19617,KB오토시스(주),24120.0,2016/12,52944.0,13661.0,14.58,15.05,167.78,1.0
19618,KB오토시스(주),24120.0,2017/12,49311.0,8305.0,5.56,15.66,121.33,1.0
19619,KB오토시스(주),24120.0,2018/12,53714.0,12240.0,10.03,13.31,170.19,1.0
19620,KB오토시스(주),24120.0,2019/12,34482.0,5220.0,2.03,11.92,159.15,1.0
19621,KB오토시스(주),24120.0,2020/12,43160.0,2157.0,-0.4,7.95,145.56,1.0
14573,(주)진성티이씨,36890.0,2000/12,9416.0,1443.0,64.87,20.87,165.16,1.0
14574,(주)진성티이씨,36890.0,2001/12,7735.0,1168.0,0.73,20.92,221.22,1.0
14575,(주)진성티이씨,36890.0,2002/12,6971.0,2062.0,8.11,21.64,189.97,1.0
14576,(주)진성티이씨,36890.0,2003/12,12358.0,3727.0,33.47,18.94,212.39,1.0
14577,(주)진성티이씨,36890.0,2004/12,17847.0,6410.0,28.91,20.12,200.54,1.0
14578,(주)진성티이씨,36890.0,2005/12,22160.0,4629.0,44.7,15.08,280.89,1.0
14579,(주)진성티이씨,36890.0,2006/12,27994.0,6156.0,8.92,15.34,223.22,1.0
14580,(주)진성티이씨,36890.0,2007/12,34293.0,8706.0,15.54,17.68,183.57,1.0
14581,(주)진성티이씨,36890.0,2008/12,92289.0,-16288.0,-60.75,18.49,162.58,1.0
14582,(주)진성티이씨,36890.0,2009/12,87187.0,-1027.0,-21.6,12.23,133.83,1.0
14583,(주)진성티이씨,36890.0,2010/12,77541.0,13124.0,122.85,13.82,184.18,1.0
14584,(주)진성티이씨,36890.0,2011/12,81065.0,13982.0,45.58,17.09,186.13,1.0
14585,(주)진성티이씨,36890.0,2012/12,70476.0,6069.0,38.08,14.72,220.87,1.0
14586,(주)진성티이씨,36890.0,2013/12,61456.0,3739.0,-3.96,14.35,278.84,1.0
14587,(주)진성티이씨,36890.0,2014/12,62816.0,10193.0,16.74,16.57,220.25,1.0
14588,(주)진성티이씨,36890.0,2015/12,75333.0,15569.0,25.12,17.9,169.64,1.0
14589,(주)진성티이씨,36890.0,2016/12,68740.0,6118.0,11.57,13.28,164.92,1.0
14590,(주)진성티이씨,36890.0,2017/12,77006.0,8389.0,5.31,14.4,152.6,1.0
14591,(주)진성티이씨,36890.0,2018/12,84282.0,18889.0,14.96,11.25,177.84,1.0
14592,(주)진성티이씨,36890.0,2019/12,92267.0,19068.0,13.45,12.77,222.03,1.0
14593,(주)진성티이씨,36890.0,2020/12,92489.0,10254.0,4.45,11.34,225.49,1.0
21811,삼보산업(주),9620.0,2000/12,20872.0,975.0,7.67,6.74,116.48,1.0
21812,삼보산업(주),9620.0,2001/12,21370.0,847.0,11.16,6.51,120.86,1.0
21813,삼보산업(주),9620.0,2002/12,23937.0,2852.0,17.31,6.75,126.02,1.0
21814,삼보산업(주),9620.0,2003/12,17487.0,-573.0,-3.72,2.99,122.18,1.0
21815,삼보산업(주),9620.0,2004/12,23868.0,2181.0,12.35,3.71,129.78,1.0
21816,삼보산업(주),9620.0,2005/12,24142.0,864.0,7.79,3.91,108.59,1.0
21817,삼보산업(주),9620.0,2006/12,26166.0,1476.0,7.88,3.77,102.61,1.0
21818,삼보산업(주),9620.0,2007/12,38264.0,-4676.0,-24.19,0.58,89.95,1.0
21819,삼보산업(주),9620.0,2008/12,30840.0,-19703.0,-51.12,-1.72,59.69,1.0
21820,삼보산업(주),9620.0,2009/12,28554.0,4882.0,59.41,6.98,64.94,1.0
21821,삼보산업(주),9620.0,2010/12,34267.0,5757.0,54.81,5.32,74.78,1.0
21822,삼보산업(주),9620.0,2011/12,57559.0,2198.0,21.12,4.22,91.14,1.0
21823,삼보산업(주),9620.0,2012/12,57323.0,2376.0,9.14,4.63,77.32,1.0
21824,삼보산업(주),9620.0,2013/12,43810.0,-3980.0,-25.16,3.28,48.67,1.0
21825,삼보산업(주),9620.0,2014/12,85759.0,-3759.0,-20.69,2.92,65.27,1.0
21826,삼보산업(주),9620.0,2015/12,68267.0,1271.0,8.17,5.34,58.28,1.0
21827,삼보산업(주),9620.0,2016/12,59187.0,-4224.0,-25.29,3.53,49.75,1.0
21828,삼보산업(주),9620.0,2017/12,47876.0,-10216.0,120.11,1.97,49.23,1.0
21829,삼보산업(주),9620.0,2018/12,57465.0,-11179.0,-40.41,3.9,52.89,1.0
21830,삼보산업(주),9620.0,2019/12,55100.0,-6285.0,31.66,4.59,52.05,1.0
21831,삼보산업(주),9620.0,2020/12,47238.0,-8240.0,-31.55,7.22,51.14,1.0
914,(주)넥스트비티,65170.0,2000/12,2208.0,794.0,0.0,25.17,100.15,1.0
915,(주)넥스트비티,65170.0,2001/12,5971.0,3031.0,204.25,37.44,162.74,1.0
916,(주)넥스트비티,65170.0,2002/12,17968.0,5030.0,152.93,38.7,274.96,1.0
917,(주)넥스트비티,65170.0,2003/12,13452.0,2934.0,18.91,34.76,361.33,1.0
918,(주)넥스트비티,65170.0,2004/12,11237.0,1816.0,2.5,24.66,417.79,1.0
919,(주)넥스트비티,65170.0,2005/12,22506.0,1518.0,50.01,28.91,682.6,1.0
920,(주)넥스트비티,65170.0,2006/12,14779.0,414.0,-5.03,17.81,361.28,1.0
921,(주)넥스트비티,65170.0,2007/12,20652.0,-293.0,5.46,13.21,282.58,1.0
922,(주)넥스트비티,65170.0,2008/12,4968.0,-16545.0,-41.39,6.16,28.98,1.0
923,(주)넥스트비티,65170.0,2009/12,5433.0,-7881.0,-12.54,3.98,66.76,1.0
924,(주)넥스트비티,65170.0,2010/12,12222.0,151.0,57.31,51.6,164.51,1.0
925,(주)넥스트비티,65170.0,2011/12,14500.0,259.0,6.64,54.32,182.37,1.0
926,(주)넥스트비티,65170.0,2012/12,14998.0,-2487.0,-2.92,54.11,225.55,1.0
927,(주)넥스트비티,65170.0,2013/12,17906.0,-1284.0,10.55,58.07,227.71,1.0
928,(주)넥스트비티,65170.0,2014/12,10250.0,-165.0,19.12,62.86,258.0,1.0
929,(주)넥스트비티,65170.0,2015/12,5479.0,-5483.0,-6.84,62.28,200.19,1.0
930,(주)넥스트비티,65170.0,2016/12,12883.0,-4620.0,-9.8,53.98,284.1,1.0
931,(주)넥스트비티,65170.0,2017/12,8378.0,-5516.0,-17.34,47.81,65.23,1.0
932,(주)넥스트비티,65170.0,2018/12,30410.0,1211.0,144.53,63.34,320.09,1.0
933,(주)넥스트비티,65170.0,2019/12,26240.0,-9276.0,-16.66,59.18,308.66,1.0
934,(주)넥스트비티,65170.0,2020/12,20677.0,-21839.0,37.07,59.53,720.39,1.0
10730,(주)오리콤,10470.0,2000/12,45012.0,2712.0,0.0,31.9,90.65,1.0
10731,(주)오리콤,10470.0,2001/12,29746.0,-1499.0,-4.02,28.52,87.79,1.0
10732,(주)오리콤,10470.0,2002/12,37699.0,-11963.0,-33.36,25.9,103.25,1.0
10733,(주)오리콤,10470.0,2003/12,56668.0,5102.0,21.56,37.57,108.3,1.0
10734,(주)오리콤,10470.0,2004/12,65370.0,405.0,-2.5,25.4,111.0,1.0
10735,(주)오리콤,10470.0,2005/12,63909.0,1706.0,3.93,28.1,114.18,1.0
10736,(주)오리콤,10470.0,2006/12,74734.0,458.0,-1.44,31.72,116.42,1.0
10737,(주)오리콤,10470.0,2007/12,73725.0,3410.0,8.11,27.31,120.5,1.0
10738,(주)오리콤,10470.0,2008/12,59893.0,2436.0,21.07,37.58,120.39,1.0
10739,(주)오리콤,10470.0,2009/12,67286.0,2273.0,3.22,40.41,120.85,1.0
10740,(주)오리콤,10470.0,2010/12,67427.0,4299.0,10.2,42.94,128.87,1.0
10741,(주)오리콤,10470.0,2011/12,65308.0,6126.0,5.49,47.8,146.87,1.0
10742,(주)오리콤,10470.0,2012/12,90920.0,4707.0,6.42,43.38,138.85,1.0
10743,(주)오리콤,10470.0,2013/12,72276.0,2997.0,24.73,43.1,163.67,1.0
10744,(주)오리콤,10470.0,2014/12,88403.0,2358.0,-0.07,43.05,148.4,1.0
10745,(주)오리콤,10470.0,2015/12,85342.0,2682.0,4.29,42.14,108.21,1.0
10746,(주)오리콤,10470.0,2016/12,68793.0,4624.0,4.43,40.25,102.45,1.0
10747,(주)오리콤,10470.0,2017/12,75706.0,2709.0,1.43,39.69,102.74,1.0
10748,(주)오리콤,10470.0,2018/12,82643.0,6026.0,4.66,40.28,107.34,1.0
10749,(주)오리콤,10470.0,2019/12,66382.0,3283.0,2.02,36.07,111.11,1.0
10750,(주)오리콤,10470.0,2020/12,45624.0,-843.0,-3.3,39.67,109.51,1.0
8926,(주)에스지엔지,40610.0,2000/12,15822.0,1698.0,0.0,36.47,709.05,1.0
8927,(주)에스지엔지,40610.0,2001/12,24303.0,1714.0,134.02,39.19,1079.27,1.0
8928,(주)에스지엔지,40610.0,2002/12,20050.0,-4737.0,-14.18,27.07,445.09,1.0
8929,(주)에스지엔지,40610.0,2003/12,12762.0,253.0,0.96,41.67,33.18,1.0
8930,(주)에스지엔지,40610.0,2004/12,7023.0,11847.0,79.42,25.1,207.0,1.0
8931,(주)에스지엔지,40610.0,2005/12,8900.0,16788.0,41.35,0.91,342.87,1.0
8932,(주)에스지엔지,40610.0,2006/12,6404.0,-2872.0,-11.25,26.28,290.95,1.0
8933,(주)에스지엔지,40610.0,2007/12,5344.0,-5142.0,11.36,28.86,54.97,1.0
8934,(주)에스지엔지,40610.0,2008/12,3799.0,-7958.0,-9.43,17.51,42.91,1.0
8935,(주)에스지엔지,40610.0,2009/12,4614.0,11550.0,23.53,24.38,52.35,1.0
8936,(주)에스지엔지,40610.0,2010/12,6346.0,13509.0,21.93,20.28,76.98,1.0
8937,(주)에스지엔지,40610.0,2011/12,11173.0,2191.0,-14.84,18.39,104.16,1.0
8938,(주)에스지엔지,40610.0,2012/12,10249.0,3917.0,4.79,21.28,144.33,1.0
8939,(주)에스지엔지,40610.0,2013/12,12610.0,3222.0,3.72,15.12,119.46,1.0
8940,(주)에스지엔지,40610.0,2014/12,23265.0,3296.0,3.57,14.8,113.01,1.0
8941,(주)에스지엔지,40610.0,2015/12,13107.0,4077.0,4.45,13.15,66.45,1.0
8942,(주)에스지엔지,40610.0,2016/12,15255.0,1973.0,2.09,16.14,69.22,1.0
8943,(주)에스지엔지,40610.0,2017/12,31991.0,2687.0,4.3,14.03,137.13,1.0
8944,(주)에스지엔지,40610.0,2018/12,22826.0,-3428.0,-3.54,9.59,90.96,1.0
8945,(주)에스지엔지,40610.0,2019/12,18955.0,264.0,0.06,11.04,86.28,1.0
8946,(주)에스지엔지,40610.0,2020/12,7719.0,8023.0,7.14,9.61,31.95,1.0
22325,솔브레인홀딩스(주),36830.0,2000/12,27136.0,6463.0,89.58,16.92,363.55,1.0
22326,솔브레인홀딩스(주),36830.0,2001/12,33026.0,7711.0,21.55,19.07,439.33,1.0
22327,솔브레인홀딩스(주),36830.0,2002/12,43412.0,8859.0,26.34,21.99,396.31,1.0
22328,솔브레인홀딩스(주),36830.0,2003/12,36846.0,8367.0,15.31,22.89,755.27,1.0
22329,솔브레인홀딩스(주),36830.0,2004/12,46123.0,12241.0,15.93,26.06,788.08,1.0
22330,솔브레인홀딩스(주),36830.0,2005/12,51928.0,15722.0,19.74,28.07,411.65,1.0
22331,솔브레인홀딩스(주),36830.0,2006/12,43283.0,24747.0,26.68,32.04,251.04,1.0
22332,솔브레인홀딩스(주),36830.0,2007/12,38722.0,26256.0,22.09,27.52,138.75,1.0
22333,솔브레인홀딩스(주),36830.0,2008/12,44214.0,18689.0,9.29,22.28,155.88,1.0
22334,솔브레인홀딩스(주),36830.0,2009/12,57061.0,25455.0,16.2,19.89,109.83,1.0
22335,솔브레인홀딩스(주),36830.0,2010/12,61200.0,32977.0,16.12,21.95,81.68,1.0
22336,솔브레인홀딩스(주),36830.0,2011/12,86594.0,17153.0,10.56,22.48,98.51,1.0
22337,솔브레인홀딩스(주),36830.0,2012/12,107363.0,61118.0,40.48,23.55,122.09,1.0
22338,솔브레인홀딩스(주),36830.0,2013/12,113893.0,56596.0,15.5,24.17,140.32,1.0
22339,솔브레인홀딩스(주),36830.0,2014/12,138648.0,41366.0,10.22,21.31,213.74,1.0
22340,솔브레인홀딩스(주),36830.0,2015/12,159459.0,58678.0,11.76,25.41,124.06,1.0
22341,솔브레인홀딩스(주),36830.0,2016/12,221730.0,78667.0,14.58,23.87,160.03,1.0
22342,솔브레인홀딩스(주),36830.0,2017/12,305682.0,52147.0,18.39,23.15,238.05,1.0
22343,솔브레인홀딩스(주),36830.0,2018/12,318083.0,87274.0,11.11,24.84,208.15,1.0
22344,솔브레인홀딩스(주),36830.0,2019/12,409683.0,89978.0,10.99,27.02,234.0,1.0
22345,솔브레인홀딩스(주),36830.0,2020/12,91570.0,1454803.0,27.93,0.0,362.3,1.0
6638,(주)심텍홀딩스,36710.0,2000/12,67381.0,-24340.0,-23.69,25.9,174.78,1.0
6639,(주)심텍홀딩스,36710.0,2001/12,27824.0,-38338.0,-38.88,18.67,113.73,1.0
6640,(주)심텍홀딩스,36710.0,2002/12,40712.0,-3948.0,-6.79,9.57,126.47,1.0
6641,(주)심텍홀딩스,36710.0,2003/12,40276.0,4071.0,9.02,13.97,118.84,1.0
6642,(주)심텍홀딩스,36710.0,2004/12,59774.0,18015.0,30.38,15.2,86.0,1.0
6643,(주)심텍홀딩스,36710.0,2005/12,78729.0,17416.0,14.5,16.22,100.17,1.0
6644,(주)심텍홀딩스,36710.0,2006/12,79532.0,21502.0,17.55,17.26,86.63,1.0
6645,(주)심텍홀딩스,36710.0,2007/12,83947.0,22952.0,17.28,15.65,70.46,1.0
6646,(주)심텍홀딩스,36710.0,2008/12,117063.0,-151025.0,0.0,14.59,53.18,1.0
6647,(주)심텍홀딩스,36710.0,2009/12,138238.0,49350.0,0.0,15.17,80.81,1.0
6648,(주)심텍홀딩스,36710.0,2010/12,82436.0,70743.0,874.23,20.31,50.5,1.0
6649,(주)심텍홀딩스,36710.0,2011/12,86930.0,41929.0,26.91,16.06,67.5,1.0
6650,(주)심텍홀딩스,36710.0,2012/12,117109.0,24535.0,24.16,13.67,114.11,1.0
6651,(주)심텍홀딩스,36710.0,2013/12,58196.0,-32474.0,-17.88,1.95,43.77,1.0
6652,(주)심텍홀딩스,36710.0,2014/12,84659.0,-2161.0,2.85,7.93,65.35,1.0
6653,(주)심텍홀딩스,36710.0,2015/12,780.0,127741.0,-39.87,0.0,11.98,1.0
6654,(주)심텍홀딩스,36710.0,2016/12,407.0,148.0,0.08,0.0,8.23,1.0
6655,(주)심텍홀딩스,36710.0,2017/12,1874.0,361.0,9.42,0.0,28.93,1.0
6656,(주)심텍홀딩스,36710.0,2018/12,1587.0,1524.0,0.69,0.0,12.16,1.0
6657,(주)심텍홀딩스,36710.0,2019/12,1796.0,-1165.0,-4.74,0.0,17.26,1.0
6658,(주)심텍홀딩스,36710.0,2020/12,879.0,18509.0,15.89,0.0,24.53,1.0
20123,나이스평가정보(주),30190.0,2000/12,17874.0,4131.0,158.12,0.0,378.31,1.0
20124,나이스평가정보(주),30190.0,2001/12,38342.0,9158.0,22.8,0.0,567.94,1.0
20125,나이스평가정보(주),30190.0,2002/12,36055.0,4348.0,1.42,0.0,659.27,1.0
20126,나이스평가정보(주),30190.0,2003/12,48536.0,8793.0,20.56,0.0,548.92,1.0
20127,나이스평가정보(주),30190.0,2004/12,48836.0,9197.0,1.87,0.0,610.45,1.0
20128,나이스평가정보(주),30190.0,2005/12,57027.0,14599.0,16.38,0.0,528.5,1.0
20129,나이스평가정보(주),30190.0,2006/12,34414.0,9901.0,4.92,0.0,403.86,1.0
20130,나이스평가정보(주),30190.0,2007/12,42626.0,11272.0,9.39,0.0,413.32,1.0
20131,나이스평가정보(주),30190.0,2008/12,47927.0,12735.0,8.48,0.0,356.49,1.0
20132,나이스평가정보(주),30190.0,2009/12,60672.0,17959.0,26.33,0.0,336.32,1.0
20133,나이스평가정보(주),30190.0,2010/12,24825.0,1228.0,-38.73,0.0,105.38,1.0
20134,나이스평가정보(주),30190.0,2011/12,29047.0,15066.0,14.7,0.0,138.28,1.0
20135,나이스평가정보(주),30190.0,2012/12,68631.0,11831.0,8.53,0.0,235.79,1.0
20136,나이스평가정보(주),30190.0,2013/12,59548.0,15095.0,9.96,0.0,195.23,1.0
20137,나이스평가정보(주),30190.0,2014/12,75581.0,16863.0,8.9,0.0,203.41,1.0
20138,나이스평가정보(주),30190.0,2015/12,80147.0,22129.0,13.53,0.0,177.6,1.0
20139,나이스평가정보(주),30190.0,2016/12,95698.0,29095.0,16.89,0.0,181.04,1.0
20140,나이스평가정보(주),30190.0,2017/12,101195.0,31320.0,14.91,0.0,186.48,1.0
20141,나이스평가정보(주),30190.0,2018/12,121855.0,37057.0,14.37,0.0,200.88,1.0
20142,나이스평가정보(주),30190.0,2019/12,147975.0,39602.0,12.09,0.0,209.47,1.0
20143,나이스평가정보(주),30190.0,2020/12,174782.0,44989.0,11.29,0.0,206.03,1.0
27336,흥구석유(주),24060.0,2000/12,10297.0,1676.0,381.6,5.52,46.5,1.0
27337,흥구석유(주),24060.0,2001/12,6302.0,2276.0,3.58,5.57,42.12,1.0
27338,흥구석유(주),24060.0,2002/12,9830.0,2458.0,1.64,6.63,53.55,1.0
27339,흥구석유(주),24060.0,2003/12,7390.0,1924.0,-1.81,5.95,50.67,1.0
27340,흥구석유(주),24060.0,2004/12,8150.0,2111.0,3.26,11.32,55.7,1.0
27341,흥구석유(주),24060.0,2005/12,8856.0,2791.0,4.01,9.3,58.34,1.0
27342,흥구석유(주),24060.0,2006/12,11441.0,2386.0,1.78,9.48,99.81,1.0
27343,흥구석유(주),24060.0,2007/12,12082.0,2378.0,2.6,8.75,104.95,1.0
27344,흥구석유(주),24060.0,2008/12,8613.0,2467.0,2.7,7.1,129.82,1.0
27345,흥구석유(주),24060.0,2009/12,10043.0,2477.0,3.03,8.4,107.91,1.0
27346,흥구석유(주),24060.0,2010/12,12077.0,1475.0,1.26,6.01,122.69,1.0
27347,흥구석유(주),24060.0,2011/12,12846.0,1982.0,5.08,3.71,165.07,1.0
27348,흥구석유(주),24060.0,2012/12,12006.0,1439.0,1.41,3.09,169.86,1.0
27349,흥구석유(주),24060.0,2013/12,8600.0,728.0,0.75,3.28,210.77,1.0
27350,흥구석유(주),24060.0,2014/12,14239.0,1788.0,2.23,4.19,796.68,1.0
27351,흥구석유(주),24060.0,2015/12,12128.0,2931.0,3.11,4.71,504.11,1.0
27352,흥구석유(주),24060.0,2016/12,12274.0,2178.0,1.39,5.33,411.65,1.0
27353,흥구석유(주),24060.0,2017/12,13124.0,2065.0,0.83,5.07,177.5,1.0
27354,흥구석유(주),24060.0,2018/12,11029.0,2370.0,0.99,5.0,329.17,1.0
27355,흥구석유(주),24060.0,2019/12,19701.0,8293.0,9.31,5.14,485.39,1.0
27356,흥구석유(주),24060.0,2020/12,25313.0,4791.0,3.38,5.23,1108.08,1.0
17195,(주)파세코,37070.0,2000/12,9202.0,6110.0,23.43,21.63,154.76,1.0
17196,(주)파세코,37070.0,2001/12,12247.0,1102.0,-4.04,14.03,103.61,1.0
17197,(주)파세코,37070.0,2002/12,16111.0,2789.0,2.51,9.42,80.81,1.0
17198,(주)파세코,37070.0,2003/12,19481.0,2266.0,7.59,14.54,74.76,1.0
17199,(주)파세코,37070.0,2004/12,22540.0,1862.0,2.61,19.4,82.77,1.0
17200,(주)파세코,37070.0,2005/12,30809.0,5445.0,15.92,22.07,101.57,1.0
17201,(주)파세코,37070.0,2006/12,31747.0,-2185.0,-13.04,16.52,112.72,1.0
17202,(주)파세코,37070.0,2007/12,25066.0,-2121.0,-12.5,14.63,127.67,1.0
17203,(주)파세코,37070.0,2008/12,20124.0,3362.0,75.32,21.7,119.6,1.0
17204,(주)파세코,37070.0,2009/12,20026.0,8863.0,13.33,21.23,85.22,1.0
17205,(주)파세코,37070.0,2010/12,17140.0,2202.0,0.98,18.11,85.81,1.0
17206,(주)파세코,37070.0,2011/12,15634.0,1490.0,-2.16,16.61,73.04,1.0
17207,(주)파세코,37070.0,2012/12,13783.0,4079.0,8.9,18.04,77.18,1.0
17208,(주)파세코,37070.0,2013/12,16949.0,7500.0,19.59,21.1,104.02,1.0
17209,(주)파세코,37070.0,2014/12,20202.0,5997.0,4.99,18.85,109.01,1.0
17210,(주)파세코,37070.0,2015/12,14502.0,5885.0,6.81,20.72,147.3,1.0
17211,(주)파세코,37070.0,2016/12,17757.0,2845.0,0.69,21.42,151.48,1.0
17212,(주)파세코,37070.0,2017/12,18043.0,3672.0,1.44,19.83,178.96,1.0
17213,(주)파세코,37070.0,2018/12,26326.0,4750.0,2.66,17.47,157.77,1.0
17214,(주)파세코,37070.0,2019/12,35384.0,8643.0,8.36,19.25,170.75,1.0
