,회사명_x,거래소코드,회계년도,소속코드,상장폐지일,년_x,key,index,번호,시간,회사명_y,종목코드,공시제목,제출인,년_y
969,(주)넷게임즈,225570.0,2016/12,5.0,,2017,2255702017,,,,,,,,
970,(주)넷게임즈,225570.0,2017/12,5.0,,2018,2255702018,,,,,,,,
971,(주)넷게임즈,225570.0,2018/12,5.0,,2019,2255702019,,,,,,,,
972,(주)넷게임즈,225570.0,2019/12,5.0,,2020,2255702020,,,,,,,,
973,(주)넷게임즈,225570.0,2020/12,5.0,,2021,2255702021,,,,,,,,
974,(주)넷웨이브,47730.0,2000/12,4.0,2012/11/17,2001,477302001,,,,,,,,
975,(주)넷웨이브,47730.0,2001/12,4.0,2012/11/17,2002,477302002,,,,,,,,
976,(주)넷웨이브,47730.0,2002/12,4.0,2012/11/17,2003,477302003,,,,,,,,
977,(주)넷웨이브,47730.0,2003/12,4.0,2012/11/17,2004,477302004,,,,,,,,
978,(주)넷웨이브,47730.0,2004/12,4.0,2012/11/17,2005,477302005,,,,,,,,
979,(주)넷웨이브,47730.0,2005/12,4.0,2012/11/17,2006,477302006,,,,,,,,
980,(주)넷웨이브,47730.0,2006/12,4.0,2012/11/17,2007,477302007,,,,,,,,
981,(주)넷웨이브,47730.0,2007/12,4.0,2012/11/17,2008,477302008,,,,,,,,
982,(주)넷웨이브,47730.0,2008/12,4.0,2012/11/17,2009,477302009,,,,,,,,
983,(주)넷웨이브,47730.0,2009/12,4.0,2012/11/17,2010,477302010,,,,,,,,
984,(주)넷웨이브,47730.0,2010/12,4.0,2012/11/17,2011,477302011,,,,,,,,
985,(주)넷웨이브,47730.0,2011/12,4.0,2012/11/17,2012,477302012,,,,,,,,
986,(주)넷컴스토리지,37010.0,2000/12,4.0,2004/04/08,2001,370102001,,,,,,,,
987,(주)넷컴스토리지,37010.0,2001/12,4.0,2004/04/08,2002,370102002,,,,,,,,
988,(주)넷컴스토리지,37010.0,2002/12,4.0,2004/04/08,2003,370102003,,,,,,,,
989,(주)넷컴스토리지,37010.0,2003/12,4.0,2004/04/08,2004,370102004,,,,,,,,
990,(주)노랑풍선,104620.0,2007/12,5.0,,2008,1046202008,,,,,,,,
991,(주)노랑풍선,104620.0,2008/12,5.0,,2009,1046202009,,,,,,,,
992,(주)노랑풍선,104620.0,2011/12,5.0,,2012,1046202012,,,,,,,,
993,(주)노랑풍선,104620.0,2012/12,5.0,,2013,1046202013,,,,,,,,
994,(주)노랑풍선,104620.0,2013/12,5.0,,2014,1046202014,,,,,,,,
995,(주)노랑풍선,104620.0,2014/12,5.0,,2015,1046202015,,,,,,,,
996,(주)노랑풍선,104620.0,2015/12,5.0,,2016,1046202016,,,,,,,,
997,(주)노랑풍선,104620.0,2016/12,5.0,,2017,1046202017,,,,,,,,
998,(주)노랑풍선,104620.0,2017/12,5.0,,2018,1046202018,,,,,,,,
999,(주)노랑풍선,104620.0,2018/12,5.0,,2019,1046202019,,,,,,,,
1000,(주)노랑풍선,104620.0,2019/12,5.0,,2020,1046202020,,,,,,,,
1001,(주)노랑풍선,104620.0,2020/12,5.0,,2021,1046202021,,,,,,,,
1002,(주)노바렉스,194700.0,2009/12,5.0,,2010,1947002010,,,,,,,,
1003,(주)노바렉스,194700.0,2010/12,5.0,,2011,1947002011,,,,,,,,
1004,(주)노바렉스,194700.0,2011/12,5.0,,2012,1947002012,,,,,,,,
1005,(주)노바렉스,194700.0,2012/12,5.0,,2013,1947002013,,,,,,,,
1006,(주)노바렉스,194700.0,2013/12,5.0,,2014,1947002014,,,,,,,,
1007,(주)노바렉스,194700.0,2014/12,5.0,,2015,1947002015,,,,,,,,
1008,(주)노바렉스,194700.0,2015/12,5.0,,2016,1947002016,,,,,,,,
1009,(주)노바렉스,194700.0,2016/12,5.0,,2017,1947002017,,,,,,,,
1010,(주)노바렉스,194700.0,2017/12,5.0,,2018,1947002018,,,,,,,,
1011,(주)노바렉스,194700.0,2018/12,5.0,,2019,1947002019,,,,,,,,
1012,(주)노바렉스,194700.0,2019/12,5.0,,2020,1947002020,,,,,,,,
1013,(주)노바렉스,194700.0,2020/12,5.0,,2021,1947002021,,,,,,,,
1014,(주)노바텍,285490.0,2017/12,5.0,,2018,2854902018,,,,,,,,
1015,(주)노바텍,285490.0,2018/12,5.0,,2019,2854902019,,,,,,,,
1016,(주)노바텍,285490.0,2019/12,5.0,,2020,2854902020,,,,,,,,
1017,(주)노바텍,285490.0,2020/12,5.0,,2021,2854902021,,,,,,,,
1018,(주)노터스,278650.0,2016/12,5.0,,2017,2786502017,,,,,,,,
1019,(주)노터스,278650.0,2017/12,5.0,,2018,2786502018,,,,,,,,
1020,(주)노터스,278650.0,2018/12,5.0,,2019,2786502019,,,,,,,,
1021,(주)노터스,278650.0,2019/12,5.0,,2020,2786502020,,,,,,,,
1022,(주)노터스,278650.0,2020/12,5.0,,2021,2786502021,,,,,,,,
1023,(주)녹십자랩셀,144510.0,2014/12,5.0,,2015,1445102015,,,,,,,,
1024,(주)녹십자랩셀,144510.0,2015/12,5.0,,2016,1445102016,,,,,,,,
1025,(주)녹십자랩셀,144510.0,2016/12,5.0,,2017,1445102017,,,,,,,,
1026,(주)녹십자랩셀,144510.0,2017/12,5.0,,2018,1445102018,,,,,,,,
1027,(주)녹십자랩셀,144510.0,2018/12,5.0,,2019,1445102019,,,,,,,,
1028,(주)녹십자랩셀,144510.0,2019/12,5.0,,2020,1445102020,,,,,,,,
1029,(주)녹십자랩셀,144510.0,2020/12,5.0,,2021,1445102021,,,,,,,,
1030,(주)녹십자셀,31390.0,2000/12,5.0,,2001,313902001,,,,,,,,
1031,(주)녹십자셀,31390.0,2001/12,5.0,,2002,313902002,,,,,,,,
1032,(주)녹십자셀,31390.0,2002/12,5.0,,2003,313902003,,,,,,,,
1033,(주)녹십자셀,31390.0,2003/12,5.0,,2004,313902004,,,,,,,,
1034,(주)녹십자셀,31390.0,2004/12,5.0,,2005,313902005,,,,,,,,
1035,(주)녹십자셀,31390.0,2005/12,5.0,,2006,313902006,,,,,,,,
1036,(주)녹십자셀,31390.0,2006/12,5.0,,2007,313902007,,,,,,,,
1037,(주)녹십자셀,31390.0,2007/12,5.0,,2008,313902008,,,,,,,,
1038,(주)녹십자셀,31390.0,2008/12,5.0,,2009,313902009,,,,,,,,
1039,(주)녹십자셀,31390.0,2009/12,5.0,,2010,313902010,,,,,,,,
1040,(주)녹십자셀,31390.0,2010/12,5.0,,2011,313902011,,,,,,,,
1041,(주)녹십자셀,31390.0,2011/12,5.0,,2012,313902012,,,,,,,,
1042,(주)녹십자셀,31390.0,2012/12,5.0,,2013,313902013,,,,,,,,
1043,(주)녹십자셀,31390.0,2013/12,5.0,,2014,313902014,,,,,,,,
1044,(주)녹십자셀,31390.0,2014/12,5.0,,2015,313902015,,,,,,,,
1045,(주)녹십자셀,31390.0,2015/12,5.0,,2016,313902016,,,,,,,,
1046,(주)녹십자셀,31390.0,2016/12,5.0,,2017,313902017,,,,,,,,
1047,(주)녹십자셀,31390.0,2017/12,5.0,,2018,313902018,,,,,,,,
1048,(주)녹십자셀,31390.0,2018/12,5.0,,2019,313902019,,,,,,,,
1049,(주)녹십자셀,31390.0,2019/12,5.0,,2020,313902020,,,,,,,,
1050,(주)녹십자셀,31390.0,2020/12,5.0,,2021,313902021,,,,,,,,
1051,(주)녹십자엠에스,142280.0,2007/12,5.0,,2008,1422802008,,,,,,,,
1052,(주)녹십자엠에스,142280.0,2008/12,5.0,,2009,1422802009,,,,,,,,
1053,(주)녹십자엠에스,142280.0,2009/12,5.0,,2010,1422802010,,,,,,,,
1054,(주)녹십자엠에스,142280.0,2010/12,5.0,,2011,1422802011,,,,,,,,
1055,(주)녹십자엠에스,142280.0,2011/12,5.0,,2012,1422802012,,,,,,,,
1056,(주)녹십자엠에스,142280.0,2012/12,5.0,,2013,1422802013,,,,,,,,
1057,(주)녹십자엠에스,142280.0,2013/12,5.0,,2014,1422802014,,,,,,,,
1058,(주)녹십자엠에스,142280.0,2014/12,5.0,,2015,1422802015,,,,,,,,
1059,(주)녹십자엠에스,142280.0,2015/12,5.0,,2016,1422802016,,,,,,,,
1060,(주)녹십자엠에스,142280.0,2016/12,5.0,,2017,1422802017,,,,,,,,
1061,(주)녹십자엠에스,142280.0,2017/12,5.0,,2018,1422802018,,,,,,,,
1062,(주)녹십자엠에스,142280.0,2018/12,5.0,,2019,1422802019,,,,,,,,
1063,(주)녹십자엠에스,142280.0,2019/12,5.0,,2020,1422802020,,,,,,,,
1064,(주)녹십자엠에스,142280.0,2020/12,5.0,,2021,1422802021,,,,,,,,
1065,(주)녹십자웰빙,234690.0,2016/12,5.0,,2017,2346902017,,,,,,,,
1066,(주)녹십자웰빙,234690.0,2017/12,5.0,,2018,2346902018,,,,,,,,
1067,(주)녹십자웰빙,234690.0,2018/12,5.0,,2019,2346902019,,,,,,,,
1068,(주)녹십자웰빙,234690.0,2019/12,5.0,,2020,2346902020,,,,,,,,
1069,(주)녹십자웰빙,234690.0,2020/12,5.0,,2021,2346902021,,,,,,,,
1070,(주)녹원씨엔아이,65560.0,2000/12,6.0,,2001,655602001,,,,,,,,
1071,(주)녹원씨엔아이,65560.0,2001/12,6.0,,2002,655602002,,,,,,,,
1072,(주)녹원씨엔아이,65560.0,2002/12,6.0,,2003,655602003,,,,,,,,
1073,(주)녹원씨엔아이,65560.0,2003/12,6.0,,2004,655602004,,,,,,,,
1074,(주)녹원씨엔아이,65560.0,2004/12,6.0,,2005,655602005,,,,,,,,
1075,(주)녹원씨엔아이,65560.0,2005/12,6.0,,2006,655602006,,,,,,,,
1076,(주)녹원씨엔아이,65560.0,2006/12,6.0,,2007,655602007,,,,,,,,
1077,(주)녹원씨엔아이,65560.0,2007/12,6.0,,2008,655602008,,,,,,,,
1078,(주)녹원씨엔아이,65560.0,2008/12,6.0,,2009,655602009,,,,,,,,
1079,(주)녹원씨엔아이,65560.0,2009/12,6.0,,2010,655602010,,,,,,,,
1080,(주)녹원씨엔아이,65560.0,2010/12,6.0,,2011,655602011,,,,,,,,
1081,(주)녹원씨엔아이,65560.0,2011/12,6.0,,2012,655602012,,,,,,,,
1082,(주)녹원씨엔아이,65560.0,2012/12,6.0,,2013,655602013,,,,,,,,
1083,(주)녹원씨엔아이,65560.0,2013/12,6.0,,2014,655602014,,,,,,,,
1084,(주)녹원씨엔아이,65560.0,2014/12,6.0,,2015,655602015,,,,,,,,
1085,(주)녹원씨엔아이,65560.0,2015/12,6.0,,2016,655602016,,,,,,,,
1086,(주)녹원씨엔아이,65560.0,2016/12,6.0,,2017,655602017,,,,,,,,
1087,(주)녹원씨엔아이,65560.0,2017/12,6.0,,2018,655602018,,,,,,,,
1088,(주)녹원씨엔아이,65560.0,2018/12,6.0,,2019,655602019,,,,,,,,
1089,(주)녹원씨엔아이,65560.0,2019/12,6.0,,2020,655602020,,,,,,,,
1090,(주)녹원씨엔아이,65560.0,2020/12,6.0,,2021,655602021,,,,,,,,
1091,(주)누리플랜,69140.0,2002/12,5.0,,2003,691402003,,,,,,,,
1092,(주)누리플랜,69140.0,2003/12,5.0,,2004,691402004,,,,,,,,
1093,(주)누리플랜,69140.0,2004/12,5.0,,2005,691402005,,,,,,,,
1094,(주)누리플랜,69140.0,2005/12,5.0,,2006,691402006,,,,,,,,
1095,(주)누리플랜,69140.0,2006/12,5.0,,2007,691402007,,,,,,,,
1096,(주)누리플랜,69140.0,2007/12,5.0,,2008,691402008,,,,,,,,
1097,(주)누리플랜,69140.0,2008/12,5.0,,2009,691402009,,,,,,,,
1098,(주)누리플랜,69140.0,2009/12,5.0,,2010,691402010,,,,,,,,
1099,(주)누리플랜,69140.0,2010/12,5.0,,2011,691402011,,,,,,,,
1100,(주)누리플랜,69140.0,2011/12,5.0,,2012,691402012,,,,,,,,
1101,(주)누리플랜,69140.0,2012/12,5.0,,2013,691402013,,,,,,,,
1102,(주)누리플랜,69140.0,2013/12,5.0,,2014,691402014,,,,,,,,
1103,(주)누리플랜,69140.0,2014/12,5.0,,2015,691402015,,,,,,,,
1104,(주)누리플랜,69140.0,2015/12,5.0,,2016,691402016,,,,,,,,
1105,(주)누리플랜,69140.0,2016/12,5.0,,2017,691402017,,,,,,,,
1106,(주)누리플랜,69140.0,2017/12,5.0,,2018,691402018,,,,,,,,
1107,(주)누리플랜,69140.0,2018/12,5.0,,2019,691402019,,,,,,,,
1108,(주)누리플랜,69140.0,2019/12,5.0,,2020,691402020,,,,,,,,
1109,(주)누리플랜,69140.0,2020/12,5.0,,2021,691402021,,,,,,,,
1110,(주)누리플렉스,40160.0,2000/12,5.0,,2001,401602001,,,,,,,,
1111,(주)누리플렉스,40160.0,2001/12,5.0,,2002,401602002,,,,,,,,
1112,(주)누리플렉스,40160.0,2002/12,5.0,,2003,401602003,,,,,,,,
1113,(주)누리플렉스,40160.0,2003/12,5.0,,2004,401602004,,,,,,,,
1114,(주)누리플렉스,40160.0,2004/12,5.0,,2005,401602005,,,,,,,,
1115,(주)누리플렉스,40160.0,2005/12,5.0,,2006,401602006,,,,,,,,
1116,(주)누리플렉스,40160.0,2006/12,5.0,,2007,401602007,,,,,,,,
1117,(주)누리플렉스,40160.0,2007/12,5.0,,2008,401602008,,,,,,,,
1118,(주)누리플렉스,40160.0,2008/12,5.0,,2009,401602009,,,,,,,,
1119,(주)누리플렉스,40160.0,2009/12,5.0,,2010,401602010,,,,,,,,
1120,(주)누리플렉스,40160.0,2010/12,5.0,,2011,401602011,,,,,,,,
1121,(주)누리플렉스,40160.0,2011/12,5.0,,2012,401602012,,,,,,,,
1122,(주)누리플렉스,40160.0,2012/12,5.0,,2013,401602013,,,,,,,,
1123,(주)누리플렉스,40160.0,2013/12,5.0,,2014,401602014,,,,,,,,
1124,(주)누리플렉스,40160.0,2014/12,5.0,,2015,401602015,,,,,,,,
1125,(주)누리플렉스,40160.0,2015/12,5.0,,2016,401602016,,,,,,,,
1126,(주)누리플렉스,40160.0,2016/12,5.0,,2017,401602017,,,,,,,,
1127,(주)누리플렉스,40160.0,2017/12,5.0,,2018,401602018,,,,,,,,
1128,(주)누리플렉스,40160.0,2018/12,5.0,,2019,401602019,,,,,,,,
1129,(주)누리플렉스,40160.0,2019/12,5.0,,2020,401602020,,,,,,,,
1130,(주)누리플렉스,40160.0,2020/12,5.0,,2021,401602021,,,,,,,,
1131,(주)뉴로스,126870.0,2007/12,6.0,,2008,1268702008,,,,,,,,
1132,(주)뉴로스,126870.0,2008/12,6.0,,2009,1268702009,,,,,,,,
1133,(주)뉴로스,126870.0,2009/12,6.0,,2010,1268702010,,,,,,,,
1134,(주)뉴로스,126870.0,2010/12,6.0,,2011,1268702011,,,,,,,,
1135,(주)뉴로스,126870.0,2011/12,6.0,,2012,1268702012,,,,,,,,
1136,(주)뉴로스,126870.0,2012/12,6.0,,2013,1268702013,,,,,,,,
1137,(주)뉴로스,126870.0,2013/12,6.0,,2014,1268702014,,,,,,,,
1138,(주)뉴로스,126870.0,2014/12,6.0,,2015,1268702015,,,,,,,,
1139,(주)뉴로스,126870.0,2015/12,6.0,,2016,1268702016,,,,,,,,
1140,(주)뉴로스,126870.0,2016/12,6.0,,2017,1268702017,,,,,,,,
1141,(주)뉴로스,126870.0,2017/12,6.0,,2018,1268702018,,,,,,,,
1142,(주)뉴로스,126870.0,2018/12,6.0,,2019,1268702019,,,,,,,,
1143,(주)뉴로스,126870.0,2019/12,6.0,,2020,1268702020,,,,,,,,
1144,(주)뉴로스,126870.0,2020/12,6.0,,2021,1268702021,,,,,,,,
1145,(주)뉴보텍,60260.0,2000/12,5.0,,2001,602602001,,,,,,,,
1146,(주)뉴보텍,60260.0,2001/12,5.0,,2002,602602002,,,,,,,,
1147,(주)뉴보텍,60260.0,2002/12,5.0,,2003,602602003,,,,,,,,
1148,(주)뉴보텍,60260.0,2003/12,5.0,,2004,602602004,,,,,,,,
1149,(주)뉴보텍,60260.0,2004/12,5.0,,2005,602602005,,,,,,,,
1150,(주)뉴보텍,60260.0,2005/12,5.0,,2006,602602006,,,,,,,,
1151,(주)뉴보텍,60260.0,2006/12,5.0,,2007,602602007,,,,,,,,
1152,(주)뉴보텍,60260.0,2007/12,5.0,,2008,602602008,,,,,,,,
1153,(주)뉴보텍,60260.0,2008/12,5.0,,2009,602602009,,,,,,,,
1154,(주)뉴보텍,60260.0,2009/12,5.0,,2010,602602010,,,,,,,,
1155,(주)뉴보텍,60260.0,2010/12,5.0,,2011,602602011,,,,,,,,
1156,(주)뉴보텍,60260.0,2011/12,5.0,,2012,602602012,,,,,,,,
1157,(주)뉴보텍,60260.0,2012/12,5.0,,2013,602602013,,,,,,,,
1158,(주)뉴보텍,60260.0,2013/12,5.0,,2014,602602014,,,,,,,,
1159,(주)뉴보텍,60260.0,2014/12,5.0,,2015,602602015,,,,,,,,
1160,(주)뉴보텍,60260.0,2015/12,5.0,,2016,602602016,,,,,,,,
1161,(주)뉴보텍,60260.0,2016/12,5.0,,2017,602602017,,,,,,,,
1162,(주)뉴보텍,60260.0,2017/12,5.0,,2018,602602018,,,,,,,,
1163,(주)뉴보텍,60260.0,2018/12,5.0,,2019,602602019,,,,,,,,
1164,(주)뉴보텍,60260.0,2019/12,5.0,,2020,602602020,,,,,,,,
1165,(주)뉴보텍,60260.0,2020/12,5.0,,2021,602602021,,,,,,,,
1166,(주)뉴씨앤씨,45240.0,2000/12,4.0,2003/04/04,2001,452402001,,,,,,,,
1167,(주)뉴씨앤씨,45240.0,2001/12,4.0,2003/04/04,2002,452402002,,,,,,,,
1168,(주)뉴씨앤씨,45240.0,2002/12,4.0,2003/04/04,2003,452402003,,,,,,,,
1169,(주)뉴인텍,12340.0,2000/12,5.0,,2001,123402001,,,,,,,,
1170,(주)뉴인텍,12340.0,2001/12,5.0,,2002,123402002,,,,,,,,
1171,(주)뉴인텍,12340.0,2002/12,5.0,,2003,123402003,,,,,,,,
1172,(주)뉴인텍,12340.0,2003/12,5.0,,2004,123402004,,,,,,,,
1173,(주)뉴인텍,12340.0,2004/12,5.0,,2005,123402005,,,,,,,,
1174,(주)뉴인텍,12340.0,2005/12,5.0,,2006,123402006,,,,,,,,
1175,(주)뉴인텍,12340.0,2006/12,5.0,,2007,123402007,,,,,,,,
1176,(주)뉴인텍,12340.0,2007/12,5.0,,2008,123402008,,,,,,,,
1177,(주)뉴인텍,12340.0,2008/12,5.0,,2009,123402009,,,,,,,,
1178,(주)뉴인텍,12340.0,2009/12,5.0,,2010,123402010,,,,,,,,
1179,(주)뉴인텍,12340.0,2010/12,5.0,,2011,123402011,,,,,,,,
1180,(주)뉴인텍,12340.0,2011/12,5.0,,2012,123402012,,,,,,,,
1181,(주)뉴인텍,12340.0,2012/12,5.0,,2013,123402013,,,,,,,,
1182,(주)뉴인텍,12340.0,2013/12,5.0,,2014,123402014,,,,,,,,
1183,(주)뉴인텍,12340.0,2014/12,5.0,,2015,123402015,,,,,,,,
1184,(주)뉴인텍,12340.0,2015/12,5.0,,2016,123402016,,,,,,,,
1185,(주)뉴인텍,12340.0,2016/12,5.0,,2017,123402017,,,,,,,,
1186,(주)뉴인텍,12340.0,2017/12,5.0,,2018,123402018,,,,,,,,
1187,(주)뉴인텍,12340.0,2018/12,5.0,,2019,123402019,,,,,,,,
1188,(주)뉴인텍,12340.0,2019/12,5.0,,2020,123402020,,,,,,,,
1189,(주)뉴인텍,12340.0,2020/12,5.0,,2021,123402021,,,,,,,,
1190,(주)뉴젠비아이티,54650.0,2000/12,4.0,2009/09/04,2001,546502001,,,,,,,,
1191,(주)뉴젠비아이티,54650.0,2001/12,4.0,2009/09/04,2002,546502002,,,,,,,,
1192,(주)뉴젠비아이티,54650.0,2002/12,4.0,2009/09/04,2003,546502003,,,,,,,,
1193,(주)뉴젠비아이티,54650.0,2003/12,4.0,2009/09/04,2004,546502004,,,,,,,,
1194,(주)뉴젠비아이티,54650.0,2004/12,4.0,2009/09/04,2005,546502005,,,,,,,,
1195,(주)뉴젠비아이티,54650.0,2005/12,4.0,2009/09/04,2006,546502006,,,,,,,,
1196,(주)뉴젠비아이티,54650.0,2006/12,4.0,2009/09/04,2007,546502007,,,,,,,,
1197,(주)뉴젠비아이티,54650.0,2007/12,4.0,2009/09/04,2008,546502008,,,,,,,,
1198,(주)뉴젠비아이티,54650.0,2008/12,4.0,2009/09/04,2009,546502009,,,,,,,,
1199,(주)뉴젠아이씨티,54150.0,2000/12,4.0,2011/04/29,2001,541502001,,,,,,,,
1200,(주)뉴젠아이씨티,54150.0,2001/12,4.0,2011/04/29,2002,541502002,,,,,,,,
1201,(주)뉴젠아이씨티,54150.0,2002/12,4.0,2011/04/29,2003,541502003,,,,,,,,
1202,(주)뉴젠아이씨티,54150.0,2003/12,4.0,2011/04/29,2004,541502004,,,,,,,,
1203,(주)뉴젠아이씨티,54150.0,2004/12,4.0,2011/04/29,2005,541502005,,,,,,,,
1204,(주)뉴젠아이씨티,54150.0,2005/12,4.0,2011/04/29,2006,541502006,,,,,,,,
1205,(주)뉴젠아이씨티,54150.0,2006/12,4.0,2011/04/29,2007,541502007,,,,,,,,
1206,(주)뉴젠아이씨티,54150.0,2007/12,4.0,2011/04/29,2008,541502008,,,,,,,,
1207,(주)뉴젠아이씨티,54150.0,2008/12,4.0,2011/04/29,2009,541502009,,,,,,,,
1208,(주)뉴젠아이씨티,54150.0,2009/12,4.0,2011/04/29,2010,541502010,,,,,,,,
1209,(주)뉴젠아이씨티,54150.0,2010/12,4.0,2011/04/29,2011,541502011,,,,,,,,
1210,(주)뉴켐진스템셀,36280.0,2000/12,4.0,2009/04/24,2001,362802001,,,,,,,,
1211,(주)뉴켐진스템셀,36280.0,2001/12,4.0,2009/04/24,2002,362802002,,,,,,,,
1212,(주)뉴켐진스템셀,36280.0,2002/12,4.0,2009/04/24,2003,362802003,,,,,,,,
1213,(주)뉴켐진스템셀,36280.0,2003/12,4.0,2009/04/24,2004,362802004,,,,,,,,
1214,(주)뉴켐진스템셀,36280.0,2004/12,4.0,2009/04/24,2005,362802005,,,,,,,,
1215,(주)뉴켐진스템셀,36280.0,2005/12,4.0,2009/04/24,2006,362802006,,,,,,,,
1216,(주)뉴켐진스템셀,36280.0,2006/12,4.0,2009/04/24,2007,362802007,,,,,,,,
1217,(주)뉴켐진스템셀,36280.0,2007/12,4.0,2009/04/24,2008,362802008,,,,,,,,
1218,(주)뉴켐진스템셀,36280.0,2008/12,4.0,2009/04/24,2009,362802009,,,,,,,,
1219,(주)뉴트리,270870.0,2017/12,5.0,,2018,2708702018,,,,,,,,
1220,(주)뉴트리,270870.0,2018/12,5.0,,2019,2708702019,,,,,,,,
1221,(주)뉴트리,270870.0,2019/12,5.0,,2020,2708702020,,,,,,,,
1222,(주)뉴트리,270870.0,2020/12,5.0,,2021,2708702021,,,,,,,,
1223,(주)뉴파워프라즈마,144960.0,2005/12,5.0,,2006,1449602006,,,,,,,,
1224,(주)뉴파워프라즈마,144960.0,2006/12,5.0,,2007,1449602007,,,,,,,,
1225,(주)뉴파워프라즈마,144960.0,2007/12,5.0,,2008,1449602008,,,,,,,,
1226,(주)뉴파워프라즈마,144960.0,2008/12,5.0,,2009,1449602009,,,,,,,,
1227,(주)뉴파워프라즈마,144960.0,2009/12,5.0,,2010,1449602010,,,,,,,,
1228,(주)뉴파워프라즈마,144960.0,2010/12,5.0,,2011,1449602011,,,,,,,,
1229,(주)뉴파워프라즈마,144960.0,2011/12,5.0,,2012,1449602012,,,,,,,,
1230,(주)뉴파워프라즈마,144960.0,2012/12,5.0,,2013,1449602013,,,,,,,,
1231,(주)뉴파워프라즈마,144960.0,2013/12,5.0,,2014,1449602014,,,,,,,,
1232,(주)뉴파워프라즈마,144960.0,2014/12,5.0,,2015,1449602015,,,,,,,,
1233,(주)뉴파워프라즈마,144960.0,2015/12,5.0,,2016,1449602016,,,,,,,,
1234,(주)뉴파워프라즈마,144960.0,2016/12,5.0,,2017,1449602017,,,,,,,,
1235,(주)뉴파워프라즈마,144960.0,2017/12,5.0,,2018,1449602018,,,,,,,,
1236,(주)뉴파워프라즈마,144960.0,2018/12,5.0,,2019,1449602019,,,,,,,,
1237,(주)뉴파워프라즈마,144960.0,2019/12,5.0,,2020,1449602020,,,,,,,,
1238,(주)뉴파워프라즈마,144960.0,2020/12,5.0,,2021,1449602021,,,,,,,,
1239,(주)뉴프렉스,85670.0,2002/12,5.0,,2003,856702003,,,,,,,,
1240,(주)뉴프렉스,85670.0,2003/12,5.0,,2004,856702004,,,,,,,,
1241,(주)뉴프렉스,85670.0,2004/12,5.0,,2005,856702005,,,,,,,,
1242,(주)뉴프렉스,85670.0,2005/12,5.0,,2006,856702006,,,,,,,,
1243,(주)뉴프렉스,85670.0,2006/12,5.0,,2007,856702007,,,,,,,,
1244,(주)뉴프렉스,85670.0,2007/12,5.0,,2008,856702008,,,,,,,,
1245,(주)뉴프렉스,85670.0,2008/12,5.0,,2009,856702009,,,,,,,,
1246,(주)뉴프렉스,85670.0,2009/12,5.0,,2010,856702010,,,,,,,,
1247,(주)뉴프렉스,85670.0,2010/12,5.0,,2011,856702011,,,,,,,,
1248,(주)뉴프렉스,85670.0,2011/12,5.0,,2012,856702012,,,,,,,,
1249,(주)뉴프렉스,85670.0,2012/12,5.0,,2013,856702013,,,,,,,,
1250,(주)뉴프렉스,85670.0,2013/12,5.0,,2014,856702014,,,,,,,,
1251,(주)뉴프렉스,85670.0,2014/12,5.0,,2015,856702015,,,,,,,,
1252,(주)뉴프렉스,85670.0,2015/12,5.0,,2016,856702016,,,,,,,,
1253,(주)뉴프렉스,85670.0,2016/12,5.0,,2017,856702017,,,,,,,,
1254,(주)뉴프렉스,85670.0,2017/12,5.0,,2018,856702018,,,,,,,,
1255,(주)뉴프렉스,85670.0,2018/12,5.0,,2019,856702019,,,,,,,,
1256,(주)뉴프렉스,85670.0,2019/12,5.0,,2020,856702020,,,,,,,,
1257,(주)뉴프렉스,85670.0,2020/12,5.0,,2021,856702021,,,,,,,,
1258,(주)다나와,119860.0,2007/12,5.0,,2008,1198602008,,,,,,,,
1259,(주)다나와,119860.0,2008/12,5.0,,2009,1198602009,,,,,,,,
1260,(주)다나와,119860.0,2009/12,5.0,,2010,1198602010,,,,,,,,
1261,(주)다나와,119860.0,2010/12,5.0,,2011,1198602011,,,,,,,,
1262,(주)다나와,119860.0,2011/12,5.0,,2012,1198602012,,,,,,,,
1263,(주)다나와,119860.0,2012/12,5.0,,2013,1198602013,,,,,,,,
1264,(주)다나와,119860.0,2013/12,5.0,,2014,1198602014,,,,,,,,
1265,(주)다나와,119860.0,2014/12,5.0,,2015,1198602015,,,,,,,,
1266,(주)다나와,119860.0,2015/12,5.0,,2016,1198602016,,,,,,,,
1267,(주)다나와,119860.0,2016/12,5.0,,2017,1198602017,,,,,,,,
1268,(주)다나와,119860.0,2017/12,5.0,,2018,1198602018,,,,,,,,
1269,(주)다나와,119860.0,2018/12,5.0,,2019,1198602019,,,,,,,,
1270,(주)다나와,119860.0,2019/12,5.0,,2020,1198602020,,,,,,,,
1271,(주)다나와,119860.0,2020/12,5.0,,2021,1198602021,,,,,,,,
1272,(주)다날,64260.0,2001/12,5.0,,2002,642602002,,,,,,,,
1273,(주)다날,64260.0,2002/12,5.0,,2003,642602003,,,,,,,,
1274,(주)다날,64260.0,2003/12,5.0,,2004,642602004,,,,,,,,
1275,(주)다날,64260.0,2004/12,5.0,,2005,642602005,,,,,,,,
1276,(주)다날,64260.0,2005/12,5.0,,2006,642602006,,,,,,,,
1277,(주)다날,64260.0,2006/12,5.0,,2007,642602007,,,,,,,,
1278,(주)다날,64260.0,2007/12,5.0,,2008,642602008,,,,,,,,
1279,(주)다날,64260.0,2008/12,5.0,,2009,642602009,,,,,,,,
