회사명,거래소코드,회계년도,부가가치,종업원1인당 부가가치,종업원1인당 매출액,종업원1인당 순이익,종업원1인당 인건비,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율
(주)쎌바이오텍,049960,2012/12,9478.32,118.48,314.34,74.98,24.4,124.84,18.76,490.52,24.15,94.9,631.67,37.69,20.59,79.41,63.29
(주)쎌바이오텍,049960,2013/12,13703.63,155.72,356.93,102.19,27.04,185.41,27.03,532.75,29.23,83.99,576.1,43.63,17.36,82.64,65.63
(주)쎌바이오텍,049960,2014/12,18215.55,180.35,400.61,119.15,27.1,163.89,22.27,582.08,30.98,110.04,810,45.02,15.03,84.97,66.07
(주)쎌바이오텍,049960,2015/12,25696.52,223.45,426.3,150.7,28.22,157.61,18.85,661.69,33.77,141.77,1185.55,52.42,12.63,87.37,67.44
(주)쎌바이오텍,049960,2016/12,27226.16,221.35,459.31,146.87,33.95,0,0,0,29.64,145.74,969.12,48.19,15.34,84.66,66.35
(주)쎌바이오텍,049960,2017/12,29208.57,216.36,436.08,142.52,32.05,0,0,0,29.45,143.11,1037.73,49.61,14.82,85.18,65.87
(주)쎌바이오텍,049960,2018/12,30123.64,218.29,438.16,148.77,29.68,0,0,0,26.15,138.41,712.91,49.82,13.6,86.4,68.15
(주)쎌바이오텍,049960,2019/12,15770.02,112.64,314.32,63.48,31.04,0,0,0,14.06,51.28,170.32,35.84,27.56,72.44,56.35
(주)쎌바이오텍,049960,2020/12,8209.6,66.74,347.51,16.96,35.62,0,0,0,7.62,23.84,86.41,19.21,53.36,46.64,25.42
(주)쏠라엔텍,030390,2000/12,4526.6,48.67,280.35,0.61,34.07,168.25,43.7,603.42,8.07,28.93,111.39,17.36,70,30,1.25
(주)쏠라엔텍,030390,2001/12,5903.55,60.86,350.72,11.45,34.11,191.75,37.15,599.23,10.16,31.74,163.85,17.35,56.05,43.95,18.82
(주)쏠라엔텍,030390,2002/12,13147.72,136.96,461.98,58.4,45.43,220.09,28.1,602.07,22.75,62.23,487.31,29.65,33.17,66.83,42.64
(주)쏠라엔텍,030390,2003/12,10796.55,110.17,391.78,32.02,37.12,289.18,99.21,551.21,19.99,38.1,111.05,28.12,33.7,66.3,29.06
(주)쏠라엔텍,030390,2004/12,7460.7,73.14,513.81,7.91,19.46,266.65,70.52,516.51,14.16,27.43,103.72,14.24,26.61,73.39,10.81
(주)쏠라엔텍,030390,2005/12,-6656.23,-58.9,502.73,-115.27,28.04,505.78,63.78,775.71,-7.59,-11.65,-92.36,-11.72,0,0,0
(주)쏠라엔텍,030390,2006/12,-18021.74,-139.7,482.81,-215.61,20.39,323.64,72.68,859.5,-16.25,-43.17,-192.21,-28.94,0,0,0
(주)쏠라엔텍,030390,2007/12,-36877.68,-921.94,291.1,-949.03,34.7,4.75,0,1408.6,-65.45,-19415.94,0,-316.71,0,0,0
(주)쏠라엔텍,030390,2008/12,-30798.31,-3079.83,309.89,-3379.06,158.47,7.85,0,614.66,-501.06,-39248.52,0,-993.86,0,0,0
(주)쏠라엔텍,030390,2009/12,-6304.12,-2101.37,2774.62,-2522.68,529.96,11.79,0,7544.18,-27.85,-17816.8,0,-75.74,0,0,0
(주)쏠리드,050890,2001/12,,,,,,,,,,,,,,,
(주)쏠리드,050890,2002/12,-174.47,0,0,0,0,0,0,0,-0.66,-6.51,-13.38,-1.14,0,0,0
(주)쏠리드,050890,2003/12,9648.21,0,0,0,0,0,0,0,26.12,477.9,1014.91,21.77,25.06,74.94,62.65
(주)쏠리드,050890,2004/12,13953.39,0,0,0,0,0,0,0,37.42,604.79,1257.83,22.34,27.71,72.29,57.74
(주)쏠리드,050890,2005/12,14185.94,89.78,441.36,45.78,26.4,68.4,9.53,400,22.45,131.26,942.24,20.34,29.4,70.6,50.99
(주)쏠리드,050890,2006/12,23166.71,144.79,765.61,71.6,37.22,66.67,6.82,521.58,27.76,217.16,2123.97,18.91,25.71,74.29,49.45
(주)쏠리드,050890,2007/12,15585.1,91.14,460.33,36.94,33.45,54.43,4.85,505.23,18.04,167.44,1878.6,19.8,36.7,63.3,40.53
(주)쏠리드,050890,2008/12,4837.54,27.8,467.35,-11.01,29.61,134.47,2.8,525.25,5.29,20.68,993.75,5.95,106.51,-6.51,-39.59
(주)쏠리드,050890,2009/12,-3444.7,-20.75,322.4,-72.95,35.74,95.24,1.17,585.24,-3.55,-21.79,-1771.47,-6.44,0,0,0
(주)쏠리드,050890,2010/12,13864.61,93.68,601.13,41.06,36.28,105.26,0.81,729.68,12.84,89,11559.53,15.58,38.73,61.27,43.83
(주)쏠리드,050890,2011/12,9718.86,63.11,405.67,-15.02,58.23,119.39,3.35,961.16,6.57,52.86,1884.61,15.56,92.27,7.73,-23.81
(주)쏠리드,050890,2012/12,20045.08,126.87,953.01,33.86,42.86,113.45,3.49,1149.06,11.04,111.82,3635.1,13.31,33.79,66.21,26.69
(주)쏠리드,050890,2013/12,27868.58,167.88,975.53,88.97,37.89,107.39,8.18,1165.98,14.4,156.33,2051.75,17.21,22.57,77.43,53
(주)쏠리드,050890,2014/12,24179.57,120.3,910.89,58.21,33.42,84.8,7.41,939.43,12.81,141.86,1624.21,13.21,27.78,72.22,48.39
(주)쏠리드,050890,2015/12,23399.17,117.58,866.39,40.17,35.42,78.12,4.71,1223.51,9.61,150.51,2497.98,13.57,30.12,69.88,34.17
(주)쏠리드,050890,2016/12,-47492.69,-232.81,825.3,-308.26,35.54,0,0,0,-17.44,-199.78,-4251.19,-28.21,0,0,0
(주)쏠리드,050890,2017/12,-14650.87,-72.89,842.19,-163.22,42.14,0,0,0,-5.93,-59.64,-1062.86,-8.65,0,0,0
(주)쏠리드,050890,2018/12,23541.53,111.04,764.35,58.89,37.79,0,0,0,9.42,82.56,1184.9,14.53,34.03,65.97,53.04
(주)쏠리드,050890,2019/12,18477.83,78.63,688.37,43.09,37.71,0,0,0,6.86,57.92,706.29,11.42,47.95,52.05,54.8
(주)쏠리드,050890,2020/12,-993.92,-4.06,524.15,-29.99,35.06,0,0,0,-0.37,-3.06,-30.35,-0.77,0,0,0
(주)쓰리디월드,065340,2000/12,,,,,,,,,,,,,,,
(주)쓰리디월드,065340,2001/12,3331.31,0,0,0,0,0,0,0,31.96,1012.89,1489.65,11.79,19.41,80.59,64.66
(주)쓰리디월드,065340,2002/12,9077.54,129.68,1244.56,75.09,19.13,10.83,6.36,453.79,28.58,1197.8,2038.94,10.42,14.75,85.25,57.91
(주)쓰리디월드,065340,2003/12,-422.86,-4.7,793.94,-27.19,20.42,25.04,21.76,340.74,-1.38,-18.76,-21.59,-0.59,0,0,0
(주)쓰리디월드,065340,2004/12,5606.47,65.19,978.23,7.99,20.95,23.71,21.7,457.69,14.24,274.9,300.39,6.66,32.14,67.86,12.26
(주)쓰리디월드,065340,2005/12,-1362.12,-17.03,934.2,-90.32,30.25,20.27,18.6,413.5,-4.12,-83.98,-91.52,-1.82,0,0,0
(주)쓰리디월드,065340,2006/12,15971.28,173.6,1267.75,88.6,35.01,35.2,15.38,505.27,34.36,493.15,1128.97,13.69,20.17,79.83,51.04
(주)쓰리디월드,065340,2007/12,12183.1,106.87,904.79,33.29,31.99,31.23,14.45,603.03,17.72,342.2,739.66,11.81,29.93,70.07,31.15
(주)쓰리디월드,065340,2008/12,-10452.77,-81.66,294.36,-155,29.36,24.27,10.47,536.95,-15.21,-336.52,-780.14,-27.74,0,0,0
(주)쓰리소프트,036360,2000/12,2512.82,50.26,171.97,15.31,26.96,7.13,0,250.54,20.06,704.94,0,29.22,53.65,46.35,30.46
(주)쓰리소프트,036360,2001/12,2471.77,52.59,220.47,8.59,31.79,8.88,0,282.83,18.59,591.98,0,23.85,60.44,39.56,16.33
(주)쓰리소프트,036360,2002/12,-333.77,-8.14,141.45,-50.85,49.82,6.74,0,190.52,-4.27,-120.76,0,-5.76,0,0,0
(주)쓰리소프트,036360,2003/12,-977.63,-24.44,123.05,-101.23,38.49,5.71,0,140.3,-17.42,-428.13,0,-19.86,0,0,0
(주)쓰리소프트,036360,2004/12,-274.16,-6.23,95.95,-40.41,22.56,13.51,4.85,108.4,-5.75,-46.11,-128.4,-6.49,0,0,0
(주)쓰리소프트,036360,2005/12,-249.3,-3.08,49.51,-27.07,18.35,7.03,2.32,150.18,-2.05,-43.76,-132.94,-6.22,0,0,0
(주)쓰리소프트,036360,2006/12,2102.42,20.02,182.38,-21.38,19.81,10.4,6.61,307.99,6.5,192.49,302.83,10.98,98.92,1.08,-106.77
(주)쓰리소프트,036360,2007/12,-5230.44,-40.55,219.85,-81.35,20.55,10.66,8.05,282.62,-14.35,-380.53,-503.93,-18.44,0,0,0
(주)쓰리소프트,036360,2008/12,-22403.77,-448.08,315.4,-585.44,74.09,12.34,7.56,522.98,-85.68,-3631.68,-5925.06,-142.06,0,0,0
(주)씨그널엔터테인먼트그룹,099830,2001/12,,,,,,,,,,,,,,,
(주)씨그널엔터테인먼트그룹,099830,2002/12,2862.3,0,0,0,0,0,0,0,24.43,3470.25,73036.44,14.58,40.08,59.92,34.2
(주)씨그널엔터테인먼트그룹,099830,2003/12,2391.84,0,0,0,0,0,0,0,21.1,380.46,129639.02,14.1,44.55,55.45,32.67
(주)씨그널엔터테인먼트그룹,099830,2004/12,4654.97,0,0,0,0,0,0,0,45.42,531.85,116374225,21.26,33.92,66.08,36.94
(주)씨그널엔터테인먼트그룹,099830,2005/12,3988.1,0,0,0,0,0,0,0,37.76,347.11,94236.86,20.59,29.88,70.12,37.22
(주)씨그널엔터테인먼트그룹,099830,2006/12,5198.26,0,0,0,0,0,0,0,44.91,139.65,11227.83,23.56,30.26,69.74,40.49
(주)씨그널엔터테인먼트그룹,099830,2007/12,5996.55,0,0,0,0,0,0,0,34.04,179.52,1249.85,23.49,25.85,74.15,44.88
(주)씨그널엔터테인먼트그룹,099830,2008/12,3759.48,0,0,0,0,0,0,0,21.78,117.75,1678.22,16.16,42.88,57.12,30.54
(주)씨그널엔터테인먼트그룹,099830,2009/12,5671.78,0,0,0,0,0,0,0,27.35,185.19,5903.74,13.84,30.41,69.59,46.17
(주)씨그널엔터테인먼트그룹,099830,2010/12,6449.32,55.12,318.66,28.22,15.85,24.93,0.23,205.54,26.82,221.14,23702.91,17.3,28.75,71.25,51.19
(주)씨그널엔터테인먼트그룹,099830,2011/12,4204.22,28.03,231.36,12.62,11.3,24.66,0,228.36,12.27,113.68,70070350,12.11,40.33,59.67,45.01
(주)씨그널엔터테인먼트그룹,099830,2012/12,3358.53,20.6,178.42,4.25,11.97,50.48,0,260.91,7.9,40.82,55975466.67,11.55,58.1,41.9,20.63
(주)씨그널엔터테인먼트그룹,099830,2013/12,1070.67,10.39,234.02,-17.84,21.12,76.64,0,438.71,2.37,13.56,17844450,4.44,203.16,-103.16,-171.64
(주)씨그널엔터테인먼트그룹,099830,2014/12,-3713.41,-47.01,145.26,-70.1,25.01,97.41,4.61,826.15,-5.69,-48.26,-1019.5,-32.36,0,0,0
(주)씨그널엔터테인먼트그룹,099830,2015/12,-17905.75,-190.49,256.77,-265.89,29,83.94,3.43,859.12,-22.17,-226.92,-5546.15,-74.19,0,0,0
(주)씨그널엔터테인먼트그룹,099830,2016/12,-27170.49,-662.69,512.31,-861.32,48.75,0,0,0,-54.9,-6746.07,-26169.76,-129.35,0,0,0
(주)씨그널엔터테인먼트그룹,099830,2017/12,-785.8,-87.31,2849.56,-355.8,123.66,23.57,0.45,5965.25,-1.46,-370.4,-19212.62,-3.06,0,0,0
(주)씨디네트웍스,073710,2002/12,,,,,,,,,,,,,,,
(주)씨디네트웍스,073710,2003/12,5054.32,0,0,0,0,0,0,0,54.2,127.4,131.35,56.41,31.93,68.07,41.57
(주)씨디네트웍스,073710,2004/12,9846.31,0,0,0,0,0,0,0,64.32,187.6,194.31,52.45,25.62,74.38,44.93
(주)씨디네트웍스,073710,2005/12,12898.35,115.16,224.25,52,33.68,65.14,62.43,360.85,31.91,176.79,184.47,51.36,29.25,70.75,45.16
(주)씨디네트웍스,073710,2006/12,17322.91,143.16,295.98,64.28,43.44,82.2,78.03,404.65,35.38,174.17,183.48,48.37,30.34,69.66,44.9
(주)씨디네트웍스,073710,2007/12,22150.85,113.01,252.44,39.88,40.98,74.95,69.13,759.27,14.88,150.78,163.47,44.77,36.26,63.74,35.29
(주)씨디네트웍스,073710,2008/12,11996.56,47.05,225.42,-18.86,48.71,81.06,75.59,512.61,9.18,58.04,62.24,20.87,103.53,-3.53,-40.09
(주)씨모스,037600,2000/12,6336.22,40.88,104.52,11.78,21.7,21.21,4.08,167.38,24.42,192.75,1001.58,39.11,53.09,46.91,28.81
(주)씨모스,037600,2001/12,2616.98,27.26,110.38,-11.01,34.92,39.22,5.4,218.6,12.47,69.5,505.17,24.7,128.09,-28.09,-40.39
(주)씨모스,037600,2002/12,-5584.06,-87.25,106.33,-135.97,36.91,63.96,14.28,254.76,-34.25,-136.42,-611.16,-82.05,0,0,0
(주)씨모스,037600,2003/12,-3395.52,0,0,0,0,0,0,0,-19.75,-93.29,-474.12,-107.41,0,0,0
(주)씨모텍,081090,2004/12,,,,,,,,,,,,,,,
(주)씨모텍,081090,2005/12,4039.55,0,0,0,0,0,0,0,38.21,563.41,2275.42,26.09,18.26,81.74,48.74
(주)씨모텍,081090,2006/12,8087.34,0,0,0,0,0,0,0,32.03,513.92,1426.75,23.48,11.24,88.76,70.37
(주)씨모텍,081090,2007/12,27354.36,325.65,1133.21,244.69,23.65,31.31,12.68,950.44,34.26,1040.02,2567.32,28.74,7.26,92.74,75.14
(주)씨모텍,081090,2008/12,-29461.36,-327.35,855.99,-290.11,24.6,32.95,11.38,862,-37.98,-993.34,-6747.47,-38.24,0,0,0
(주)씨모텍,081090,2009/12,5422.38,40.47,556.25,-84.9,31.61,25.28,10.01,721.21,5.61,160.06,404.08,7.27,78.12,21.88,-209.8
(주)씨모텍,081090,2010/12,2468,18.84,1038.26,-84.66,44.25,24.73,11.92,800.93,2.35,76.19,158.08,1.81,234.88,-134.88,-449.38
(주)씨씨에스충북방송,066790,2000/12,4658.41,0,0,0,0,0,0,0,20,32.98,43.8,76.87,35.65,64.35,12.37
(주)씨씨에스충북방송,066790,2001/12,6907.56,0,0,0,0,0,0,0,27.02,32.7,42.44,69.85,20.65,79.35,28.98
(주)씨씨에스충북방송,066790,2002/12,8449.78,0,0,0,0,0,0,0,30.75,34.98,43.56,62.97,24.18,75.82,28.68
(주)씨씨에스충북방송,066790,2003/12,9248.33,138.03,215.44,43.71,28.66,405.06,308.23,699.44,19.73,34.08,44.78,64.07,20.76,79.24,31.67
(주)씨씨에스충북방송,066790,2004/12,6861.09,98.02,211.44,4.08,11.88,360.36,269.5,695.7,14.09,27.2,36.37,46.36,12.12,87.88,4.16
(주)씨씨에스충북방송,066790,2005/12,2550.67,70.85,425.4,-98.95,26.56,621.37,445.4,1173.72,6.04,11.4,15.91,16.66,37.49,62.51,-139.66
(주)씨씨에스충북방송,066790,2006/12,7256.84,219.9,501.59,29.23,38.44,596.45,403.22,1169.38,18.81,36.87,54.54,43.84,17.48,82.52,13.29
(주)씨씨에스충북방송,066790,2007/12,8304.6,276.82,582.02,82.18,31.93,566.02,354.59,1214.09,22.8,48.91,78.07,47.56,11.53,88.47,29.69
(주)씨씨에스충북방송,066790,2008/12,6110.51,190.95,515.79,8.31,39.11,492.44,270.94,1102.57,17.32,38.78,70.48,37.02,20.48,79.52,4.35
(주)씨씨에스충북방송,066790,2009/12,-3501.45,-87.54,396.86,-209.44,31.19,385.61,202.58,827.01,-10.58,-22.7,-43.21,-22.06,0,0,0
(주)씨씨에스충북방송,066790,2010/12,4901.54,104.29,395.77,12.58,37.16,311.83,125.33,867.57,12.02,33.44,83.21,26.35,35.63,64.37,12.06
(주)씨씨에스충북방송,066790,2011/12,4486.17,95.45,428.67,-88.01,34.73,320.93,170.15,1133.39,8.42,29.74,56.1,22.27,36.39,63.61,-92.2
(주)씨씨에스충북방송,066790,2012/12,6961.93,198.91,603.55,16.12,45.71,506.59,252.9,1889.63,10.53,39.27,78.65,32.96,22.98,77.02,8.11
(주)씨씨에스충북방송,066790,2013/12,6321.47,175.6,601.41,-39.93,52.1,524.18,289.79,1609.29,10.91,33.5,60.59,29.2,29.67,70.33,-22.74
(주)씨씨에스충북방송,066790,2014/12,4393.75,125.54,595.3,-75.22,55.58,620.6,386.41,1801.01,6.97,20.23,32.49,21.09,44.27,55.73,-59.92
(주)씨씨에스충북방송,066790,2015/12,4446.73,127.05,605.82,-45.11,45.86,806.95,559.16,1626.78,7.81,15.74,22.72,20.97,36.09,63.91,-35.51
(주)씨씨에스충북방송,066790,2016/12,4680.49,117.01,522.92,-53.45,32.16,0,0,0,10.33,16.27,22.06,22.38,27.49,72.51,-45.68
(주)씨씨에스충북방송,066790,2017/12,-25.76,-0.7,574.68,-192.71,34.26,0,0,0,-0.06,-0.1,-0.14,-0.12,0,0,0
(주)씨씨에스충북방송,066790,2018/12,-652.19,-18.63,600.46,-215.25,36.21,0,0,0,-1.83,-2.9,-3.94,-3.1,0,0,0
(주)씨씨에스충북방송,066790,2019/12,5641.74,156.71,564.5,-39.35,29.27,511.53,361.49,915.3,17.12,30.64,43.35,27.76,18.68,81.32,-25.11
(주)씨씨에스충북방송,066790,2020/12,3603.77,102.96,550.68,-83.5,37.97,0,0,0,10.35,22.6,30.02,18.7,36.88,63.12,-81.09
(주)씨앤씨인터내셔널,352480,2016/12,,,,,,,,,,,,,,,
(주)씨앤씨인터내셔널,352480,2017/12,15264.48,0,0,0,0,0,0,0,30.57,61.54,686.44,30.47,11.74,88.26,60.34
(주)씨앤씨인터내셔널,352480,2018/12,15585.86,0,0,0,0,0,0,0,18.27,63.01,650.27,22.54,17.15,82.85,48.76
(주)씨앤씨인터내셔널,352480,2019/12,14938.21,0,0,0,0,0,0,0,14.48,39.76,315.97,18.85,17.39,82.61,60.34
(주)씨앤씨인터내셔널,352480,2020/12,16695.18,0,0,0,0,0,0,0,13.48,43.58,262.19,19.35,15.86,84.14,58.75
(주)씨앤에스자산관리,032040,2000/12,55833.33,12.89,15.02,-0.22,12.29,0.61,0.04,4.08,315.9,2118.87,31668.6,85.8,95.36,4.64,-1.7
(주)씨앤에스자산관리,032040,2001/12,67195.09,14.55,15.94,0.32,13.41,0.75,0.03,5.59,260.37,1944.66,47616.58,91.26,92.18,7.82,2.21
(주)씨앤에스자산관리,032040,2002/12,56620.1,16.35,18.79,0.47,14.75,4.66,0.08,10.26,159.37,350.68,21283.75,87,90.2,9.8,2.88
(주)씨앤에스자산관리,032040,2003/12,50295.65,15.89,19.07,0.5,13.96,6.58,0.06,12.71,125.03,241.37,25420.46,83.31,87.88,12.12,3.12
(주)씨앤에스자산관리,032040,2004/12,5193.95,1.77,21.22,0.25,0.56,9.07,0.04,14.56,12.15,19.51,4492.3,8.34,31.78,68.22,13.92
(주)씨앤에스자산관리,032040,2005/12,9711.78,3.45,20.38,1.54,0.54,3.33,0.03,11.03,31.23,103.53,11544.46,16.91,15.67,84.33,44.76
(주)씨앤에스자산관리,032040,2006/12,4748.07,1.8,19.44,-0.06,0.58,4.03,0.04,16.98,10.63,44.82,4587.28,9.28,32.16,67.84,-3.49
(주)씨앤에스자산관리,032040,2007/12,5291.75,1.86,20.76,1.14,0.59,3.42,0.06,23.23,8.01,54.5,3249.74,8.97,31.69,68.31,61.2
(주)씨앤에스자산관리,032040,2008/12,-24973.03,-8.53,22.09,-9.69,0.76,3.15,0.06,14.29,-59.69,-270.66,-13463.35,-38.61,0,0,0
(주)씨앤에스자산관리,032040,2009/12,8236.11,2.33,24.71,1.14,0.67,2.87,0.12,19.87,11.73,81.16,1883.63,9.43,28.62,71.38,49.05
(주)씨앤에스자산관리,032040,2010/12,18645.86,5.98,28.81,4.61,0.87,2.44,0.11,27.09,22.07,245.37,5565.21,20.75,14.59,85.41,77.08
(주)씨앤에스자산관리,032040,2011/12,16492.85,4.79,28.31,3.62,0.84,0.77,0.17,23.52,20.36,618.42,2843.82,16.92,17.54,82.46,75.62
(주)씨앤에스자산관리,032040,2012/12,23588.92,5.46,25.23,3.86,0.67,0.71,0.19,20.3,26.88,763.06,2873.92,21.62,12.35,87.65,70.69
(주)씨앤에스자산관리,032040,2013/12,9314.16,1.81,28.95,0.8,0.73,0.65,0.18,21.98,8.26,278.19,996.3,6.27,40.08,59.92,44.22
(주)씨앤에스자산관리,032040,2014/12,6040.7,1.08,29.73,0.21,0.72,0.63,0.16,25.61,4.2,171.29,674.7,3.62,66.96,33.04,19.49
(주)씨앤에스자산관리,032040,2015/12,5309.21,0.93,35.23,-0.02,0.97,0.5,0.16,27.37,3.39,185.58,588.25,2.64,104.95,-4.95,-2.12
(주)씨앤에스자산관리,032040,2016/12,-29305.85,-6.2,43.49,-8.34,1.13,0.91,0.65,27.4,-22.64,-680.24,-953.93,-14.27,0,0,0
(주)씨앤에스자산관리,032040,2017/12,-35069.47,-6.5,35.28,-8.16,0.95,0,0,0,-36.64,-848.99,-1093.43,-18.43,0,0,0
(주)씨앤케이인터내셔널,039530,2000/12,2885.97,93.1,609.55,49.52,29.62,147.82,0,529.01,17.6,62.98,0,15.27,31.82,68.18,53.19
(주)씨앤케이인터내셔널,039530,2001/12,3441.06,114.7,568.05,53.29,35.21,152.74,0,1086.88,10.55,75.09,0,20.19,30.69,69.31,46.46
(주)씨앤케이인터내셔널,039530,2002/12,250.39,11.38,582.53,-76.76,60.38,208.26,0,1111.15,1.02,5.46,0,1.95,530.56,-430.56,-674.46
(주)씨앤케이인터내셔널,039530,2003/12,-1243.64,-56.53,483.26,-175.15,31.59,201.68,3.17,918.56,-6.15,-28.03,-1785.79,-11.7,0,0,0
(주)씨앤케이인터내셔널,039530,2004/12,-2455.23,-175.37,842.17,-373.63,45.52,304.49,2.14,1389.47,-12.62,-57.6,-8210.37,-20.82,0,0,0
(주)씨앤케이인터내셔널,039530,2005/12,-3091.1,-90.91,190.33,-203.29,29.66,128.04,2.4,521.33,-17.44,-71,-3794.48,-47.77,0,0,0
(주)씨앤케이인터내셔널,039530,2006/12,-1426.94,-41.97,159.8,-168.39,27.17,128.34,1.32,529.26,-7.93,-32.7,-3189.9,-26.26,0,0,0
(주)씨앤케이인터내셔널,039530,2007/12,-2221.78,-82.29,238.09,-195.4,36.47,12.73,0.71,638.69,-12.88,-646.21,-11654.93,-34.56,0,0,0
(주)씨앤케이인터내셔널,039530,2008/12,-4046.9,-122.63,274.51,-212.98,39.54,8.84,1.87,371.65,-33,-1387.85,-6555.8,-44.67,0,0,0
(주)씨앤케이인터내셔널,039530,2009/12,-2624.05,-164,536.46,-395.98,93.63,45.86,6.97,1298.75,-12.63,-357.6,-2351.59,-30.57,0,0,0
(주)씨앤케이인터내셔널,039530,2010/12,-3121.52,-312.15,530.09,-491.68,108.27,73.43,10.92,1888.31,-16.53,-425.12,-2857.85,-58.89,0,0,0
(주)씨앤케이인터내셔널,039530,2011/12,-1572.32,-142.94,1681.42,-186.55,73.15,9.84,5.84,1687.06,-8.47,-1452.73,-2447.27,-8.5,0,0,0
(주)씨앤케이인터내셔널,039530,2012/12,-3138.84,-285.35,560.4,-349.66,71.09,9.5,7.08,1398.08,-20.41,-3003.02,-4029.58,-50.92,0,0,0
(주)씨앤케이인터내셔널,039530,2013/12,-671.7,-61.06,298.34,-102.23,64.13,13.35,-3.57,1674.82,-3.65,-457.55,0,-20.47,0,0,0
(주)씨앤케이인터내셔널,039530,2014/12,1537.14,66.83,184.33,30.18,43.57,149.09,18.83,857.97,7.79,44.83,354.99,36.26,65.2,34.8,45.16
(주)씨앤투스성진,352700,2010/12,,,,,,,,,,,,,,,
(주)씨앤투스성진,352700,2011/12,3325.41,0,0,0,0,0,0,0,14.05,80.44,641.47,20.17,29.97,70.03,40.82
(주)씨앤투스성진,352700,2012/12,3927.45,0,0,0,0,0,0,0,17.56,73.25,226.65,22.99,17.69,82.31,56.62
(주)씨앤투스성진,352700,2013/12,6746.2,0,0,0,0,0,0,0,15.03,134.14,488.99,30.63,36.14,63.86,41.18
(주)씨앤투스성진,352700,2014/12,4874,0,0,0,0,0,0,0,11.11,106.05,436.87,14.83,44.3,55.7,34.4
(주)씨앤투스성진,352700,2015/12,8248.11,0,0,0,0,0,0,0,14.71,47.41,150.5,21.82,33.06,66.94,28.46
(주)씨앤투스성진,352700,2016/12,11019.05,0,0,0,0,0,0,0,15.8,67.83,238.38,23.47,35.09,64.91,32.75
(주)씨앤투스성진,352700,2017/12,4441.39,0,0,0,0,0,0,0,7.66,28.65,107.08,14.24,59.13,40.87,-29.49
(주)씨앤투스성진,352700,2018/12,-5883.13,0,0,0,0,0,0,0,-11.01,-34.95,-112.42,-16.92,0,0,0
(주)씨앤투스성진,352700,2019/12,5135.28,0,0,0,0,0,0,0,10.21,28.83,88.79,11.65,63.8,36.2,-43.41
(주)씨앤투스성진,352700,2020/12,46147.78,249.45,800.91,148.67,39.48,157.43,58.34,618.73,40.32,158.45,427.58,31.15,15.83,84.17,59.6
(주)씨에스,065770,2000/12,1660.05,0,0,0,0,0,0,0,9.33,336,409.87,13.56,35.79,64.21,31.03
(주)씨에스,065770,2001/12,1660.7,0,0,0,0,0,0,0,10.03,86.67,855.97,13,34.01,65.99,41.73
(주)씨에스,065770,2002/12,4108.56,0,0,0,0,0,0,0,23.75,214.22,1902.17,17.84,25.27,74.73,38.57
(주)씨에스,065770,2003/12,3483.44,0,0,0,0,0,0,0,18.77,122.92,1584.59,20.09,31.81,68.19,32.68
(주)씨에스,065770,2004/12,8545.21,113.94,465.27,60.81,20.37,37.78,1.52,327.7,34.77,301.56,7518.22,24.49,17.88,82.12,53.37
(주)씨에스,065770,2005/12,14567.73,194.24,571.37,119.72,26.72,38.31,1.24,565.74,34.33,507.04,15697.81,33.99,13.76,86.24,61.64
(주)씨에스,065770,2006/12,10235.57,119.02,473.16,59.86,43.82,33.79,3.1,507.3,23.46,352.22,3840.62,25.15,36.82,63.18,50.29
(주)씨에스,065770,2007/12,7910.34,72.57,376.63,49.07,26.83,28.42,3.85,498.13,14.57,255.33,1883.7,19.27,36.97,63.03,67.62
(주)씨에스,065770,2008/12,2548.58,23.38,392.69,-1.87,27.57,26.42,2.16,658.72,3.55,88.5,1080.43,5.95,117.92,-17.92,-7.98
(주)씨에스,065770,2009/12,6593.21,56.35,343.05,16.91,28.8,22.93,1.39,690.86,8.16,245.74,4044.61,16.43,51.11,48.89,30.01
(주)씨에스,065770,2010/12,9034.15,77.88,537.11,41.73,38.69,214.25,2.45,739.97,10.52,36.35,3172.82,14.5,49.67,50.33,53.58
(주)씨에스,065770,2011/12,5094.05,41.08,366.09,-35.48,46.98,191.26,1.73,638.2,6.44,21.48,2377.58,11.22,114.35,-14.35,-86.36
(주)씨에스,065770,2012/12,342.59,2.85,494.3,-64.85,37.84,193.17,1.76,687.26,0.42,1.48,162.59,0.58,1325.36,-1225.36,-2271.41
(주)씨에스,065770,2013/12,-2744.37,-56.01,1051.44,-194.76,80.88,458.14,1.97,1639.48,-3.42,-12.22,-2838.55,-5.33,0,0,0
(주)씨에스,065770,2014/12,-17673.09,-248.92,1200.96,-251.62,24.63,480.68,1.5,1176.4,-21.16,-51.78,-16568.93,-20.73,0,0,0
(주)씨에스,065770,2015/12,6314.97,70.17,566.09,-94.28,33.6,368.51,0.93,666.83,10.52,19.04,7542.69,12.39,47.89,52.11,-134.37
(주)씨에스,065770,2016/12,-5429.74,-70.52,629.04,-135.15,33.02,0,0,0,-9.88,-15.32,-15958.1,-11.21,0,0,0
(주)씨에스,065770,2017/12,5351.55,67.74,548.44,12.93,23.15,0,0,0,10.66,1265.46,2443.26,12.35,34.18,65.82,19.08
