,회사명,거래소코드,회계년도,외국인_주식분포비율,종가,년,key,종가변동률
9998,(주)엔텔스,69410,2005/12,0.0,0.0,2005,694102006,0.0
9999,(주)엔텔스,69410,2006/12,0.0,0.0,2006,694102007,0.0
10000,(주)엔텔스,69410,2007/12,2.1,7430.0,2007,694102008,-0.6695827725437415
10001,(주)엔텔스,69410,2008/12,0.0,2455.0,2008,694102009,-0.6695827725437415
10002,(주)엔텔스,69410,2009/12,0.0,5660.0,2009,694102010,1.305498981670061
10003,(주)엔텔스,69410,2010/12,0.01,4245.0,2010,694102011,-0.25
10004,(주)엔텔스,69410,2011/12,0.53,11700.0,2011,694102012,1.756183745583039
10005,(주)엔텔스,69410,2012/12,0.17,5810.0,2012,694102013,-0.5034188034188034
10006,(주)엔텔스,69410,2013/12,0.32,11850.0,2013,694102014,1.0395869191049913
10007,(주)엔텔스,69410,2014/12,0.35,17900.0,2014,694102015,0.510548523206751
10008,(주)엔텔스,69410,2015/12,1.62,18450.0,2015,694102016,0.030726256983240222
10009,(주)엔텔스,69410,2016/12,1.04,13500.0,2016,694102017,-0.2682926829268293
10010,(주)엔텔스,69410,2017/12,1.34,14450.0,2017,694102018,0.07037037037037037
10011,(주)엔텔스,69410,2018/12,1.14,10400.0,2018,694102019,-0.28027681660899656
10012,(주)엔텔스,69410,2019/12,1.49,9350.0,2019,694102020,-0.10096153846153846
10013,(주)엔텔스,69410,2020/12,1.54,9010.0,2020,694102021,-0.03636363636363636
10014,(주)엔투텍,227950,2015/12,0.85,1985.0,2015,2279502016,0.0
10015,(주)엔투텍,227950,2016/12,0.3,1940.0,2016,2279502017,-0.022670025188916875
10016,(주)엔투텍,227950,2017/12,0.3,1980.0,2017,2279502018,0.020618556701030927
10017,(주)엔투텍,227950,2018/12,0.25,1390.0,2018,2279502019,-0.29797979797979796
10018,(주)엔투텍,227950,2020/06,1.63,3200.0,2020,2279502021,1.3021582733812949
10019,(주)엔플렉스,40130,2000/12,0.19,4060.0,2000,401302001,0.0
10020,(주)엔플렉스,40130,2001/12,0.02,4420.0,2001,401302002,0.08866995073891626
10021,(주)엔플렉스,40130,2002/12,0.05,850.0,2002,401302003,-0.8076923076923077
10022,(주)엔플렉스,40130,2003/12,0.0,345.0,2003,401302004,-0.5941176470588235
10023,(주)엔피디,198080,2010/12,0.0,0.0,2010,1980802011,0.0
10024,(주)엔피디,198080,2011/12,0.0,0.0,2011,1980802012,0.0
10025,(주)엔피디,198080,2012/12,0.0,0.0,2012,1980802013,0.0
10026,(주)엔피디,198080,2013/12,0.0,0.0,2013,1980802014,0.0
10027,(주)엔피디,198080,2014/12,0.0,0.0,2014,1980802015,0.0
10028,(주)엔피디,198080,2015/12,0.0,0.0,2015,1980802016,0.0
10029,(주)엔피디,198080,2016/12,0.0,0.0,2016,1980802017,0.0
10030,(주)엔피디,198080,2017/12,0.0,0.0,2017,1980802018,0.0
10031,(주)엔피디,198080,2018/12,0.0,0.0,2018,1980802019,0.0
10032,(주)엔피디,198080,2019/12,0.0,0.0,2019,1980802020,0.0
10033,(주)엔피디,198080,2020/12,1.26,4330.0,2020,1980802021,0.0
10034,(주)엔피케이,48830,2000/12,36.15,35200.0,2000,488302001,0.0
10035,(주)엔피케이,48830,2001/12,35.82,27600.0,2001,488302002,-0.2159090909090909
10036,(주)엔피케이,48830,2002/12,35.61,2450.0,2002,488302003,-0.9112318840579711
10037,(주)엔피케이,48830,2003/12,35.6,1660.0,2003,488302004,-0.3224489795918367
10038,(주)엔피케이,48830,2004/12,35.81,1185.0,2004,488302005,-0.286144578313253
10039,(주)엔피케이,48830,2005/12,35.81,1815.0,2005,488302006,0.5316455696202531
10040,(주)엔피케이,48830,2006/12,35.8,2160.0,2006,488302007,0.19008264462809918
10041,(주)엔피케이,48830,2007/12,35.36,1815.0,2007,488302008,-0.1597222222222222
10042,(주)엔피케이,48830,2008/12,31.93,825.0,2008,488302009,-0.5454545454545454
10043,(주)엔피케이,48830,2009/12,31.44,1280.0,2009,488302010,0.5515151515151515
10044,(주)엔피케이,48830,2010/12,31.46,1725.0,2010,488302011,0.34765625
10045,(주)엔피케이,48830,2011/12,32.17,1960.0,2011,488302012,0.13623188405797101
10046,(주)엔피케이,48830,2012/12,32.69,1765.0,2012,488302013,-0.09948979591836735
10047,(주)엔피케이,48830,2013/12,32.6,2805.0,2013,488302014,0.5892351274787535
10048,(주)엔피케이,48830,2014/12,23.84,2220.0,2014,488302015,-0.20855614973262032
10049,(주)엔피케이,48830,2015/12,50.08,5160.0,2015,488302016,1.3243243243243243
10050,(주)엔피케이,48830,2016/12,48.5,3090.0,2016,488302017,-0.4011627906976744
10051,(주)엔피케이,48830,2017/12,37.59,2010.0,2017,488302018,-0.34951456310679613
10052,(주)엔피케이,48830,2018/12,39.06,1875.0,2018,488302019,-0.06716417910447761
10053,(주)엔피케이,48830,2019/12,38.79,1830.0,2019,488302020,-0.024
10054,(주)엔피케이,48830,2020/12,39.19,1970.0,2020,488302021,0.07650273224043716
10055,(주)엘디티,96870,2005/12,0.0,0.0,2005,968702006,0.0
10056,(주)엘디티,96870,2006/12,0.0,0.0,2006,968702007,0.0
10057,(주)엘디티,96870,2007/12,0.0,0.0,2007,968702008,0.0
10058,(주)엘디티,96870,2008/12,0.06,1490.0,2008,968702009,2.8993288590604025
10059,(주)엘디티,96870,2009/12,0.24,5810.0,2009,968702010,2.8993288590604025
10060,(주)엘디티,96870,2010/12,0.04,4120.0,2010,968702011,-0.2908777969018933
10061,(주)엘디티,96870,2011/12,1.47,5640.0,2011,968702012,0.36893203883495146
10062,(주)엘디티,96870,2012/12,0.57,3240.0,2012,968702013,-0.425531914893617
10063,(주)엘디티,96870,2013/12,1.47,2790.0,2013,968702014,-0.1388888888888889
10064,(주)엘디티,96870,2014/12,0.32,1790.0,2014,968702015,-0.35842293906810035
10065,(주)엘디티,96870,2015/12,0.77,3140.0,2015,968702016,0.7541899441340782
10066,(주)엘디티,96870,2016/12,1.9,3355.0,2016,968702017,0.06847133757961783
10067,(주)엘디티,96870,2017/12,0.11,3410.0,2017,968702018,0.01639344262295082
10068,(주)엘디티,96870,2018/12,0.21,2640.0,2018,968702019,-0.22580645161290322
10069,(주)엘디티,96870,2019/12,0.35,2815.0,2019,968702020,0.06628787878787878
10070,(주)엘디티,96870,2020/12,3.42,3265.0,2020,968702021,0.15985790408525755
10071,(주)엘비루셈,376190,2004/12,0.0,0.0,2004,3761902005,0.0
10072,(주)엘비루셈,376190,2005/12,0.0,0.0,2005,3761902006,0.0
10073,(주)엘비루셈,376190,2006/12,0.0,0.0,2006,3761902007,0.0
10074,(주)엘비루셈,376190,2007/12,0.0,0.0,2007,3761902008,0.0
10075,(주)엘비루셈,376190,2008/12,0.0,0.0,2008,3761902009,0.0
10076,(주)엘비루셈,376190,2009/12,0.0,0.0,2009,3761902010,0.0
10077,(주)엘비루셈,376190,2010/12,0.0,0.0,2010,3761902011,0.0
10078,(주)엘비루셈,376190,2011/12,0.0,0.0,2011,3761902012,0.0
10079,(주)엘비루셈,376190,2012/12,0.0,0.0,2012,3761902013,0.0
10080,(주)엘비루셈,376190,2013/12,0.0,0.0,2013,3761902014,0.0
10081,(주)엘비루셈,376190,2014/12,0.0,0.0,2014,3761902015,0.0
10082,(주)엘비루셈,376190,2015/12,0.0,0.0,2015,3761902016,0.0
10083,(주)엘비루셈,376190,2016/12,0.0,0.0,2016,3761902017,0.0
10084,(주)엘비루셈,376190,2017/12,0.0,0.0,2017,3761902018,0.0
10085,(주)엘비루셈,376190,2018/12,0.0,0.0,2018,3761902019,0.0
10086,(주)엘비루셈,376190,2019/12,0.0,0.0,2019,3761902020,0.0
10087,(주)엘비루셈,376190,2020/12,0.0,0.0,2020,3761902021,0.0
10088,(주)엘아이에스,138690,2007/12,0.0,0.0,2007,1386902008,0.0
10089,(주)엘아이에스,138690,2008/12,0.0,0.0,2008,1386902009,0.0
10090,(주)엘아이에스,138690,2009/12,0.0,0.0,2009,1386902010,0.0
10091,(주)엘아이에스,138690,2010/12,0.0,0.0,2010,1386902011,0.0
10092,(주)엘아이에스,138690,2011/12,8.72,16650.0,2011,1386902012,-0.6006006006006006
10093,(주)엘아이에스,138690,2012/12,0.15,6650.0,2012,1386902013,-0.6006006006006006
10094,(주)엘아이에스,138690,2013/12,0.16,7880.0,2013,1386902014,0.1849624060150376
10095,(주)엘아이에스,138690,2014/12,0.13,8360.0,2014,1386902015,0.06091370558375635
10096,(주)엘아이에스,138690,2015/12,2.81,20750.0,2015,1386902016,1.4820574162679425
10097,(주)엘아이에스,138690,2016/12,1.82,9500.0,2016,1386902017,-0.5421686746987951
10098,(주)엘아이에스,138690,2017/12,0.95,13550.0,2017,1386902018,0.4263157894736842
10099,(주)엘아이에스,138690,2018/12,0.74,12200.0,2018,1386902019,-0.0996309963099631
10100,(주)엘아이에스,138690,2019/12,0.62,12300.0,2019,1386902020,0.00819672131147541
10101,(주)엘아이에스,138690,2020/12,0.72,5820.0,2020,1386902021,-0.526829268292683
10102,(주)엘앤씨바이오,290650,2016/12,0.0,0.0,2016,2906502017,0.0
10103,(주)엘앤씨바이오,290650,2017/12,0.0,0.0,2017,2906502018,0.0
10104,(주)엘앤씨바이오,290650,2018/12,0.16,19650.0,2018,2906502019,0.30279898218829515
10105,(주)엘앤씨바이오,290650,2019/12,3.08,25600.0,2019,2906502020,0.30279898218829515
10106,(주)엘앤씨바이오,290650,2020/12,8.5,34500.0,2020,2906502021,0.34765625
10107,(주)엘앤씨피,15390,2000/12,0.0,0.0,2000,153902001,0.0
10108,(주)엘앤씨피,15390,2001/12,0.0,22100.0,2001,153902002,-0.8823529411764706
10109,(주)엘앤씨피,15390,2002/12,0.0,2600.0,2002,153902003,-0.8823529411764706
10110,(주)엘앤씨피,15390,2003/12,0.0,1830.0,2003,153902004,-0.29615384615384616
10111,(주)엘앤씨피,15390,2004/12,0.0,1380.0,2004,153902005,-0.2459016393442623
10112,(주)엘앤씨피,15390,2005/12,10.68,1300.0,2005,153902006,-0.057971014492753624
10113,(주)엘앤씨피,15390,2006/12,10.3,715.0,2006,153902007,-0.45
10114,(주)엘앤씨피,15390,2007/12,2.98,395.0,2007,153902008,-0.44755244755244755
10115,(주)엘앤씨피,15390,2008/12,1.31,415.0,2008,153902009,0.05063291139240506
10116,(주)엘앤씨피,15390,2009/12,0.0,310.0,2009,153902010,-0.25301204819277107
10117,(주)엘앤씨피,15390,2010/12,0.0,3090.0,2010,153902011,8.96774193548387
10118,(주)엘앤씨피,15390,2011/12,0.0,97.0,2011,153902012,-0.9686084142394822
10119,(주)엘앤에프,66970,2000/12,0.0,0.0,2000,669702001,0.0
10120,(주)엘앤에프,66970,2001/12,0.0,0.0,2001,669702002,0.0
10121,(주)엘앤에프,66970,2002/12,0.0,0.0,2002,669702003,0.0
10122,(주)엘앤에프,66970,2003/12,1.04,4160.0,2003,669702004,-0.3076923076923077
10123,(주)엘앤에프,66970,2004/12,0.03,2880.0,2004,669702005,-0.3076923076923077
10124,(주)엘앤에프,66970,2005/12,0.11,10700.0,2005,669702006,2.7152777777777777
10125,(주)엘앤에프,66970,2006/12,0.03,7500.0,2006,669702007,-0.29906542056074764
10126,(주)엘앤에프,66970,2007/12,0.07,9630.0,2007,669702008,0.284
10127,(주)엘앤에프,66970,2008/12,0.4,17800.0,2008,669702009,0.8483904465212876
10128,(주)엘앤에프,66970,2009/12,0.67,24500.0,2009,669702010,0.37640449438202245
10129,(주)엘앤에프,66970,2010/12,1.27,22900.0,2010,669702011,-0.0653061224489796
10130,(주)엘앤에프,66970,2011/12,0.43,10500.0,2011,669702012,-0.5414847161572053
10131,(주)엘앤에프,66970,2012/12,0.6,9570.0,2012,669702013,-0.08857142857142856
10132,(주)엘앤에프,66970,2013/12,1.94,7870.0,2013,669702014,-0.17763845350052246
10133,(주)엘앤에프,66970,2014/12,3.82,5500.0,2014,669702015,-0.301143583227446
10134,(주)엘앤에프,66970,2015/12,1.2,9580.0,2015,669702016,0.7418181818181818
10135,(주)엘앤에프,66970,2016/12,7.07,14950.0,2016,669702017,0.5605427974947808
10136,(주)엘앤에프,66970,2017/12,10.73,42800.0,2017,669702018,1.862876254180602
10137,(주)엘앤에프,66970,2018/12,11.82,36400.0,2018,669702019,-0.14953271028037382
10138,(주)엘앤에프,66970,2019/12,9.9,21950.0,2019,669702020,-0.39697802197802196
10139,(주)엘앤에프,66970,2020/12,13.87,71500.0,2020,669702021,2.2574031890660593
10140,(주)엘앤케이바이오메드,156100,2011/12,0.0,0.0,2011,1561002012,0.0
10141,(주)엘앤케이바이오메드,156100,2012/12,0.0,0.0,2012,1561002013,0.0
10142,(주)엘앤케이바이오메드,156100,2013/12,0.0,0.0,2013,1561002014,0.0
10143,(주)엘앤케이바이오메드,156100,2014/12,0.0,0.0,2014,1561002015,0.0
10144,(주)엘앤케이바이오메드,156100,2015/12,0.0,0.0,2015,1561002016,0.0
10145,(주)엘앤케이바이오메드,156100,2016/12,4.36,9900.0,2016,1561002017,0.17676767676767677
10146,(주)엘앤케이바이오메드,156100,2017/12,4.51,11650.0,2017,1561002018,0.17676767676767677
10147,(주)엘앤케이바이오메드,156100,2018/12,4.65,7170.0,2018,1561002019,-0.384549356223176
10148,(주)엘앤케이바이오메드,156100,2019/12,4.78,7010.0,2019,1561002020,-0.022315202231520222
10149,(주)엘앤케이바이오메드,156100,2020/12,11.21,39200.0,2020,1561002021,4.592011412268188
10150,(주)엘앤피아너스,61140,2000/12,0.0,0.0,2000,611402001,0.0
10151,(주)엘앤피아너스,61140,2001/12,0.0,0.0,2001,611402002,0.0
10152,(주)엘앤피아너스,61140,2003/12,0.0,0.0,2003,611402004,0.0
10153,(주)엘앤피아너스,61140,2004/12,0.0,2380.0,2004,611402005,1.1680672268907564
10154,(주)엘앤피아너스,61140,2005/12,0.01,5160.0,2005,611402006,1.1680672268907564
10155,(주)엘앤피아너스,61140,2006/12,0.4,1690.0,2006,611402007,-0.6724806201550387
10156,(주)엘앤피아너스,61140,2007/12,0.42,1010.0,2007,611402008,-0.40236686390532544
10157,(주)엘앤피아너스,61140,2008/12,1.57,115.0,2008,611402009,-0.8861386138613861
10158,(주)엘앤피아너스,61140,2009/12,0.0,1805.0,2009,611402010,14.695652173913043
10159,(주)엘앤피아너스,61140,2010/12,0.0,511.0,2010,611402011,-0.7168975069252077
10160,(주)엘엠에스,73110,2004/12,0.0,0.0,2004,731102005,0.0
10161,(주)엘엠에스,73110,2005/12,0.0,0.0,2005,731102006,0.0
10162,(주)엘엠에스,73110,2006/12,0.0,0.0,2006,731102007,0.0
10163,(주)엘엠에스,73110,2007/12,4.04,5160.0,2007,731102008,-0.12209302325581395
10164,(주)엘엠에스,73110,2008/12,4.05,4530.0,2008,731102009,-0.12209302325581395
10165,(주)엘엠에스,73110,2009/12,2.66,8900.0,2009,731102010,0.9646799116997793
10166,(주)엘엠에스,73110,2010/12,0.73,17500.0,2010,731102011,0.9662921348314607
10167,(주)엘엠에스,73110,2011/12,3.16,20800.0,2011,731102012,0.18857142857142858
10168,(주)엘엠에스,73110,2012/12,0.36,12100.0,2012,731102013,-0.4182692307692308
10169,(주)엘엠에스,73110,2013/12,1.81,19700.0,2013,731102014,0.628099173553719
10170,(주)엘엠에스,73110,2014/12,2.36,21500.0,2014,731102015,0.09137055837563451
10171,(주)엘엠에스,73110,2015/12,2.76,10550.0,2015,731102016,-0.5093023255813953
10172,(주)엘엠에스,73110,2016/12,3.96,7970.0,2016,731102017,-0.24454976303317535
10173,(주)엘엠에스,73110,2017/12,5.89,9420.0,2017,731102018,0.18193224592220827
10174,(주)엘엠에스,73110,2018/12,4.94,6460.0,2018,731102019,-0.31422505307855625
10175,(주)엘엠에스,73110,2019/12,13.19,17500.0,2019,731102020,1.7089783281733746
10176,(주)엘엠에스,73110,2020/12,1.64,13450.0,2020,731102021,-0.23142857142857143
10177,(주)엘오티베큠,83310,2002/12,0.0,0.0,2002,833102003,0.0
10178,(주)엘오티베큠,83310,2003/12,0.0,0.0,2003,833102004,0.0
10179,(주)엘오티베큠,83310,2004/12,0.0,0.0,2004,833102005,0.0
10180,(주)엘오티베큠,83310,2005/12,0.0,9000.0,2005,833102006,-0.2611111111111111
10181,(주)엘오티베큠,83310,2006/12,4.92,6650.0,2006,833102007,-0.2611111111111111
10182,(주)엘오티베큠,83310,2007/12,0.43,3920.0,2007,833102008,-0.4105263157894737
10183,(주)엘오티베큠,83310,2008/12,0.12,2040.0,2008,833102009,-0.47959183673469385
10184,(주)엘오티베큠,83310,2009/12,0.51,3550.0,2009,833102010,0.7401960784313726
10185,(주)엘오티베큠,83310,2010/12,1.86,6220.0,2010,833102011,0.752112676056338
10186,(주)엘오티베큠,83310,2011/12,3.21,4000.0,2011,833102012,-0.35691318327974275
10187,(주)엘오티베큠,83310,2012/12,0.35,4280.0,2012,833102013,0.07
10188,(주)엘오티베큠,83310,2013/12,0.36,6170.0,2013,833102014,0.441588785046729
10189,(주)엘오티베큠,83310,2014/12,1.13,4355.0,2014,833102015,-0.2941653160453809
10190,(주)엘오티베큠,83310,2015/12,4.07,9100.0,2015,833102016,1.0895522388059702
10191,(주)엘오티베큠,83310,2016/12,1.21,15450.0,2016,833102017,0.6978021978021978
10192,(주)엘오티베큠,83310,2017/12,3.04,15750.0,2017,833102018,0.019417475728155338
10193,(주)엘오티베큠,83310,2018/12,6.96,6790.0,2018,833102019,-0.5688888888888889
10194,(주)엘오티베큠,83310,2019/12,4.35,9530.0,2019,833102020,0.40353460972017674
10195,(주)엘오티베큠,83310,2020/12,3.13,19000.0,2020,833102021,0.993704092339979
10196,(주)엘지텔레콤,32640,2000/12,0.02,3490.0,2000,326402001,0.0
10197,(주)엘지텔레콤,32640,2001/12,0.0,8240.0,2001,326402002,1.3610315186246418
10198,(주)엘지텔레콤,32640,2002/12,0.9,4350.0,2002,326402003,-0.4720873786407767
10199,(주)엘지텔레콤,32640,2003/12,18.31,3635.0,2003,326402004,-0.16436781609195403
10200,(주)엘지텔레콤,32640,2004/12,26.57,4000.0,2004,326402005,0.10041265474552957
10201,(주)엘지텔레콤,32640,2005/12,27.14,6640.0,2005,326402006,0.66
10202,(주)엘지텔레콤,32640,2006/12,30.13,9620.0,2006,326402007,0.44879518072289154
10203,(주)엘지텔레콤,32640,2007/12,37.3,9840.0,2007,326402008,0.02286902286902287
10204,(주)엘피케이로보틱스,183350,2013/12,0.0,0.0,2013,1833502014,0.0
10205,(주)엘피케이로보틱스,183350,2014/12,0.0,0.0,2014,1833502015,0.0
10206,(주)엘피케이로보틱스,183350,2015/12,0.0,0.0,2015,1833502016,0.0
10207,(주)엘피케이로보틱스,183350,2016/12,0.0,0.0,2016,1833502017,0.0
10208,(주)엘피케이로보틱스,183350,2017/12,0.0,0.0,2017,1833502018,0.0
10209,(주)엘피케이로보틱스,183350,2018/12,0.0,0.0,2018,1833502019,0.0
10210,(주)엘피케이로보틱스,183350,2019/12,0.0,0.0,2019,1833502020,0.0
10211,(주)엠게임,58630,2002/12,0.0,0.0,2002,586302003,0.0
10212,(주)엠게임,58630,2003/12,0.0,0.0,2003,586302004,0.0
10213,(주)엠게임,58630,2004/12,0.0,0.0,2004,586302005,0.0
10214,(주)엠게임,58630,2005/12,0.0,0.0,2005,586302006,0.0
10215,(주)엠게임,58630,2006/12,0.0,0.0,2006,586302007,0.0
10216,(주)엠게임,58630,2007/12,0.0,0.0,2007,586302008,0.0
10217,(주)엠게임,58630,2008/12,0.0,10500.0,2008,586302009,0.023809523809523808
10218,(주)엠게임,58630,2009/12,0.21,10750.0,2009,586302010,0.023809523809523808
10219,(주)엠게임,58630,2010/12,0.89,6190.0,2010,586302011,-0.4241860465116279
10220,(주)엠게임,58630,2011/12,0.2,5000.0,2011,586302012,-0.19224555735056542
10221,(주)엠게임,58630,2012/12,0.29,5270.0,2012,586302013,0.054
10222,(주)엠게임,58630,2013/12,0.28,2400.0,2013,586302014,-0.5445920303605313
10223,(주)엠게임,58630,2014/12,1.3,4750.0,2014,586302015,0.9791666666666666
10224,(주)엠게임,58630,2015/12,2.59,5100.0,2015,586302016,0.07368421052631578
10225,(주)엠게임,58630,2016/12,1.26,5380.0,2016,586302017,0.054901960784313725
10226,(주)엠게임,58630,2017/12,1.02,4675.0,2017,586302018,-0.13104089219330856
10227,(주)엠게임,58630,2018/12,1.9,2970.0,2018,586302019,-0.36470588235294116
10228,(주)엠게임,58630,2019/12,4.64,3440.0,2019,586302020,0.15824915824915825
10229,(주)엠게임,58630,2020/12,2.22,5320.0,2020,586302021,0.5465116279069767
10230,(주)엠로,58970,2012/12,0.0,0.0,2012,589702013,0.0
10231,(주)엠로,58970,2013/12,0.0,0.0,2013,589702014,0.0
10232,(주)엠로,58970,2014/12,0.0,0.0,2014,589702015,0.0
10233,(주)엠로,58970,2015/12,0.0,0.0,2015,589702016,0.0
10234,(주)엠로,58970,2016/12,0.0,0.0,2016,589702017,0.0
10235,(주)엠로,58970,2017/12,0.0,0.0,2017,589702018,0.0
10236,(주)엠로,58970,2018/12,0.0,0.0,2018,589702019,0.0
10237,(주)엠로,58970,2019/12,0.0,0.0,2019,589702020,0.0
10238,(주)엠로,58970,2020/12,0.0,0.0,2020,589702021,0.0
10239,(주)엠아이텍,179290,2005/12,0.0,0.0,2005,1792902006,0.0
10240,(주)엠아이텍,179290,2006/12,0.0,0.0,2006,1792902007,0.0
10241,(주)엠아이텍,179290,2007/12,0.0,0.0,2007,1792902008,0.0
10242,(주)엠아이텍,179290,2008/12,0.0,0.0,2008,1792902009,0.0
10243,(주)엠아이텍,179290,2009/12,0.0,0.0,2009,1792902010,0.0
10244,(주)엠아이텍,179290,2010/12,0.0,0.0,2010,1792902011,0.0
10245,(주)엠아이텍,179290,2011/12,0.0,0.0,2011,1792902012,0.0
10246,(주)엠아이텍,179290,2012/12,0.0,0.0,2012,1792902013,0.0
10247,(주)엠아이텍,179290,2013/12,0.0,0.0,2013,1792902014,0.0
10248,(주)엠아이텍,179290,2014/12,0.0,0.0,2014,1792902015,0.0
10249,(주)엠아이텍,179290,2015/12,0.0,0.0,2015,1792902016,0.0
10250,(주)엠아이텍,179290,2016/12,0.0,0.0,2016,1792902017,0.0
10251,(주)엠아이텍,179290,2017/12,0.0,0.0,2017,1792902018,0.0
10252,(주)엠아이텍,179290,2018/12,0.45,3230.0,2018,1792902019,0.30030959752321984
10253,(주)엠아이텍,179290,2019/12,1.09,4200.0,2019,1792902020,0.30030959752321984
10254,(주)엠아이텍,179290,2020/12,0.87,4585.0,2020,1792902021,0.09166666666666666
10255,(주)엠에스씨,9780,2000/12,0.0,18750.0,2000,97802001,0.0
10256,(주)엠에스씨,9780,2001/12,0.0,15200.0,2001,97802002,-0.18933333333333333
10257,(주)엠에스씨,9780,2002/12,0.0,10450.0,2002,97802003,-0.3125
10258,(주)엠에스씨,9780,2003/12,0.0,8850.0,2003,97802004,-0.15311004784688995
10259,(주)엠에스씨,9780,2004/12,0.0,7050.0,2004,97802005,-0.2033898305084746
10260,(주)엠에스씨,9780,2005/12,0.0,10950.0,2005,97802006,0.5531914893617021
10261,(주)엠에스씨,9780,2006/12,0.0,15250.0,2006,97802007,0.3926940639269406
10262,(주)엠에스씨,9780,2007/12,1.1,16400.0,2007,97802008,0.07540983606557378
10263,(주)엠에스씨,9780,2008/12,1.72,9550.0,2008,97802009,-0.4176829268292683
10264,(주)엠에스씨,9780,2009/12,1.72,11950.0,2009,97802010,0.2513089005235602
10265,(주)엠에스씨,9780,2010/12,1.27,14900.0,2010,97802011,0.24686192468619247
10266,(주)엠에스씨,9780,2011/12,0.12,23350.0,2011,97802012,0.5671140939597316
10267,(주)엠에스씨,9780,2012/12,0.02,23550.0,2012,97802013,0.008565310492505354
10268,(주)엠에스씨,9780,2013/12,0.02,27500.0,2013,97802014,0.16772823779193205
10269,(주)엠에스씨,9780,2014/12,0.0,42050.0,2014,97802015,0.5290909090909091
10270,(주)엠에스씨,9780,2015/12,0.11,67300.0,2015,97802016,0.6004756242568371
10271,(주)엠에스씨,9780,2016/12,0.51,11750.0,2016,97802017,-0.825408618127786
10272,(주)엠에스씨,9780,2017/12,0.3,10050.0,2017,97802018,-0.14468085106382977
10273,(주)엠에스씨,9780,2018/12,0.13,7500.0,2018,97802019,-0.2537313432835821
10274,(주)엠에스씨,9780,2019/12,0.38,4735.0,2019,97802020,-0.36866666666666664
10275,(주)엠에스씨,9780,2020/12,0.62,5010.0,2020,97802021,0.05807814149947202
10276,(주)엠에스오토텍,123040,2000/12,0.0,0.0,2000,1230402001,0.0
10277,(주)엠에스오토텍,123040,2001/12,0.0,0.0,2001,1230402002,0.0
10278,(주)엠에스오토텍,123040,2002/12,0.0,0.0,2002,1230402003,0.0
10279,(주)엠에스오토텍,123040,2003/12,0.0,0.0,2003,1230402004,0.0
10280,(주)엠에스오토텍,123040,2004/12,0.0,0.0,2004,1230402005,0.0
10281,(주)엠에스오토텍,123040,2005/12,0.0,0.0,2005,1230402006,0.0
10282,(주)엠에스오토텍,123040,2006/12,0.0,0.0,2006,1230402007,0.0
10283,(주)엠에스오토텍,123040,2007/12,0.0,0.0,2007,1230402008,0.0
10284,(주)엠에스오토텍,123040,2008/12,0.0,0.0,2008,1230402009,0.0
10285,(주)엠에스오토텍,123040,2009/12,0.0,0.0,2009,1230402010,0.0
10286,(주)엠에스오토텍,123040,2010/12,0.31,5980.0,2010,1230402011,0.10535117056856187
10287,(주)엠에스오토텍,123040,2011/12,0.6,6610.0,2011,1230402012,0.10535117056856187
10288,(주)엠에스오토텍,123040,2012/12,0.55,8480.0,2012,1230402013,0.28290468986384265
10289,(주)엠에스오토텍,123040,2013/12,0.27,4990.0,2013,1230402014,-0.4115566037735849
10290,(주)엠에스오토텍,123040,2014/12,0.9,6110.0,2014,1230402015,0.22444889779559118
10291,(주)엠에스오토텍,123040,2015/12,1.2,4750.0,2015,1230402016,-0.2225859247135843
10292,(주)엠에스오토텍,123040,2016/12,1.55,4635.0,2016,1230402017,-0.024210526315789474
10293,(주)엠에스오토텍,123040,2017/12,1.89,2590.0,2017,1230402018,-0.4412081984897519
10294,(주)엠에스오토텍,123040,2018/12,1.51,2085.0,2018,1230402019,-0.19498069498069498
10295,(주)엠에스오토텍,123040,2019/12,3.7,6020.0,2019,1230402020,1.8872901678657075
10296,(주)엠에스오토텍,123040,2020/12,1.26,8880.0,2020,1230402021,0.4750830564784053
10297,(주)엠엔에프씨,48640,2000/12,0.0,0.0,2000,486402001,0.0
10298,(주)엠엔에프씨,48640,2001/12,0.0,16600.0,2001,486402002,-0.5126506024096386
10299,(주)엠엔에프씨,48640,2002/12,0.0,8090.0,2002,486402003,-0.5126506024096386
10300,(주)엠엔에프씨,48640,2003/12,0.0,840.0,2003,486402004,-0.896168108776267
10301,(주)엠엔에프씨,48640,2004/12,0.0,520.0,2004,486402005,-0.38095238095238093
10302,(주)엠엔에프씨,48640,2005/12,0.0,2455.0,2005,486402006,3.7211538461538463
10303,(주)엠엔에프씨,48640,2006/12,0.0,2530.0,2006,486402007,0.03054989816700611
10304,(주)엠엔에프씨,48640,2007/12,0.87,1525.0,2007,486402008,-0.39723320158102765
10305,(주)엠엔에프씨,48640,2008/12,1.02,215.0,2008,486402009,-0.8590163934426229
10306,(주)엠엔에프씨,48640,2009/12,0.0,980.0,2009,486402010,3.558139534883721
10307,(주)엠엔에프씨,48640,2010/12,0.0,86.0,2010,486402011,-0.9122448979591836
10308,(주)엠제이비,74150,2002/12,0.0,0.0,2002,741502003,0.0
10309,(주)엠제이비,74150,2003/12,0.0,0.0,2003,741502004,0.0
10310,(주)엠제이비,74150,2004/12,0.0,0.0,2004,741502005,0.0
