,회사명,거래소코드,회계년도,종가,년,key,종가변동률
4839,(주)삼기,122350,2015/12,4540.0,2015,1223502016,0.11547911547911548
4840,(주)삼기,122350,2016/12,3455.0,2016,1223502017,-0.23898678414096916
4841,(주)삼기,122350,2017/12,3500.0,2017,1223502018,0.013024602026049204
4842,(주)삼기,122350,2018/12,2490.0,2018,1223502019,-0.2885714285714286
4843,(주)삼기,122350,2019/12,2190.0,2019,1223502020,-0.12048192771084337
4844,(주)삼기,122350,2020/12,4650.0,2020,1223502021,1.1232876712328768
4845,(주)삼기,122350,2010/06,6780.0,2010,1223502011,0.45806451612903226
4846,(주)삼보판지,23600,2000/12,9090.0,2000,236002001,0.06050605060506051
4847,(주)삼보판지,23600,2001/12,9640.0,2001,236002002,0.06050605060506051
4848,(주)삼보판지,23600,2002/12,10500.0,2002,236002003,0.08921161825726141
4849,(주)삼보판지,23600,2003/12,9500.0,2003,236002004,-0.09523809523809523
4850,(주)삼보판지,23600,2004/12,8300.0,2004,236002005,-0.12631578947368421
4851,(주)삼보판지,23600,2005/12,14300.0,2005,236002006,0.7228915662650602
4852,(주)삼보판지,23600,2006/12,21600.0,2006,236002007,0.5104895104895105
4853,(주)삼보판지,23600,2007/12,43450.0,2007,236002008,1.0115740740740742
4854,(주)삼보판지,23600,2008/12,23550.0,2008,236002009,-0.4579976985040276
4855,(주)삼보판지,23600,2009/12,32000.0,2009,236002010,0.35881104033970274
4856,(주)삼보판지,23600,2010/12,34150.0,2010,236002011,0.0671875
4857,(주)삼보판지,23600,2011/12,28000.0,2011,236002012,-0.1800878477306003
4858,(주)삼보판지,23600,2012/12,34400.0,2012,236002013,0.22857142857142856
4859,(주)삼보판지,23600,2013/12,5070.0,2013,236002014,-0.8526162790697674
4860,(주)삼보판지,23600,2014/12,8550.0,2014,236002015,0.6863905325443787
4861,(주)삼보판지,23600,2015/12,8260.0,2015,236002016,-0.03391812865497076
4862,(주)삼보판지,23600,2016/12,9060.0,2016,236002017,0.09685230024213075
4863,(주)삼보판지,23600,2017/12,7010.0,2017,236002018,-0.22626931567328917
4864,(주)삼보판지,23600,2018/12,8930.0,2018,236002019,0.2738944365192582
4865,(주)삼보판지,23600,2019/12,8210.0,2019,236002020,-0.08062709966405375
4866,(주)삼보판지,23600,2020/12,12000.0,2020,236002021,0.46163215590742995
4867,(주)삼보판지,23600,1999/12,13000.0,1999,236002000,0.08333333333333333
4868,(주)삼산,12010,1999/12,660.0,1999,120102000,-0.5392156862745098
4869,(주)삼성수산,52560,2001/12,5100.0,2001,525602002,-0.5392156862745098
4870,(주)삼성수산,52560,2002/12,2350.0,2002,525602003,-0.5392156862745098
4871,(주)삼성수산,52560,2003/12,750.0,2003,525602004,-0.6808510638297872
4872,(주)삼성수산,52560,2004/12,560.0,2004,525602005,-0.25333333333333335
4873,(주)삼성수산,52560,2005/12,2705.0,2005,525602006,3.830357142857143
4874,(주)삼성수산,52560,2006/12,925.0,2006,525602007,-0.6580406654343808
4875,(주)삼성수산,52560,2007/12,1400.0,2007,525602008,0.5135135135135135
4876,(주)삼성수산,52560,2008/12,95.0,2008,525602009,-0.9321428571428572
4877,(주)삼성수산,52560,2000/12,,2000,525602001,-0.2892561983471074
4878,(주)삼양옵틱스,225190,2014/12,,2014,2251902015,-0.2892561983471074
4879,(주)삼양옵틱스,225190,2015/12,,2015,2251902016,-0.2892561983471074
4880,(주)삼양옵틱스,225190,2016/12,,2016,2251902017,-0.2892561983471074
4881,(주)삼양옵틱스,225190,2017/12,18150.0,2017,2251902018,-0.2892561983471074
4882,(주)삼양옵틱스,225190,2018/12,12900.0,2018,2251902019,-0.2892561983471074
4883,(주)삼양옵틱스,225190,2019/12,12750.0,2019,2251902020,-0.011627906976744186
4884,(주)삼양옵틱스,225190,2020/12,9410.0,2020,2251902021,-0.2619607843137255
4885,(주)삼양옵틱스,225190,2013/12,,2013,2251902014,-0.8940520446096655
4886,(주)삼에스코리아,60310,2002/03,,2002,603102003,-0.8940520446096655
4887,(주)삼에스코리아,60310,2003/03,2690.0,2003,603102004,-0.8940520446096655
4888,(주)삼에스코리아,60310,2004/03,285.0,2004,603102005,-0.8940520446096655
4889,(주)삼에스코리아,60310,2005/03,230.0,2005,603102006,-0.19298245614035087
4890,(주)삼에스코리아,60310,2006/03,420.0,2006,603102007,0.8260869565217391
4891,(주)삼에스코리아,60310,2007/03,260.0,2007,603102008,-0.38095238095238093
4892,(주)삼에스코리아,60310,2008/03,665.0,2008,603102009,1.5576923076923077
4893,(주)삼에스코리아,60310,2001/03,,2001,603102002,1.6731843575418994
4894,(주)삼에스코리아,60310,2010/03,1790.0,2010,603102011,1.6731843575418994
4895,(주)삼에스코리아,60310,2011/03,4785.0,2011,603102012,1.6731843575418994
4896,(주)삼에스코리아,60310,2012/03,20500.0,2012,603102013,3.284221525600836
4897,(주)삼에스코리아,60310,2013/03,8690.0,2013,603102014,-0.5760975609756097
4898,(주)삼에스코리아,60310,2014/03,6040.0,2014,603102015,-0.3049482163406214
4899,(주)삼에스코리아,60310,2015/03,3445.0,2015,603102016,-0.429635761589404
4900,(주)삼에스코리아,60310,2016/03,2390.0,2016,603102017,-0.3062409288824383
4901,(주)삼에스코리아,60310,2017/03,2455.0,2017,603102018,0.027196652719665274
4902,(주)삼에스코리아,60310,2018/03,2215.0,2018,603102019,-0.09775967413441955
4903,(주)삼에스코리아,60310,2019/03,2390.0,2019,603102020,0.07900677200902935
4904,(주)삼에스코리아,60310,2020/03,1870.0,2020,603102021,-0.2175732217573222
4905,(주)삼에스코리아,60310,2009/03,475.0,2009,603102010,-0.7459893048128342
4906,(주)삼영,36530,2000/12,9750.0,2000,365302001,1.2769230769230768
4907,(주)삼영,36530,2001/12,22200.0,2001,365302002,1.2769230769230768
4908,(주)삼영,36530,1999/12,,1999,365302000,0.21164021164021163
4909,(주)삼영에스앤씨,361670,2003/12,,2003,3616702004,0.21164021164021163
4910,(주)삼영에스앤씨,361670,2004/12,,2004,3616702005,0.21164021164021163
4911,(주)삼영에스앤씨,361670,2005/12,,2005,3616702006,0.21164021164021163
4912,(주)삼영에스앤씨,361670,2002/12,,2002,3616702003,0.21164021164021163
4913,(주)삼영에스앤씨,361670,2007/12,,2007,3616702008,0.21164021164021163
4914,(주)삼영에스앤씨,361670,2015/12,,2015,3616702016,0.21164021164021163
4915,(주)삼영에스앤씨,361670,2016/12,,2016,3616702017,0.21164021164021163
4916,(주)삼영에스앤씨,361670,2017/12,,2017,3616702018,0.21164021164021163
4917,(주)삼영에스앤씨,361670,2018/12,,2018,3616702019,0.21164021164021163
4918,(주)삼영에스앤씨,361670,2019/12,,2019,3616702020,0.21164021164021163
4919,(주)삼영에스앤씨,361670,2006/12,,2006,3616702007,0.21164021164021163
4920,(주)삼영에스앤씨,361670,2020/12,,2020,3616702021,0.21164021164021163
4921,(주)삼우이엠씨,26250,2000/12,1890.0,2000,262502001,0.21164021164021163
4922,(주)삼우이엠씨,26250,2001/12,2290.0,2001,262502002,0.21164021164021163
4923,(주)삼우이엠씨,26250,2002/12,1790.0,2002,262502003,-0.2183406113537118
4924,(주)삼우이엠씨,26250,2003/12,2870.0,2003,262502004,0.6033519553072626
4925,(주)삼우이엠씨,26250,2004/12,3165.0,2004,262502005,0.10278745644599303
4926,(주)삼우이엠씨,26250,2005/12,4460.0,2005,262502006,0.40916271721958924
4927,(주)삼우이엠씨,26250,2006/12,2910.0,2006,262502007,-0.3475336322869955
4928,(주)삼우이엠씨,26250,2007/12,3745.0,2007,262502008,0.2869415807560137
4929,(주)삼우이엠씨,26250,2008/12,1900.0,2008,262502009,-0.49265687583444595
4930,(주)삼우이엠씨,26250,1999/12,6800.0,1999,262502000,2.5789473684210527
4931,(주)삼우이엠씨,26250,2010/12,1260.0,2010,262502011,-0.8147058823529412
4932,(주)삼우이엠씨,26250,2011/12,533.0,2011,262502012,-0.5769841269841269
4933,(주)삼우이엠씨,26250,2012/12,356.0,2012,262502013,-0.3320825515947467
4934,(주)삼우이엠씨,26250,2009/12,2160.0,2009,262502010,5.067415730337078
4935,(주)삼일,32280,2000/12,10500.0,2000,322802001,-0.7504761904761905
4936,(주)삼일,32280,2001/12,2620.0,2001,322802002,-0.7504761904761905
4937,(주)삼일,32280,2002/12,1820.0,2002,322802003,-0.3053435114503817
4938,(주)삼일,32280,2003/12,1190.0,2003,322802004,-0.34615384615384615
4939,(주)삼일,32280,2004/12,1050.0,2004,322802005,-0.11764705882352941
4940,(주)삼일,32280,2005/12,1970.0,2005,322802006,0.8761904761904762
4941,(주)삼일,32280,2006/12,1800.0,2006,322802007,-0.08629441624365482
4942,(주)삼일,32280,2007/12,2495.0,2007,322802008,0.3861111111111111
4943,(주)삼일,32280,2008/12,1020.0,2008,322802009,-0.591182364729459
4944,(주)삼일,32280,2009/12,1335.0,2009,322802010,0.3088235294117647
4945,(주)삼일,32280,2010/12,1590.0,2010,322802011,0.19101123595505617
4946,(주)삼일,32280,2011/12,1420.0,2011,322802012,-0.1069182389937107
4947,(주)삼일,32280,2012/12,1580.0,2012,322802013,0.11267605633802817
4948,(주)삼일,32280,2013/12,1690.0,2013,322802014,0.06962025316455696
4949,(주)삼일,32280,2014/12,2445.0,2014,322802015,0.4467455621301775
4950,(주)삼일,32280,2015/12,3885.0,2015,322802016,0.588957055214724
4951,(주)삼일,32280,2016/12,2655.0,2016,322802017,-0.3166023166023166
4952,(주)삼일,32280,2017/12,2035.0,2017,322802018,-0.2335216572504708
4953,(주)삼일,32280,2018/12,1980.0,2018,322802019,-0.02702702702702703
4954,(주)삼일,32280,2019/12,2000.0,2019,322802020,0.010101010101010102
4955,(주)삼일,32280,2020/12,2020.0,2020,322802021,0.01
4956,(주)삼일,32280,1999/12,2500.0,1999,322802000,0.2376237623762376
4957,(주)삼일기업공사,2290,1999/12,10150.0,1999,22902000,-0.3477832512315271
4958,(주)삼일기업공사,2290,2001/12,6620.0,2001,22902002,-0.3477832512315271
4959,(주)삼일기업공사,2290,2002/12,5400.0,2002,22902003,-0.18429003021148035
4960,(주)삼일기업공사,2290,2003/12,3900.0,2003,22902004,-0.2777777777777778
4961,(주)삼일기업공사,2290,2004/12,3740.0,2004,22902005,-0.041025641025641026
4962,(주)삼일기업공사,2290,2005/12,8500.0,2005,22902006,1.2727272727272727
4963,(주)삼일기업공사,2290,2006/12,13500.0,2006,22902007,0.5882352941176471
4964,(주)삼일기업공사,2290,2007/12,16800.0,2007,22902008,0.24444444444444444
4965,(주)삼일기업공사,2290,2008/12,11900.0,2008,22902009,-0.2916666666666667
4966,(주)삼일기업공사,2290,2009/12,13000.0,2009,22902010,0.09243697478991597
4967,(주)삼일기업공사,2290,2010/12,16850.0,2010,22902011,0.29615384615384616
4968,(주)삼일기업공사,2290,2011/12,13650.0,2011,22902012,-0.18991097922848665
4969,(주)삼일기업공사,2290,2012/12,15450.0,2012,22902013,0.13186813186813187
4970,(주)삼일기업공사,2290,2013/12,12950.0,2013,22902014,-0.16181229773462782
4971,(주)삼일기업공사,2290,2014/12,1700.0,2014,22902015,-0.8687258687258688
4972,(주)삼일기업공사,2290,2015/12,2390.0,2015,22902016,0.40588235294117647
4973,(주)삼일기업공사,2290,2016/12,4495.0,2016,22902017,0.8807531380753139
4974,(주)삼일기업공사,2290,2017/12,2900.0,2017,22902018,-0.3548387096774194
4975,(주)삼일기업공사,2290,2018/12,3355.0,2018,22902019,0.15689655172413794
4976,(주)삼일기업공사,2290,2019/12,3605.0,2019,22902020,0.07451564828614009
4977,(주)삼일기업공사,2290,2020/12,4530.0,2020,22902021,0.2565880721220527
4978,(주)삼일기업공사,2290,2000/12,7190.0,2000,22902001,0.58719646799117
4979,(주)삼진,32750,2000/12,13150.0,2000,327502001,-0.04182509505703422
4980,(주)삼진,32750,2001/12,12600.0,2001,327502002,-0.04182509505703422
4981,(주)삼진,32750,2002/12,7180.0,2002,327502003,-0.4301587301587302
4982,(주)삼진,32750,2003/12,5600.0,2003,327502004,-0.2200557103064067
4983,(주)삼진,32750,2004/12,5000.0,2004,327502005,-0.10714285714285714
4984,(주)삼진,32750,2005/12,16750.0,2005,327502006,2.35
4985,(주)삼진,32750,1999/12,17500.0,1999,327502000,0.04477611940298507
4986,(주)삼진,32750,2007/12,2210.0,2007,327502008,-0.8737142857142857
4987,(주)삼진,32750,2008/12,1220.0,2008,327502009,-0.4479638009049774
4988,(주)삼진,32750,2009/12,1970.0,2009,327502010,0.6147540983606558
4989,(주)삼진,32750,2010/12,5150.0,2010,327502011,1.614213197969543
4990,(주)삼진,32750,2011/12,2690.0,2011,327502012,-0.47766990291262135
4991,(주)삼진,32750,2012/12,5130.0,2012,327502013,0.9070631970260223
4992,(주)삼진,32750,2013/12,6470.0,2013,327502014,0.26120857699805067
4993,(주)삼진,32750,2006/12,13450.0,2006,327502007,1.0788253477588872
4994,(주)삼진,32750,2015/12,13600.0,2015,327502016,0.011152416356877323
4995,(주)삼진,32750,2016/12,7940.0,2016,327502017,-0.4161764705882353
4996,(주)삼진,32750,2017/12,9580.0,2017,327502018,0.20654911838790932
4997,(주)삼진,32750,2018/12,7220.0,2018,327502019,-0.24634655532359082
4998,(주)삼진,32750,2019/12,11450.0,2019,327502020,0.5858725761772853
4999,(주)삼진,32750,2020/12,11200.0,2020,327502021,-0.021834061135371178
5000,(주)삼진,32750,2014/12,6010.0,2014,327502015,-0.46339285714285716
5001,(주)삼진엘앤디,54090,2000/12,,2000,540902001,1.2451081359423275
5002,(주)삼진엘앤디,54090,2001/12,,2001,540902002,1.2451081359423275
5003,(주)삼진엘앤디,54090,2002/12,,2002,540902003,1.2451081359423275
5004,(주)삼진엘앤디,54090,2003/12,,2003,540902004,1.2451081359423275
5005,(주)삼진엘앤디,54090,2004/12,4855.0,2004,540902005,1.2451081359423275
5006,(주)삼진엘앤디,54090,2005/12,10900.0,2005,540902006,1.2451081359423275
5007,(주)삼진엘앤디,54090,2006/12,4575.0,2006,540902007,-0.5802752293577982
5008,(주)삼진엘앤디,54090,2007/12,4200.0,2007,540902008,-0.08196721311475409
5009,(주)삼진엘앤디,54090,2008/12,2245.0,2008,540902009,-0.4654761904761905
5010,(주)삼진엘앤디,54090,2009/12,1960.0,2009,540902010,-0.12694877505567928
5011,(주)삼진엘앤디,54090,2010/12,3015.0,2010,540902011,0.5382653061224489
5012,(주)삼진엘앤디,54090,2011/12,1580.0,2011,540902012,-0.4759535655058043
5013,(주)삼진엘앤디,54090,2012/12,2800.0,2012,540902013,0.7721518987341772
5014,(주)삼진엘앤디,54090,2013/12,4050.0,2013,540902014,0.44642857142857145
5015,(주)삼진엘앤디,54090,2014/12,2115.0,2014,540902015,-0.4777777777777778
5016,(주)삼진엘앤디,54090,2015/12,3415.0,2015,540902016,0.6146572104018913
5017,(주)삼진엘앤디,54090,2016/12,2820.0,2016,540902017,-0.17423133235724744
5018,(주)삼진엘앤디,54090,2017/12,2330.0,2017,540902018,-0.17375886524822695
5019,(주)삼진엘앤디,54090,2018/12,2080.0,2018,540902019,-0.1072961373390558
5020,(주)삼진엘앤디,54090,2019/12,2205.0,2019,540902020,0.06009615384615385
5021,(주)삼진엘앤디,54090,2020/12,3635.0,2020,540902021,0.6485260770975056
5022,(주)삼진엘앤디,54090,1999/12,,1999,540902000,-0.5930232558139535
5023,(주)삼표시멘트,38500,2000/12,,2000,385002001,-0.5930232558139535
5024,(주)삼표시멘트,38500,2001/12,3440.0,2001,385002002,-0.5930232558139535
5025,(주)삼표시멘트,38500,2002/12,1400.0,2002,385002003,-0.5930232558139535
5026,(주)삼표시멘트,38500,2003/12,1300.0,2003,385002004,-0.07142857142857142
5027,(주)삼표시멘트,38500,2004/12,990.0,2004,385002005,-0.23846153846153847
5028,(주)삼표시멘트,38500,2005/12,850.0,2005,385002006,-0.1414141414141414
5029,(주)삼표시멘트,38500,2006/12,540.0,2006,385002007,-0.36470588235294116
5030,(주)삼표시멘트,38500,2007/12,4240.0,2007,385002008,6.851851851851852
5031,(주)삼표시멘트,38500,2008/12,2430.0,2008,385002009,-0.4268867924528302
5032,(주)삼표시멘트,38500,2009/12,2580.0,2009,385002010,0.06172839506172839
5033,(주)삼표시멘트,38500,2010/12,1970.0,2010,385002011,-0.2364341085271318
5034,(주)삼표시멘트,38500,2011/12,2275.0,2011,385002012,0.1548223350253807
5035,(주)삼표시멘트,38500,2012/12,2485.0,2012,385002013,0.09230769230769231
5036,(주)삼표시멘트,38500,2013/12,1580.0,2013,385002014,-0.3641851106639839
5037,(주)삼표시멘트,38500,2014/12,3025.0,2014,385002015,0.9145569620253164
5038,(주)삼표시멘트,38500,2015/12,4200.0,2015,385002016,0.3884297520661157
5039,(주)삼표시멘트,38500,2016/12,3120.0,2016,385002017,-0.2571428571428571
5040,(주)삼표시멘트,38500,2017/12,3085.0,2017,385002018,-0.011217948717948718
5041,(주)삼표시멘트,38500,2018/12,4300.0,2018,385002019,0.39384116693679094
5042,(주)삼표시멘트,38500,2019/12,3790.0,2019,385002020,-0.1186046511627907
5043,(주)삼표시멘트,38500,2020/12,3990.0,2020,385002021,0.052770448548812667
5044,(주)삼표시멘트,38500,1999/12,,1999,385002000,-0.6717948717948717
5045,(주)삼화네트웍스,46390,2000/12,,2000,463902001,-0.6717948717948717
5046,(주)삼화네트웍스,46390,2001/12,5850.0,2001,463902002,-0.6717948717948717
5047,(주)삼화네트웍스,46390,2002/12,1920.0,2002,463902003,-0.6717948717948717
5048,(주)삼화네트웍스,46390,2003/12,640.0,2003,463902004,-0.6666666666666666
5049,(주)삼화네트웍스,46390,1999/12,,1999,463902000,3.8376068376068377
5050,(주)삼화네트웍스,46390,2005/12,585.0,2005,463902006,3.8376068376068377
5051,(주)삼화네트웍스,46390,2006/12,2830.0,2006,463902007,3.8376068376068377
5052,(주)삼화네트웍스,46390,2007/12,1315.0,2007,463902008,-0.5353356890459364
5053,(주)삼화네트웍스,46390,2008/12,885.0,2008,463902009,-0.3269961977186312
5054,(주)삼화네트웍스,46390,2009/12,970.0,2009,463902010,0.096045197740113
5055,(주)삼화네트웍스,46390,2010/12,1130.0,2010,463902011,0.16494845360824742
5056,(주)삼화네트웍스,46390,2011/12,814.0,2011,463902012,-0.27964601769911507
5057,(주)삼화네트웍스,46390,2012/12,821.0,2012,463902013,0.0085995085995086
5058,(주)삼화네트웍스,46390,2013/12,1115.0,2013,463902014,0.35809987819732036
5059,(주)삼화네트웍스,46390,2014/12,1700.0,2014,463902015,0.5246636771300448
5060,(주)삼화네트웍스,46390,2015/12,1325.0,2015,463902016,-0.22058823529411764
5061,(주)삼화네트웍스,46390,2016/12,1725.0,2016,463902017,0.3018867924528302
5062,(주)삼화네트웍스,46390,2017/12,1350.0,2017,463902018,-0.21739130434782608
5063,(주)삼화네트웍스,46390,2018/12,1450.0,2018,463902019,0.07407407407407407
5064,(주)삼화네트웍스,46390,2019/12,1525.0,2019,463902020,0.05172413793103448
5065,(주)삼화네트웍스,46390,2020/12,2180.0,2020,463902021,0.42950819672131146
5066,(주)삼화네트웍스,46390,2004/12,615.0,2004,463902005,-0.7178899082568807
5067,(주)상보,27580,2000/12,,2000,275802001,-0.5271493212669683
5068,(주)상보,27580,2001/12,,2001,275802002,-0.5271493212669683
5069,(주)상보,27580,2002/12,,2002,275802003,-0.5271493212669683
5070,(주)상보,27580,2003/12,,2003,275802004,-0.5271493212669683
5071,(주)상보,27580,1999/12,,1999,275802000,-0.5271493212669683
5072,(주)상보,27580,2005/12,,2005,275802006,-0.5271493212669683
5073,(주)상보,27580,2006/12,,2006,275802007,-0.5271493212669683
5074,(주)상보,27580,2007/12,8840.0,2007,275802008,-0.5271493212669683
5075,(주)상보,27580,2008/12,4180.0,2008,275802009,-0.5271493212669683
5076,(주)상보,27580,2004/12,,2004,275802005,0.1358695652173913
5077,(주)상보,27580,2010/12,9200.0,2010,275802011,0.1358695652173913
5078,(주)상보,27580,2011/12,10450.0,2011,275802012,0.1358695652173913
5079,(주)상보,27580,2012/12,12000.0,2012,275802013,0.14832535885167464
5080,(주)상보,27580,2013/12,12000.0,2013,275802014,0.0
5081,(주)상보,27580,2014/12,7650.0,2014,275802015,-0.3625
5082,(주)상보,27580,2015/12,3955.0,2015,275802016,-0.4830065359477124
5083,(주)상보,27580,2016/12,3705.0,2016,275802017,-0.0632111251580278
5084,(주)상보,27580,2017/12,1830.0,2017,275802018,-0.5060728744939271
5085,(주)상보,27580,2018/12,1740.0,2018,275802019,-0.04918032786885246
5086,(주)상보,27580,2019/12,1070.0,2019,275802020,-0.3850574712643678
5087,(주)상보,27580,2020/12,1320.0,2020,275802021,0.2336448598130841
5088,(주)상보,27580,2009/12,7750.0,2009,275802010,4.871212121212121
5089,(주)상상인,38540,2001/12,1880.0,2001,385402002,-0.5212765957446809
5090,(주)상상인,38540,2002/12,900.0,2002,385402003,-0.5212765957446809
5091,(주)상상인,38540,2003/12,630.0,2003,385402004,-0.3
5092,(주)상상인,38540,2004/12,695.0,2004,385402005,0.10317460317460317
5093,(주)상상인,38540,2005/12,1400.0,2005,385402006,1.014388489208633
5094,(주)상상인,38540,2006/12,1465.0,2006,385402007,0.04642857142857143
5095,(주)상상인,38540,2007/12,685.0,2007,385402008,-0.5324232081911263
5096,(주)상상인,38540,2008/12,120.0,2008,385402009,-0.8248175182481752
5097,(주)상상인,38540,2009/12,710.0,2009,385402010,4.916666666666667
5098,(주)상상인,38540,2010/12,535.0,2010,385402011,-0.24647887323943662
5099,(주)상상인,38540,2011/12,549.0,2011,385402012,0.026168224299065422
5100,(주)상상인,38540,2012/12,566.0,2012,385402013,0.030965391621129327
5101,(주)상상인,38540,2013/12,887.0,2013,385402014,0.5671378091872792
5102,(주)상상인,38540,2014/12,2230.0,2014,385402015,1.5140924464487036
5103,(주)상상인,38540,2015/12,1610.0,2015,385402016,-0.27802690582959644
5104,(주)상상인,38540,2016/12,6610.0,2016,385402017,3.1055900621118013
5105,(주)상상인,38540,2017/12,12250.0,2017,385402018,0.8532526475037822
5106,(주)상상인,38540,2018/12,17850.0,2018,385402019,0.45714285714285713
5107,(주)상상인,38540,2019/12,8670.0,2019,385402020,-0.5142857142857142
5108,(주)상상인,38540,2020/12,6420.0,2020,385402021,-0.25951557093425603
5109,(주)상상인,38540,2000/12,1440.0,2000,385402001,-0.7757009345794392
5110,(주)상상인인더스트리,101000,2007/12,,2007,1010002008,0.7397769516728625
5111,(주)상상인인더스트리,101000,2008/12,,2008,1010002009,0.7397769516728625
5112,(주)상상인인더스트리,101000,2009/12,4035.0,2009,1010002010,0.7397769516728625
5113,(주)상상인인더스트리,101000,2010/12,7020.0,2010,1010002011,0.7397769516728625
5114,(주)상상인인더스트리,101000,2011/12,6380.0,2011,1010002012,-0.09116809116809117
5115,(주)상상인인더스트리,101000,2012/12,4930.0,2012,1010002013,-0.22727272727272727
5116,(주)상상인인더스트리,101000,2013/12,3750.0,2013,1010002014,-0.23935091277890466
5117,(주)상상인인더스트리,101000,2014/12,3750.0,2014,1010002015,0.0
5118,(주)상상인인더스트리,101000,2015/12,4395.0,2015,1010002016,0.172
5119,(주)상상인인더스트리,101000,2016/12,2320.0,2016,1010002017,-0.472127417519909
5120,(주)상상인인더스트리,101000,2006/12,,2006,1010002007,-0.022222222222222223
5121,(주)상상인인더스트리,101000,2018/12,1575.0,2018,1010002019,-0.022222222222222223
5122,(주)상상인인더스트리,101000,2019/12,1540.0,2019,1010002020,-0.022222222222222223
5123,(주)상상인인더스트리,101000,2020/12,770.0,2020,1010002021,-0.5
5124,(주)상상인인더스트리,101000,2017/12,2800.0,2017,1010002018,2.6363636363636362
5125,(주)상아프론테크,89980,2000/12,,2000,899802001,-0.05218317358892439
5126,(주)상아프론테크,89980,2001/12,,2001,899802002,-0.05218317358892439
5127,(주)상아프론테크,89980,2002/12,,2002,899802003,-0.05218317358892439
5128,(주)상아프론테크,89980,2003/12,,2003,899802004,-0.05218317358892439
5129,(주)상아프론테크,89980,2004/12,,2004,899802005,-0.05218317358892439
5130,(주)상아프론테크,89980,2005/12,,2005,899802006,-0.05218317358892439
5131,(주)상아프론테크,89980,1999/12,,1999,899802000,-0.05218317358892439
5132,(주)상아프론테크,89980,2007/12,,2007,899802008,-0.05218317358892439
5133,(주)상아프론테크,89980,2008/12,,2008,899802009,-0.05218317358892439
5134,(주)상아프론테크,89980,2009/12,,2009,899802010,-0.05218317358892439
5135,(주)상아프론테크,89980,2010/12,,2010,899802011,-0.05218317358892439
5136,(주)상아프론테크,89980,2011/12,4695.0,2011,899802012,-0.05218317358892439
5137,(주)상아프론테크,89980,2012/12,4450.0,2012,899802013,-0.05218317358892439
5138,(주)상아프론테크,89980,2013/12,7150.0,2013,899802014,0.6067415730337079
5139,(주)상아프론테크,89980,2014/12,5890.0,2014,899802015,-0.17622377622377622
5140,(주)상아프론테크,89980,2015/12,12400.0,2015,899802016,1.105263157894737
5141,(주)상아프론테크,89980,2016/12,9030.0,2016,899802017,-0.2717741935483871
5142,(주)상아프론테크,89980,2017/12,14300.0,2017,899802018,0.583610188261351
5143,(주)상아프론테크,89980,2018/12,13200.0,2018,899802019,-0.07692307692307693
5144,(주)상아프론테크,89980,2019/12,15250.0,2019,899802020,0.1553030303030303
5145,(주)상아프론테크,89980,2020/12,45700.0,2020,899802021,1.9967213114754099
5146,(주)상아프론테크,89980,2006/12,,2006,899802007,-0.1935483870967742
5147,(주)상지카일룸,42940,2000/12,1550.0,2000,429402001,-0.1935483870967742
5148,(주)상지카일룸,42940,2001/12,1250.0,2001,429402002,-0.1935483870967742
5149,(주)상지카일룸,42940,1999/12,,1999,429402000,-0.24
5150,(주)상지카일룸,42940,2003/12,1000.0,2003,429402004,-0.24
5151,(주)상지카일룸,42940,2004/12,760.0,2004,429402005,-0.24
5152,(주)상지카일룸,42940,2002/12,640.0,2002,429402003,-0.15789473684210525
5153,(주)상지카일룸,42940,2006/12,1865.0,2006,429402007,1.9140625
5154,(주)상지카일룸,42940,2007/12,2120.0,2007,429402008,0.13672922252010725
5155,(주)상지카일룸,42940,2008/12,1050.0,2008,429402009,-0.5047169811320755
5156,(주)상지카일룸,42940,2009/12,1145.0,2009,429402010,0.09047619047619047
5157,(주)상지카일룸,42940,2010/12,793.0,2010,429402011,-0.3074235807860262
5158,(주)상지카일룸,42940,2011/12,680.0,2011,429402012,-0.1424968474148802
5159,(주)상지카일룸,42940,2012/12,1045.0,2012,429402013,0.5367647058823529
5160,(주)상지카일룸,42940,2013/12,690.0,2013,429402014,-0.3397129186602871
5161,(주)상지카일룸,42940,2014/12,500.0,2014,429402015,-0.2753623188405797
5162,(주)상지카일룸,42940,2015/12,1300.0,2015,429402016,1.6
5163,(주)상지카일룸,42940,2016/12,2175.0,2016,429402017,0.6730769230769231
5164,(주)상지카일룸,42940,2017/12,1285.0,2017,429402018,-0.4091954022988506
5165,(주)상지카일룸,42940,2018/12,2070.0,2018,429402019,0.6108949416342413
5166,(주)상지카일룸,42940,2019/12,1690.0,2019,429402020,-0.18357487922705315
5167,(주)상지카일룸,42940,2020/12,1210.0,2020,429402021,-0.28402366863905326
5168,(주)상지카일룸,42940,2005/12,2800.0,2005,429402006,1.3140495867768596
5169,(주)새로닉스,42600,2000/12,,2000,426002001,0.2777777777777778
5170,(주)새로닉스,42600,2001/12,,2001,426002002,0.2777777777777778
5171,(주)새로닉스,42600,2002/12,1350.0,2002,426002003,0.2777777777777778
5172,(주)새로닉스,42600,2003/12,1725.0,2003,426002004,0.2777777777777778
5173,(주)새로닉스,42600,2004/12,1260.0,2004,426002005,-0.26956521739130435
5174,(주)새로닉스,42600,2005/12,3020.0,2005,426002006,1.3968253968253967
5175,(주)새로닉스,42600,2006/12,2850.0,2006,426002007,-0.056291390728476824
